cell_id,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,v10_building_area_m2,v10_building_density,v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,lat,lon,land_use_hint,road_fraction,gvi_percent,tree_canopy_fraction,ndvi_mean,shade_fraction,svf,building_density,mean_building_height_m,max_building_height_m
TP_0053,2500,719,2876.0,0.2876000000005336,0.7123999999999999,11.01387994003296,88.0999984741211,38.295827329739076,88.0999984741211,18.100000381469727,88.0999984741211,2500,761,3044.0,0.3044000000005648,0.6956,11.064279940032959,88.0999984741211,36.34783160326202,88.0999984741211,18.100000381469727,88.0999984741211,9999.999999981446,168.0,0.01680000000003118,-0.016799999999999926,-1.9479957264770533,0.0,0.0,0.0,1.326923566734575,103.86072449422724,residential,0.0599155200242659,13.311930130593892,0.1902686145146088,0.4158206695687532,0.5442472100257874,0.292619377374649,0.3591529388060688,18.251729439161053,38.08929865926056
TP_0054,2500,12,48.0,0.004799999999967782,0.9952,0.08688000183105468,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,2500,190,760.0,0.07599999999948988,0.924,2.222880001831055,30.0,29.248421076724405,30.0,30.0,30.0,10000.00000006712,712.0,0.07119999999952209,-0.07119999999999993,11.148420695254678,11.899999618530273,11.899999618530273,11.899999618530273,1.3269235565584738,103.8616230487503,transport,0.372118879840677,14.160004679162862,0.0,0.4346667706480636,0.5442920923233032,0.3750129044055938,0.0003811392814967,16.916031459816697,6.626412952207724
TP_0055,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,483,1932.0,0.19319999999843965,0.8068,9.4536,78.0,48.93167701863354,78.0,78.0,78.0,10000.000000080763,1932.0,0.19319999999843965,-0.19320000000000004,48.93167701863354,78.0,78.0,78.0,1.326923546053937,103.86252160326632,residential,0.1990004565283758,10.734659635448288,0.0,0.3585479918988508,0.4133863747119903,0.5238959789276123,0.0,17.6009916785413,13.2
TP_0056,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,925,3700.0,0.3700000000043208,0.63,4.3172,45.0,11.668108108108108,45.0,10.0,30.0,9999.99999988322,3700.0,0.3700000000043208,-0.37,11.668108108108108,45.0,10.0,30.0,1.3269235352209652,103.86342015777517,civic_institutional,0.2518585970778226,10.547651685243563,0.0,0.3543922596720792,0.2780297696590423,0.6616278290748596,0.0,21.397143035428385,6.6
TP_0057,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,841,3364.0,0.33639999999613274,0.6636,9.7224,48.0,28.9013079667063,48.0,30.0,42.0,10000.00000011496,3364.0,0.33639999999613274,-0.33640000000000003,28.9013079667063,48.0,30.0,42.0,1.3269235240595587,103.86431871227651,residential,0.0673099744209101,5.170845090547616,0.0,0.2349076686788359,0.1720503121614456,0.7873754501342773,0.0,24.903210867118784,13.2
TP_0058,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,305,1220.0,0.122000000000972,0.878,1.7676,24.0,14.488524590163934,24.0,6.0,24.0,9999.999999920328,1220.0,0.122000000000972,-0.122,14.488524590163934,24.0,6.0,24.0,1.3269235125697163,103.8652172667702,water,0.0369049867786004,2.0231959007614555,0.0,0.1649599089058101,0.2157834470272064,0.7336835861206055,0.0,22.156390266367776,3.3
TP_0059,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999967986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3278280747343825,103.84005774121766,transport,0.3651908662704279,0.0,0.0,0.029274101397451,0.0,0.990454912185669,0.0,10.256018929428096,6.6
TP_0060,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,7,28.0,0.002800000000000509,0.9972,0.3024,108.0,108.0,108.0,108.0,108.0,9999.999999998181,28.0,0.002800000000000509,-0.0028000000000000247,108.0,108.0,108.0,108.0,1.327828072110505,103.8409562961669,transport,0.4212637639834071,0.0,0.0,0.0422196438182554,0.0027159999590367,0.9768820405006408,0.0,13.140263490684282,6.6
TP_0061,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,368,1472.0,0.14719999999952071,0.8528,11.1012,108.0,75.41576086956522,108.0,75.0,78.0,10000.00000003256,1472.0,0.14719999999952071,-0.1472,75.41576086956522,108.0,75.0,78.0,1.3278280691579678,103.84185485111423,residential,0.021829119397554,12.24202806332307,0.0,0.392045068073846,0.4482509791851043,0.486984372138977,0.0,17.545753835190638,13.2
TP_0062,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,409,1636.0,0.16360000000017558,0.8364,9.8028,96.0,59.919315403422985,96.0,78.0,78.0,9999.999999989268,1636.0,0.16360000000017558,-0.16359999999999997,59.919315403422985,96.0,78.0,78.0,1.3278280658767718,103.8427534060595,residential,0.14005191736781,10.02569978203373,0.0,0.3427933284896384,0.553565263748169,0.380353182554245,0.0,24.01890622389937,13.2
TP_0063,2500,6,24.0,0.0023999999999981666,0.9976,0.03,12.5,12.5,12.5,12.5,12.5,2500,579,2316.0,0.23159999999982306,0.7684,8.8644,96.0,38.27461139896373,96.0,36.0,96.0,10000.00000000764,2292.0,0.2291999999998249,-0.22920000000000007,25.774611398963728,83.5,23.5,83.5,1.3278280622669163,103.8436519610024,residential,0.1400147329469689,13.798343889824649,0.0,0.4266298642183255,0.6150522232055664,0.315576434135437,0.0036507492790353,31.728482662273123,13.452996925037151
TP_0064,2500,381,1524.0,0.15240000000054058,0.8476,10.254600433349609,71.30000305175781,67.28740441830452,71.30000305175781,71.30000305175781,71.30000305175781,2500,381,1524.0,0.15240000000054058,0.8476,10.254600433349609,71.30000305175781,67.28740441830452,71.30000305175781,71.30000305175781,71.30000305175781,9999.99999996453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3278280583284017,103.84455051594276,residential,0.0533164333574182,9.458488071061057,0.0,0.3301886238013568,0.6681603193283081,0.241043284535408,0.1590346914799784,37.02881706724365,24.221104119562508
TP_0065,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,778,3112.0,0.3111999999980697,0.6888000000000001,3.4272,39.0,11.012853470437017,39.0,10.0,10.0,10000.000000062028,3112.0,0.3111999999980697,-0.3111999999999999,11.012853470437017,39.0,10.0,10.0,1.3278280540612273,103.84544907088032,other,0.1692686004231384,12.597948071440898,0.0,0.3999544015875755,0.5797663927078247,0.3516932725906372,0.0,33.756835384480866,6.6
TP_0066,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,631,2524.0,0.2524000000014278,0.7476,3.5308,60.0,13.988906497622821,60.0,12.0,12.0,9999.99999994343,2524.0,0.2524000000014278,-0.25239999999999996,13.988906497622821,60.0,12.0,12.0,1.3278280494653945,103.84634762581491,other,0.2362840939372384,8.981956450497929,0.0,0.3195990322332873,0.3148897588253021,0.6135219931602478,0.0,23.379120028747284,6.6
TP_0067,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,439,1756.0,0.17559999999675474,0.8244,7.1016,90.0,40.441913439635535,90.0,6.0,90.0,10000.00000018481,1756.0,0.17559999999675474,-0.17559999999999998,40.441913439635535,90.0,6.0,90.0,1.327828044540902,103.84724618074624,civic_institutional,0.1677517787233872,11.971940073570996,0.0,0.3860431127460221,0.6063886880874634,0.3256568014621734,0.0,18.31335457157134,6.6
TP_0068,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,434,1736.0,0.17360000000261464,0.8264,10.7088,90.0,61.68663594470046,90.0,60.0,90.0,9999.999999849388,1736.0,0.17360000000261464,-0.17359999999999998,61.68663594470046,90.0,60.0,90.0,1.3278280392877502,103.84814473567415,residential,0.1173772162325675,9.848268436238287,0.0,0.3388504096941842,0.3697086572647095,0.5612053275108337,0.0,19.793358955423283,13.2
TP_0069,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,373,1492.0,0.14919999999983174,0.8508,12.81,105.0,85.85790884718499,105.0,75.0,105.0,10000.000000011278,1492.0,0.14919999999983174,-0.1492,85.85790884718499,105.0,75.0,105.0,1.3278280337059392,103.8490432905984,residential,0.2569897338728291,7.058334394851338,0.0,0.2768518754411408,0.4500246047973633,0.4878302812576294,0.0,23.283767071092225,13.2
TP_0070,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,428,1712.0,0.1712000000005076,0.8288,8.0612,66.0,47.08644859813084,66.0,54.0,66.0,9999.99999997035,1712.0,0.1712000000005076,-0.17120000000000002,47.08644859813084,66.0,54.0,66.0,1.327828027795469,103.84994184551871,residential,0.1858846544052494,11.215563865533024,0.0494914991072121,0.3692347525674005,0.3281372189521789,0.6143926978111267,0.0,25.37215206536268,13.2
TP_0071,2500,84,336.0,0.03359999999979281,0.9664,1.1726400512695312,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,2500,408,1632.0,0.16319999999899365,0.8368,3.4490400512695314,66.0,21.133823843563306,66.0,24.0,34.900001525878906,10000.000000061664,1296.0,0.12959999999920085,-0.12960000000000005,-13.7661776823156,31.099998474121094,-10.900001525878906,0.0,1.3278280215563396,103.85084040043496,residential,0.3019381378405528,7.210004567331425,0.0,0.2802223237184761,0.5188807845115662,0.4032683670520782,0.0225101522018761,25.60491755033654,14.759953547590015
TP_0072,2500,248,992.0,0.099200000001301,0.9008,3.4620801513671875,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,2500,547,2188.0,0.21880000000286953,0.7812,11.737680151367188,120.0,53.64570453092865,120.0,34.900001525878906,120.0,9999.99999986885,1196.0,0.11960000000156853,-0.11960000000000004,18.74570300504974,85.0999984741211,0.0,85.0999984741211,1.3278280149885509,103.85173895534685,residential,0.1666488356746013,4.587297504217106,0.0,0.2219399445381579,0.6509617567062378,0.2924284934997558,0.0675444361474791,24.873314277133584,17.880829425020305
TP_0073,2500,92,368.0,0.0367999999998775,0.9632000000000001,2.6238401123046877,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,2500,409,1636.0,0.1635999999994554,0.8364,8.196640112304687,120.0,50.10171217790151,120.0,15.0,120.0,10000.000000033288,1268.0,0.12679999999957792,-0.12680000000000002,-21.1982908738563,48.69999694824219,-56.30000305175781,48.69999694824219,1.327828008092103,103.85263751025416,residential,0.1864229744316538,1.566970168910382,0.0,0.1548215593091196,0.5855796933174133,0.3141685426235199,0.0496266659117297,23.63238735427357,16.639127947682873
TP_0074,2500,280,1120.0,0.1119999999993277,0.888,7.985600341796875,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,2500,876,3504.0,0.35039999999789667,0.6496,11.384000341796876,71.30000305175781,32.488585450333545,71.30000305175781,15.0,71.30000305175781,10000.000000060027,2384.0,0.23839999999856898,-0.23840000000000006,-38.81141760142427,0.0,-56.30000305175781,0.0,1.327828000866996,103.8535360651567,residential,0.108139173540994,3.757103756216501,0.0,0.2034911945825889,0.5551139712333679,0.2994113266468048,0.0953050512858762,21.90146768870562,19.804640054111225
TP_0075,2500,205,820.0,0.08199999999991497,0.918,2.500040022277832,37.70000076293945,30.488292954607708,37.70000076293945,26.5,37.70000076293945,2500,493,1972.0,0.19719999999979554,0.8028,3.7384400222778322,37.70000076293945,18.95760660384296,37.70000076293945,15.0,37.70000076293945,10000.000000010368,1152.0,0.11519999999988056,-0.11520000000000008,-11.530686350764746,0.0,-11.5,0.0,1.32782799331323,103.85443462005423,residential,0.1661564424212638,2.800248738534352,0.0,0.1822277497452078,0.2672960162162781,0.5974664092063904,0.0751859292880822,20.16049335187999,18.410384899664106
TP_0076,2500,449,1796.0,0.17960000000204182,0.8204,6.307239947509766,37.70000076293945,35.118262513974194,37.70000076293945,37.70000076293945,37.70000076293945,2500,449,1796.0,0.17960000000204182,0.8204,6.307239947509766,37.70000076293945,35.118262513974194,37.70000076293945,37.70000076293945,37.70000076293945,9999.999999886313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3278279854308046,103.85533317494657,residential,0.1396364988350302,8.914507286986904,0.0,0.3181001619330423,0.4980762302875519,0.3649385273456573,0.2096988907700603,19.3972888527614,27.732133130365177
TP_0077,2500,673,2692.0,0.2691999999986338,0.7308,2.476320018386841,15.0,9.198811361020955,15.0,6.900000095367432,15.0,2500,673,2692.0,0.2691999999986338,0.7308,2.476320018386841,15.0,9.198811361020955,15.0,6.900000095367432,15.0,10000.00000005075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3278279772197203,103.85623172983344,residential,0.2090177291888367,7.844848001052715,0.0,0.2943299555789492,0.2178474068641662,0.6209577322006226,0.2634882383110307,19.64308444406592,31.459734914954424
TP_0078,2500,787,3148.0,0.3148000000000687,0.6852,4.274880005264282,15.0,13.579669648234695,15.0,15.0,15.0,2500,832,3328.0,0.33280000000007265,0.6672,4.211160005760193,15.0,12.653725978846733,15.0,15.0,15.0,9999.999999997817,180.0,0.018000000000003957,-0.018000000000000016,-0.9259436693879621,0.0,0.0,0.0,1.3278279686799763,103.8571302847146,residential,0.2525750343263691,4.831097460822077,0.0,0.2273577213516017,0.122784599661827,0.611052930355072,0.3002351918922942,19.22127835405645,34.00629879813599
TP_0079,2500,176,704.0,0.07039999999937636,0.9296,1.043040000152588,15.0,14.815909093076533,15.0,15.0,15.0,2500,176,704.0,0.07039999999937636,0.9296,0.7932000007629395,15.0,11.267045465382663,15.0,15.0,15.0,10000.000000088585,0.0,0.0,0.0,-3.548863627693869,0.0,0.0,0.0,1.3278279598115736,103.85802883958992,civic_institutional,0.2940466284146819,19.744389264006024,0.2614439680148337,0.5587642058668005,0.6984879374504089,0.2411809414625167,0.0693345086924072,18.13492642148196,11.40488145238382
TP_0080,2500,161,644.0,0.06439999999976102,0.9356,2.616040058708191,62.900001525878906,40.62174004205266,62.900001525878906,62.900001525878906,62.900001525878906,2500,161,644.0,0.06439999999976102,0.9356,2.616040058708191,62.900001525878906,40.62174004205266,62.900001525878906,62.900001525878906,62.900001525878906,10000.000000037107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.327827950614512,103.85892739445907,civic_institutional,0.0798004732770798,34.40782578316059,0.5734637630526764,0.6531401310396825,0.9653204679489136,0.0293805804103612,0.0805707401465211,16.76131975037642,12.183552292153916
TP_0081,2500,950,3800.0,0.38000000000337314,0.62,17.10303978805542,79.69999694824219,45.007999442251105,79.69999694824219,62.900001525878906,79.69999694824219,2500,950,3800.0,0.38000000000337314,0.62,16.90143978805542,79.69999694824219,44.47747312646163,79.69999694824219,62.900001525878906,79.69999694824219,9999.999999911233,0.0,0.0,0.0,-0.5305263157894728,0.0,0.0,0.0,1.3278279410887908,103.85982594932192,residential,0.0181684859171185,5.352852033522733,0.0,0.2389522674116163,0.5676193833351135,0.246265634894371,0.3827685915932189,15.352312724679624,39.72586339741007
TP_0082,2500,431,1724.0,0.17240000000121988,0.8276,12.200280120849609,88.0999984741211,70.76728608381444,88.0999984741211,85.30000305175781,88.0999984741211,2500,431,1724.0,0.17240000000121988,0.8276,12.200280120849609,88.0999984741211,70.76728608381444,88.0999984741211,85.30000305175781,88.0999984741211,9999.999999929241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3278279312344103,103.8607245041782,residential,0.1385621165170729,12.88601614916328,0.0,0.4063559144258507,0.7051011323928833,0.1558663249015808,0.2825172665978897,14.040974231247242,32.77844657523375
TP_0083,2500,514,2056.0,0.20559999999803658,0.7944,5.786160160064697,85.30000305175781,28.142802334945024,85.30000305175781,18.100000381469727,85.30000305175781,2500,514,2056.0,0.20559999999803658,0.7944,5.766960160064698,85.30000305175781,28.049417120937242,85.30000305175781,18.100000381469727,85.30000305175781,10000.000000095497,0.0,0.0,0.0,-0.09338521400778177,0.0,0.0,0.0,1.327827921051371,103.86162305902768,transport,0.3391817539835134,14.092034008712083,0.0,0.433156311304713,0.5456956028938293,0.3710117042064667,0.1833412543716743,13.229094133667315,19.30554892795704
TP_0084,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,666,2664.0,0.26640000000070746,0.7336,5.8596,51.0,21.995495495495497,51.0,15.0,30.0,9999.999999973443,2664.0,0.26640000000070746,-0.26639999999999997,21.995495495495497,51.0,15.0,30.0,1.3278279105396729,103.86252161387016,residential,0.3126077519845219,11.948121101663425,0.0,0.3855138022591872,0.4817972183227539,0.4275580048561096,0.0,13.891053388325988,13.2
TP_0085,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,693,2772.0,0.2772000000023245,0.7228,6.09,45.0,21.96969696969697,45.0,15.0,45.0,9999.999999916145,2772.0,0.2772000000023245,-0.2772,21.96969696969697,45.0,15.0,45.0,1.3278278996993154,103.86342016870542,residential,0.0546452618342656,14.954642958928169,0.0,0.4523253990872926,0.6930235624313354,0.2489513009786605,0.0,16.845317406545316,13.2
TP_0086,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,249,996.0,0.09959999999853432,0.9004,3.5184,45.0,35.325301204819276,45.0,42.0,45.0,10000.000000147156,996.0,0.09959999999853432,-0.09960000000000002,35.325301204819276,45.0,42.0,45.0,1.3278278885302983,103.86431872353322,water,0.1615005602087216,0.0230760223354532,0.0,0.1205128004963434,0.2770874798297882,0.669998824596405,0.0,19.886737267583484,3.3
TP_0087,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1027,4108.0,0.41080000000486455,0.5892,3.6468,24.0,8.877312560856865,24.0,6.0,15.0,9999.999999881584,4108.0,0.41080000000486455,-0.41080000000000005,8.877312560856865,24.0,6.0,15.0,1.3278278770326233,103.86521727835334,residential,0.1882533859385728,0.0951642740687133,0.0,0.1221147616459714,0.0977760180830955,0.8694871068000793,0.0,19.62267879436133,13.2
TP_0088,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.00000000764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328732439325346,103.84005774366224,transport,0.9035031155094836,0.0,0.0,0.0539393301757211,0.0002217142755398,0.9807783365249634,0.0,11.055673720896891,6.6
TP_0089,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,88,352.0,0.035199999999877066,0.9648,3.8016,108.0,108.0,108.0,108.0,108.0,10000.000000034925,352.0,0.035199999999877066,-0.03520000000000001,108.0,108.0,108.0,108.0,1.3287324366996809,103.84095629893814,transport,0.6157342212482586,0.0,0.0,0.0736786486019949,0.0355297178030014,0.935420036315918,0.0,13.95677168807121,6.6
TP_0090,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,161,644.0,0.06440000000005858,0.9356,6.2352,108.0,96.81987577639751,108.0,108.0,108.0,9999.999999990905,644.0,0.06440000000005858,-0.06440000000000001,96.81987577639751,108.0,108.0,108.0,1.3287324337451325,103.84185485421214,residential,0.2182616110469369,15.0168454631574,0.2497266052179347,0.4537076769590533,0.5639303922653198,0.409523993730545,0.0,17.71002848985287,13.2
TP_0091,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,301,1204.0,0.12039999999976347,0.8796,9.5028,99.0,78.92691029900332,99.0,78.0,78.0,10000.000000019645,1204.0,0.12039999999976347,-0.12039999999999995,78.92691029900332,99.0,78.0,78.0,1.3287324304617003,103.84275340948405,residential,0.1969358554148307,14.264473193226694,0.1192981078746957,0.4369882931828154,0.8329252004623413,0.1376821100711822,0.0,21.98920752585304,13.2
TP_0092,2500,45,180.0,0.01799999999991389,0.982,0.2642,26.5,14.677777777777777,26.5,12.5,26.5,2500,518,2072.0,0.20719999999900876,0.7928,6.1982,99.0,29.914092664092664,99.0,9.0,99.0,10000.00000004784,1892.0,0.18919999999909487,-0.18920000000000003,15.236314886314887,72.5,-3.5,72.5,1.3287324268493854,103.84365196475362,residential,0.2048548572365374,9.56866140000601,0.0,0.3326369200001335,0.5909759402275085,0.3380204141139984,0.0108587685304,26.32858328535453,13.952512659156724
TP_0093,2500,579,2316.0,0.23160000000174408,0.7684,5.6054,26.5,24.20293609671848,26.5,26.5,26.5,2500,579,2316.0,0.23160000000174408,0.7684,5.6054,26.5,24.20293609671848,26.5,26.5,26.5,9999.999999924694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3287324229081876,103.84455052002065,residential,0.0,8.675833732480342,0.0,0.3127963051662298,0.5952734351158142,0.2667913734912872,0.2218773777837865,28.622744760560103,28.5761022804164
TP_0094,2500,36,144.0,0.0143999999998727,0.9856,0.3816,26.5,26.5,26.5,26.5,26.5,2500,81,324.0,0.032399999999713575,0.9676,0.5616,26.5,17.333333333333332,26.5,10.0,26.5,10000.000000088403,180.0,0.017999999999840872,-0.018000000000000016,-9.166666666666668,0.0,-16.5,0.0,1.3287324186381062,103.84544907528486,other,0.0,10.977611102425382,0.0,0.3639469133872307,0.957280457019806,0.0378989279270172,0.0057173626948096,23.541376720494178,6.996213234750306
TP_0095,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,54,216.0,0.021600000000216883,0.9784,0.216,10.0,10.0,10.0,10.0,10.0,9999.999999899592,216.0,0.021600000000216883,-0.021599999999999953,10.0,10.0,10.0,10.0,1.3287324140391417,103.84634763054608,other,0.2117976409968531,18.118255122823246,0.0200204129700871,0.5226278916182944,0.7283315658569336,0.2255953103303909,0.0,13.244902126734996,6.6
