n,tp,fp,tn,fn,precision,recall,f1,cv_scheme,model,event_threshold_c,score_threshold_c
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,33.3
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,33.4
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,33.5
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,33.6
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,33.7
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,33.8
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,33.9
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.0
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.1
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.2
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.3
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.4
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.5
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.6
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.7
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.8
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,34.9
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.0
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.1
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.2
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.3
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.4
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.5
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.6
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.7
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.8
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,35.9
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.0
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.1
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.2
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.3
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.4
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.5
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.6
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.7
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.8
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,36.9
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.0
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.1
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.2
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.3
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.4
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.5
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.6
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.7
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.8
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,37.9
5426,0,0,4954,472,,0.0,,loso,M1_global_bias,31,38.0
5426,29,4390,1007,0,0.006562570717356868,1.0,0.01303956834532374,loso,M1_global_bias,33,26.0
5426,29,4263,1134,0,0.006756756756756757,1.0,0.013422818791946308,loso,M1_global_bias,33,26.1
5426,29,4195,1202,0,0.006865530303030303,1.0,0.013637432400658359,loso,M1_global_bias,33,26.2
5426,29,4133,1264,0,0.006967803940413263,1.0,0.013839179193509901,loso,M1_global_bias,33,26.3
5426,29,3962,1435,0,0.00726634928589326,1.0,0.014427860696517412,loso,M1_global_bias,33,26.4
5426,29,3833,1564,0,0.0075090626618332474,1.0,0.014906193780519147,loso,M1_global_bias,33,26.5
5426,29,3685,1712,0,0.007808292945611201,1.0,0.01549559177130644,loso,M1_global_bias,33,26.6
5426,29,3547,1850,0,0.008109619686800894,1.0,0.016088765603328708,loso,M1_global_bias,33,26.7
5426,29,3478,1919,0,0.008269175933846592,1.0,0.016402714932126694,loso,M1_global_bias,33,26.8
5426,29,3367,2030,0,0.008539458186101296,1.0,0.016934306569343065,loso,M1_global_bias,33,26.9
5426,29,3255,2142,0,0.008830694275274055,1.0,0.017506791427709025,loso,M1_global_bias,33,27.0
5426,29,3043,2354,0,0.009440104166666666,1.0,0.018703643985811026,loso,M1_global_bias,33,27.1
5426,29,2914,2483,0,0.009853890587835541,1.0,0.019515477792732164,loso,M1_global_bias,33,27.2
5426,29,2781,2616,0,0.010320284697508897,1.0,0.020429728777738642,loso,M1_global_bias,33,27.3
5426,29,2664,2733,0,0.010768659487560341,1.0,0.021307861866274796,loso,M1_global_bias,33,27.4
5426,29,2570,2827,0,0.011158137745286649,1.0,0.02207001522070015,loso,M1_global_bias,33,27.5
5426,29,2446,2951,0,0.011717171717171718,1.0,0.0231629392971246,loso,M1_global_bias,33,27.6
5426,29,2240,3157,0,0.012780960775672102,1.0,0.025239338555265448,loso,M1_global_bias,33,27.7
5426,29,2050,3347,0,0.013949013949013949,1.0,0.027514231499051234,loso,M1_global_bias,33,27.8
5426,29,1894,3503,0,0.015080603224128965,1.0,0.02971311475409836,loso,M1_global_bias,33,27.9
5426,25,1709,3688,4,0.01441753171856978,0.8620689655172413,0.02836074872376631,loso,M1_global_bias,33,28.0
5426,25,1585,3812,4,0.015527950310559006,0.8620689655172413,0.03050640634533252,loso,M1_global_bias,33,28.1
5426,25,1495,3902,4,0.01644736842105263,0.8620689655172413,0.03227888960619754,loso,M1_global_bias,33,28.2
5426,25,1443,3954,4,0.0170299727520436,0.8620689655172413,0.033400133600534405,loso,M1_global_bias,33,28.3
5426,25,1404,3993,4,0.01749475157452764,0.8620689655172413,0.03429355281207133,loso,M1_global_bias,33,28.4
5426,23,1323,4074,6,0.017087667161961365,0.7931034482758621,0.033454545454545445,loso,M1_global_bias,33,28.5
5426,22,1269,4128,7,0.017041053446940357,0.7586206896551724,0.03333333333333333,loso,M1_global_bias,33,28.6
5426,22,1191,4206,7,0.018136850783182192,0.7586206896551724,0.03542673107890499,loso,M1_global_bias,33,28.7
5426,20,1120,4277,9,0.017543859649122806,0.6896551724137931,0.034217279726261755,loso,M1_global_bias,33,28.8
5426,18,1006,4391,11,0.017578125,0.6206896551724138,0.034188034188034185,loso,M1_global_bias,33,28.9
5426,16,876,4521,13,0.017937219730941704,0.5517241379310345,0.034744842562432134,loso,M1_global_bias,33,29.0
5426,16,760,4637,13,0.020618556701030927,0.5517241379310345,0.03975155279503105,loso,M1_global_bias,33,29.1
5426,16,639,4758,13,0.024427480916030534,0.5517241379310345,0.046783625730994156,loso,M1_global_bias,33,29.2
5426,16,587,4810,13,0.026533996683250415,0.5517241379310345,0.05063291139240506,loso,M1_global_bias,33,29.3
5426,16,515,4882,13,0.030131826741996232,0.5517241379310345,0.05714285714285715,loso,M1_global_bias,33,29.4
5426,15,472,4925,14,0.030800821355236138,0.5172413793103449,0.058139534883720936,loso,M1_global_bias,33,29.5
5426,15,448,4949,14,0.032397408207343416,0.5172413793103449,0.060975609756097573,loso,M1_global_bias,33,29.6
5426,5,366,5031,24,0.013477088948787063,0.1724137931034483,0.025,loso,M1_global_bias,33,29.7
5426,3,268,5129,26,0.01107011070110701,0.10344827586206896,0.02,loso,M1_global_bias,33,29.8
5426,3,205,5192,26,0.014423076923076924,0.10344827586206896,0.02531645569620253,loso,M1_global_bias,33,29.9
5426,3,117,5280,26,0.025,0.10344827586206896,0.040268456375838924,loso,M1_global_bias,33,30.0
5426,3,117,5280,26,0.025,0.10344827586206896,0.040268456375838924,loso,M1_global_bias,33,30.1
5426,3,117,5280,26,0.025,0.10344827586206896,0.040268456375838924,loso,M1_global_bias,33,30.2
5426,2,78,5319,27,0.025,0.06896551724137931,0.03669724770642202,loso,M1_global_bias,33,30.3
5426,0,44,5353,29,0.0,0.0,,loso,M1_global_bias,33,30.4
5426,0,36,5361,29,0.0,0.0,,loso,M1_global_bias,33,30.5
5426,0,20,5377,29,0.0,0.0,,loso,M1_global_bias,33,30.6
5426,0,16,5381,29,0.0,0.0,,loso,M1_global_bias,33,30.7
5426,0,16,5381,29,0.0,0.0,,loso,M1_global_bias,33,30.8
5426,0,12,5385,29,0.0,0.0,,loso,M1_global_bias,33,30.9
5426,0,8,5389,29,0.0,0.0,,loso,M1_global_bias,33,31.0
5426,0,8,5389,29,0.0,0.0,,loso,M1_global_bias,33,31.1
5426,0,8,5389,29,0.0,0.0,,loso,M1_global_bias,33,31.2
5426,0,4,5393,29,0.0,0.0,,loso,M1_global_bias,33,31.3
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,31.4
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,31.5
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,31.6
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,31.7
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,31.8
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,31.9
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.0
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.1
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.2
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.3
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.4
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.5
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.6
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.7
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.8
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,32.9
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.0
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.1
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.2
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.3
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.4
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.5
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.6
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.7
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.8
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,33.9
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.0
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.1
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.2
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.3
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.4
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.5
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.6
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.7
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.8
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,34.9
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.0
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.1
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.2
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.3
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.4
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.5
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.6
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.7
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.8
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,35.9
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.0
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.1
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.2
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.3
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.4
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.5
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.6
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.7
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.8
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,36.9
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.0
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.1
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.2
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.3
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.4
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.5
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.6
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.7
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.8
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,37.9
5426,0,0,5397,29,,0.0,,loso,M1_global_bias,33,38.0
5426,472,3706,1248,0,0.11297271421732887,1.0,0.20301075268817204,loso,M2_linear_proxy,31,26.0
5426,472,3598,1356,0,0.11597051597051597,1.0,0.20783795684720388,loso,M2_linear_proxy,31,26.1
5426,472,3489,1465,0,0.11916182782125725,1.0,0.21294834198060006,loso,M2_linear_proxy,31,26.2
5426,472,3382,1572,0,0.12247016087182148,1.0,0.2182154415164124,loso,M2_linear_proxy,31,26.3
5426,472,3255,1699,0,0.1266434129326536,1.0,0.22481543224577277,loso,M2_linear_proxy,31,26.4
5426,472,3136,1818,0,0.13082039911308205,1.0,0.23137254901960785,loso,M2_linear_proxy,31,26.5
5426,472,3064,1890,0,0.1334841628959276,1.0,0.23552894211576847,loso,M2_linear_proxy,31,26.6
5426,472,2973,1981,0,0.13701015965166907,1.0,0.24100076589226446,loso,M2_linear_proxy,31,26.7
5426,472,2904,2050,0,0.13981042654028436,1.0,0.2453222453222453,loso,M2_linear_proxy,31,26.8
5426,472,2812,2142,0,0.14372716199756394,1.0,0.25133120340788073,loso,M2_linear_proxy,31,26.9
5426,472,2663,2291,0,0.15055821371610845,1.0,0.2617133351815913,loso,M2_linear_proxy,31,27.0
5426,471,2500,2454,1,0.15853248064624706,0.9978813559322034,0.2735986058669765,loso,M2_linear_proxy,31,27.1
5426,471,2448,2506,1,0.16135662898252826,0.9978813559322034,0.27779416101445,loso,M2_linear_proxy,31,27.2
5426,471,2303,2651,1,0.16979091564527757,0.9978813559322034,0.2902033271719039,loso,M2_linear_proxy,31,27.3
5426,471,2206,2748,1,0.17594322002241314,0.9978813559322034,0.2991425849476024,loso,M2_linear_proxy,31,27.4
5426,469,2142,2812,3,0.17962466487935658,0.9936440677966102,0.3042491080116769,loso,M2_linear_proxy,31,27.5
5426,458,2061,2893,14,0.18181818181818182,0.9703389830508474,0.30625208960213973,loso,M2_linear_proxy,31,27.6
5426,457,1901,3053,15,0.19380831212892283,0.9682203389830508,0.32296819787985864,loso,M2_linear_proxy,31,27.7
5426,455,1772,3182,17,0.20431073192635832,0.9639830508474576,0.33716191181919225,loso,M2_linear_proxy,31,27.8
5426,452,1607,3347,20,0.21952404079650314,0.9576271186440678,0.3571710786250494,loso,M2_linear_proxy,31,27.9
5426,449,1474,3480,23,0.23348933957358295,0.951271186440678,0.3749478079331942,loso,M2_linear_proxy,31,28.0
5426,433,1329,3625,39,0.24574347332576618,0.9173728813559322,0.38764547896150403,loso,M2_linear_proxy,31,28.1
5426,430,1193,3761,42,0.2649414664202095,0.9110169491525424,0.41050119331742246,loso,M2_linear_proxy,31,28.2
5426,421,1146,3808,51,0.2686662412252712,0.8919491525423728,0.4129475232957332,loso,M2_linear_proxy,31,28.3
5426,419,1087,3867,53,0.2782204515272244,0.8877118644067796,0.42366026289180986,loso,M2_linear_proxy,31,28.4
5426,413,1055,3899,59,0.28133514986376024,0.875,0.4257731958762887,loso,M2_linear_proxy,31,28.5
5426,401,1036,3918,71,0.27905358385525403,0.8495762711864406,0.42011524358302776,loso,M2_linear_proxy,31,28.6
5426,373,1004,3950,99,0.270878721859114,0.7902542372881356,0.40346133044889126,loso,M2_linear_proxy,31,28.7
5426,351,976,3978,121,0.2645064054257724,0.7436440677966102,0.3902167871039466,loso,M2_linear_proxy,31,28.8
5426,347,916,4038,125,0.2747426761678543,0.7351694915254238,0.39999999999999997,loso,M2_linear_proxy,31,28.9
5426,337,866,4088,135,0.2801330008312552,0.7139830508474576,0.4023880597014925,loso,M2_linear_proxy,31,29.0
5426,316,824,4130,156,0.2771929824561403,0.6694915254237288,0.3920595533498759,loso,M2_linear_proxy,31,29.1
5426,297,763,4191,175,0.280188679245283,0.6292372881355932,0.3877284595300261,loso,M2_linear_proxy,31,29.2
5426,284,660,4294,188,0.3008474576271186,0.6016949152542372,0.4011299435028248,loso,M2_linear_proxy,31,29.3
5426,258,586,4368,214,0.3056872037914692,0.5466101694915254,0.39209726443769,loso,M2_linear_proxy,31,29.4
5426,230,518,4436,242,0.3074866310160428,0.4872881355932203,0.3770491803278689,loso,M2_linear_proxy,31,29.5
5426,220,435,4519,252,0.33587786259541985,0.4661016949152542,0.3904170363797693,loso,M2_linear_proxy,31,29.6
5426,218,397,4557,254,0.3544715447154472,0.461864406779661,0.40110395584176634,loso,M2_linear_proxy,31,29.7
5426,207,332,4622,265,0.38404452690166974,0.4385593220338983,0.4094955489614243,loso,M2_linear_proxy,31,29.8
5426,204,307,4647,268,0.39921722113502933,0.4322033898305085,0.4150559511698881,loso,M2_linear_proxy,31,29.9
5426,194,277,4677,278,0.4118895966029724,0.4110169491525424,0.41145281018027574,loso,M2_linear_proxy,31,30.0
5426,179,272,4682,293,0.3968957871396896,0.3792372881355932,0.38786565547128926,loso,M2_linear_proxy,31,30.1
5426,141,222,4732,331,0.3884297520661157,0.298728813559322,0.3377245508982035,loso,M2_linear_proxy,31,30.2
5426,105,187,4767,367,0.3595890410958904,0.22245762711864406,0.27486910994764396,loso,M2_linear_proxy,31,30.3
5426,95,145,4809,377,0.3958333333333333,0.20127118644067796,0.26685393258426965,loso,M2_linear_proxy,31,30.4
5426,60,108,4846,412,0.35714285714285715,0.1271186440677966,0.1875,loso,M2_linear_proxy,31,30.5
5426,42,78,4876,430,0.35,0.08898305084745763,0.14189189189189189,loso,M2_linear_proxy,31,30.6
5426,42,78,4876,430,0.35,0.08898305084745763,0.14189189189189189,loso,M2_linear_proxy,31,30.7
5426,42,78,4876,430,0.35,0.08898305084745763,0.14189189189189189,loso,M2_linear_proxy,31,30.8
5426,38,74,4880,434,0.3392857142857143,0.08050847457627118,0.13013698630136986,loso,M2_linear_proxy,31,30.9
5426,20,52,4902,452,0.2777777777777778,0.0423728813559322,0.07352941176470588,loso,M2_linear_proxy,31,31.0
5426,6,30,4924,466,0.16666666666666666,0.012711864406779662,0.02362204724409449,loso,M2_linear_proxy,31,31.1
5426,5,27,4927,467,0.15625,0.01059322033898305,0.01984126984126984,loso,M2_linear_proxy,31,31.2
5426,3,21,4933,469,0.125,0.006355932203389831,0.012096774193548387,loso,M2_linear_proxy,31,31.3
5426,2,14,4940,470,0.125,0.00423728813559322,0.00819672131147541,loso,M2_linear_proxy,31,31.4
5426,2,14,4940,470,0.125,0.00423728813559322,0.00819672131147541,loso,M2_linear_proxy,31,31.5
5426,2,14,4940,470,0.125,0.00423728813559322,0.00819672131147541,loso,M2_linear_proxy,31,31.6
5426,1,11,4943,471,0.08333333333333333,0.00211864406779661,0.004132231404958678,loso,M2_linear_proxy,31,31.7
5426,0,8,4946,472,0.0,0.0,,loso,M2_linear_proxy,31,31.8
5426,0,8,4946,472,0.0,0.0,,loso,M2_linear_proxy,31,31.9
5426,0,8,4946,472,0.0,0.0,,loso,M2_linear_proxy,31,32.0
5426,0,8,4946,472,0.0,0.0,,loso,M2_linear_proxy,31,32.1
5426,0,4,4950,472,0.0,0.0,,loso,M2_linear_proxy,31,32.2
5426,0,4,4950,472,0.0,0.0,,loso,M2_linear_proxy,31,32.3
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,32.4
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,32.5
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,32.6
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,32.7
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,32.8
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,32.9
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.0
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.1
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.2
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.3
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.4
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.5
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.6
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.7
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.8
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,33.9
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.0
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.1
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.2
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.3
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.4
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.5
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.6
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.7
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.8
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,34.9
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.0
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.1
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.2
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.3
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.4
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.5
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.6
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.7
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.8
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,35.9
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.0
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.1
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.2
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.3
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.4
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.5
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.6
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.7
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.8
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,36.9
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.0
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.1
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.2
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.3
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.4
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.5
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.6
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.7
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.8
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,37.9
5426,0,0,4954,472,,0.0,,loso,M2_linear_proxy,31,38.0
5426,29,4149,1248,0,0.006941120153183341,1.0,0.013786546232469695,loso,M2_linear_proxy,33,26.0
5426,29,4041,1356,0,0.007125307125307125,1.0,0.014149792632349351,loso,M2_linear_proxy,33,26.1
5426,29,3932,1465,0,0.007321383489017925,1.0,0.014536340852130325,loso,M2_linear_proxy,33,26.2
5426,29,3825,1572,0,0.007524649714582252,1.0,0.014936904455318053,loso,M2_linear_proxy,33,26.3
5426,29,3698,1699,0,0.007781057150523209,1.0,0.0154419595314164,loso,M2_linear_proxy,33,26.4
5426,29,3579,1818,0,0.00803769401330377,1.0,0.015947209238383282,loso,M2_linear_proxy,33,26.5
5426,29,3507,1890,0,0.008201357466063349,1.0,0.01626928471248247,loso,M2_linear_proxy,33,26.6
5426,29,3416,1981,0,0.00841799709724238,1.0,0.01669545192861255,loso,M2_linear_proxy,33,26.7
5426,29,3347,2050,0,0.008590047393364929,1.0,0.017033773861967697,loso,M2_linear_proxy,33,26.8
5426,29,3255,2142,0,0.008830694275274055,1.0,0.017506791427709025,loso,M2_linear_proxy,33,26.9
5426,29,3106,2291,0,0.009250398724082934,1.0,0.018331226295828066,loso,M2_linear_proxy,33,27.0
5426,29,2942,2455,0,0.009761023224503534,1.0,0.019333333333333334,loso,M2_linear_proxy,33,27.1
5426,29,2890,2507,0,0.009934909215484755,1.0,0.01967435549525102,loso,M2_linear_proxy,33,27.2
5426,29,2745,2652,0,0.010454217736121124,1.0,0.020692115590438816,loso,M2_linear_proxy,33,27.3
5426,29,2648,2749,0,0.010833022039596563,1.0,0.021433850702143386,loso,M2_linear_proxy,33,27.4
5426,29,2582,2815,0,0.011106855610877058,1.0,0.02196969696969697,loso,M2_linear_proxy,33,27.5
5426,29,2490,2907,0,0.011512504962286622,1.0,0.022762951334379906,loso,M2_linear_proxy,33,27.6
5426,29,2329,3068,0,0.012298558100084818,1.0,0.024298282362798494,loso,M2_linear_proxy,33,27.7
5426,29,2198,3199,0,0.013022002694207453,1.0,0.025709219858156027,loso,M2_linear_proxy,33,27.8
5426,29,2030,3367,0,0.014084507042253521,1.0,0.02777777777777778,loso,M2_linear_proxy,33,27.9
5426,29,1894,3503,0,0.015080603224128965,1.0,0.02971311475409836,loso,M2_linear_proxy,33,28.0
5426,25,1737,3660,4,0.014188422247446084,0.8620689655172413,0.027917364600781685,loso,M2_linear_proxy,33,28.1
5426,25,1598,3799,4,0.015403573629081947,0.8620689655172413,0.03026634382566586,loso,M2_linear_proxy,33,28.2
5426,25,1542,3855,4,0.01595405232929164,0.8620689655172413,0.03132832080200501,loso,M2_linear_proxy,33,28.3
5426,25,1481,3916,4,0.016600265604249667,0.8620689655172413,0.03257328990228013,loso,M2_linear_proxy,33,28.4
5426,25,1443,3954,4,0.0170299727520436,0.8620689655172413,0.033400133600534405,loso,M2_linear_proxy,33,28.5
5426,25,1412,3985,4,0.017397355601948505,0.8620689655172413,0.034106412005457026,loso,M2_linear_proxy,33,28.6
5426,24,1353,4044,5,0.017429193899782137,0.8275862068965517,0.034139402560455195,loso,M2_linear_proxy,33,28.7
