cell_id,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,v10_building_area_m2,v10_building_density,v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,lat,lon,land_use_hint,road_fraction,gvi_percent,tree_canopy_fraction,ndvi_mean,shade_fraction,svf,building_density,mean_building_height_m,max_building_height_m,hazard_rank_true_v08,hazard_score,max_utci_c,max_wbgt_proxy_c,risk_rank_v08_conditioned,risk_priority_score_v08_conditioned,risk_rank_v08_social_conditioned,risk_priority_score_v08_social_conditioned,risk_rank_v08_candidate_policy,risk_priority_score_v08_candidate_policy,vulnerability_score_v071,outdoor_exposure_score_v071,old_vs_osm_completeness,reviewed_vs_osm_completeness,coverage_gain_vs_osm,old_dsm_area_m2,reviewed_dsm_area_m2,osm_area_m2,reviewed_minus_old_dsm_area_m2,old_hazard_top20,old_hazard_top50,old_hazard_topN,low_old_completeness,zero_old_completeness,high_coverage_gain,large_building_area_gain,large_building_density_gain,v10_building_density_nontrivial,possible_old_dsm_gap_false_positive,audit_flags
TP_0602,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,288,1152.0,0.1152000000003499,0.8848,1.3824,12.0,12.0,12.0,12.0,12.0,9999.999999969625,1152.0,0.1152000000003499,-0.1151999999999999,12.0,12.0,12.0,12.0,1.344106510709148,103.85892756290885,civic_institutional,0.0,8.362377583606504,0.0,0.3058306129690334,0.4088412225246429,0.5410773158073425,0.0,17.85759948023805,6.6,598,0.3178614448647366,35.51339137236452,27.987276979418105,598,0.1589307224323683,598,0.1589307224323683,589,0.1589307224323683,0.3872666322496363,0.1893135477006473,0.0,1.0073761119139402,1.0073761119139402,0.0,1152.0,1143.5649370435092,1152.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0603,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999921602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441065010666051,103.8598261236856,transport,0.585540687667588,17.665422856637136,0.0610060927980003,0.5125649523697141,0.5837738513946533,0.3789956867694855,0.0,14.901666871943783,6.6,623,0.2975667793161007,34.16043562594739,28.090960618130712,623,0.1487833896580503,623,0.1487833896580503,614,0.1487833896580503,0.3316669909892928,0.1411449303473902,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0604,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,285,1140.0,0.1139999999998486,0.886,1.71,15.0,15.0,15.0,15.0,15.0,10000.00000001328,1140.0,0.1139999999998486,-0.1139999999999999,15.0,15.0,15.0,15.0,1.3441064910913727,103.8607246844558,transport,0.6378711670002862,4.703527305335449,0.0,0.2245228290074544,0.3932657837867737,0.5627367496490479,0.0,12.874063624990512,6.6,346,0.4870999548117888,36.30514332233271,28.53338909336903,346,0.2435499774058944,346,0.2435499774058944,315,0.2435499774058944,0.0608299503095683,0.0899834675701915,0.0,1.0066251498649326,1.0066251498649326,0.0,1140.0,1132.4970374055958,1140.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0605,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,385,1540.0,0.1540000000005994,0.846,2.31,15.0,15.0,15.0,15.0,15.0,9999.999999961074,1540.0,0.1540000000005994,-0.154,15.0,15.0,15.0,15.0,1.3441064807834504,103.8616232452192,residential,0.2671122953906376,7.537481669176309,0.0,0.2874995926483624,0.0572577156126499,0.9148921966552734,0.0,11.996064406263695,13.2,104,0.6531004452589938,40.780896113154206,28.800390447755984,183,0.5029481605065086,220,0.3822681781284445,189,0.302693377319264,0.0689775141966754,0.0974649431533131,0.0,0.9841364771184056,0.9841364771184056,0.0,1540.0,1564.8236152257934,1540.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0606,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,753,3012.0,0.3011999999982139,0.6988,4.518,15.0,15.0,15.0,15.0,15.0,10000.0000000593,3012.0,0.3011999999982139,-0.3012,15.0,15.0,15.0,15.0,1.3441064701428382,103.86252180597562,residential,0.3323622407428228,5.5779070001244975,0.0,0.2439534888916555,0.0369708575308322,0.9430546760559082,0.0,11.27500079976554,13.2,55,0.6845945076127764,41.26229370774502,28.90717559465231,133,0.5281284691362588,198,0.4012037776424248,137,0.38160938823723,0.0516688499227356,0.1369680400827025,0.0,0.9972152344386704,0.9972152344386704,0.0,3012.0,3020.411136915138,3012.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0607,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,350,1400.0,0.1399999999998675,0.86,1.814,15.0,12.957142857142856,15.0,15.0,15.0,10000.00000000946,1400.0,0.1399999999998675,-0.14,12.957142857142856,15.0,15.0,15.0,1.3441064591695369,103.86342036672478,transport,0.6241880048428161,6.66181523231734,0.0,0.2680403384959409,0.10420573502779,0.8718260526657104,0.0,10.970534052188908,6.6,75,0.6697518301776544,40.27286562136809,28.95456091563084,155,0.5165721564376595,212,0.3908269958930471,165,0.3403368056844955,0.0214221355876179,0.1807558573418062,0.0,0.9992677088778014,0.9992677088778014,0.0,1400.0,1401.0259588716517,1400.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0608,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,397,1588.0,0.1587999999984921,0.8412,2.1488,15.0,13.531486146095718,15.0,15.0,15.0,10000.000000094951,1588.0,0.1587999999984921,-0.1588,13.531486146095718,15.0,15.0,15.0,1.3441064478635452,103.8643189274665,residential,0.3773703164772579,9.217787835791674,0.0670487555939389,0.3248397296842594,0.2586851716041565,0.699510395526886,0.0,10.97930644623028,13.2,341,0.4905792606720444,37.59694371606749,28.415963670776208,341,0.2452896303360222,341,0.2452896303360222,310,0.2452896303360222,0.013242080180644,0.077329446214777,0.0,1.0089162394496467,1.0089162394496467,0.0,1588.0,1573.9661410011968,1588.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0609,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,12,48.0,0.004800000000013,0.9952,0.072,15.0,15.0,15.0,15.0,15.0,9999.999999972895,48.0,0.004800000000013,-0.0048,15.0,15.0,15.0,15.0,1.344106436224864,103.86521748820054,residential,0.4019021963204477,22.98148538133276,0.3429028982110773,0.630699675140728,0.8323711156845093,0.1454392373561859,0.0,11.167877673469537,13.2,896,0.1109138206099917,32.15385746362354,27.5759906297192,896,0.0554569103049958,896,0.0554569103049958,894,0.0554569103049958,0.0080792033192372,0.0394136020498031,0.0,0.7692531095381087,0.7692531095381087,0.0,48.0,62.39818780689906,48.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0610,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,279,1116.0,0.1115999999993686,0.8884,1.116,10.0,10.0,10.0,10.0,10.0,10000.00000005657,1116.0,0.1115999999993686,-0.1116,10.0,10.0,10.0,10.0,1.3450110008218492,103.84005778794956,civic_institutional,0.5290700531225342,0.0,0.0,0.0752368779642152,0.0005542857106775,0.973013401031494,0.0,9.911780282082397,6.6,3,0.731807059007626,42.24625411417645,29.296305152712723,23,0.6012673109269293,78,0.4846511695016859,37,0.5769718573046376,0.0644844292788718,0.6194732891936213,,,,0.0,1116.0,0.0,1116.0,True,True,True,False,False,False,True,True,True,False,old_top20_hazard;large_building_density_gain
TP_0611,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,114,456.0,0.0455999999996333,0.9544,0.4744,12.0,10.403508771929824,12.0,10.0,12.0,10000.0000000804,456.0,0.0455999999996333,-0.0455999999999999,10.403508771929824,12.0,10.0,12.0,1.3450109981640046,103.8409563491434,transport,0.6710081223683932,12.677073625349484,0.2112845604224914,0.3368027166393768,0.1937783360481262,0.7556766867637634,0.0,14.103234122169056,6.6,150,0.6197315265419496,38.79129388268206,28.84002030355066,132,0.5285375898426411,118,0.4528408323845499,140,0.3785025926583143,0.3524122878091792,0.4998744269896906,0.0,4.698183077113926,4.698183077113926,0.0,456.0,97.0587975213854,456.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0612,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,83,332.0,0.0332000000005809,0.9668,0.3984,12.0,12.0,12.0,12.0,12.0,9999.999999825011,332.0,0.0332000000005809,-0.0332,12.0,12.0,12.0,12.0,1.3450109951732467,103.84185491033534,transport,0.5792647281978762,15.521638330757334,0.2586939721792889,0.417630535020144,0.3223172128200531,0.6233224272727966,0.0,20.76049196325829,6.6,339,0.4926834438458067,36.86611124484498,28.495414440270736,339,0.2463417219229033,339,0.2463417219229033,308,0.2463417219229033,0.3675468053885719,0.4179829840125067,0.0,1.014571436071317,1.014571436071317,0.0,332.0,327.2317632808488,332.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0613,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,77,308.0,0.0307999999997943,0.9692,0.308,10.0,10.0,10.0,10.0,10.0,10000.000000066755,308.0,0.0307999999997943,-0.0308,10.0,10.0,10.0,10.0,1.345010991849575,103.84275347152516,transport,0.4249726572020254,21.665890027958987,0.3610981671326498,0.4630081246275828,0.5499624013900757,0.4027263522148132,0.0,22.86674380931992,6.6,695,0.2567671091298243,34.19473746050383,27.9443369369775,695,0.1283835545649121,695,0.1283835545649121,687,0.1283835545649121,0.1131892268652069,0.4420447961790507,0.0,0.993405468177496,0.993405468177496,0.0,308.0,310.04459897433173,308.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0614,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,895,3580.0,0.3580000000014587,0.642,3.58,10.0,10.0,10.0,10.0,10.0,9999.999999959256,3580.0,0.3580000000014587,-0.358,10.0,10.0,10.0,10.0,1.3450109881929893,103.84365203271268,civic_institutional,0.0253631329322369,30.346559517830244,0.5057759919638374,0.4955449056117339,0.7592607140541077,0.2133732885122299,0.0,18.489296878106824,6.6,931,0.0803921613102311,32.07800078700145,27.27527561044048,931,0.0401960806551155,931,0.0401960806551155,929,0.0401960806551155,0.0,0.3375916240763998,0.0,0.9997957869303624,0.9997957869303624,0.0,3580.0,3580.731232116457,3580.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0615,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,598,2392.0,0.2391999999969934,0.7608,2.592,15.0,10.836120401337793,15.0,10.0,15.0,10000.000000125692,2392.0,0.2391999999969934,-0.2391999999999999,10.836120401337793,15.0,10.0,15.0,1.3450109842034896,103.8445505938976,civic_institutional,0.0,11.841929315003169,0.0588303821062441,0.3831539847778482,0.5708589553833008,0.3814428746700287,0.0,13.278939473217928,6.6,783,0.1939135384433701,33.844440284357425,27.70297062899309,783,0.096956769221685,783,0.096956769221685,777,0.096956769221685,0.0,0.3373875474067518,0.0,0.9963628466772336,0.9963628466772336,0.0,2392.0,2400.731829751652,2392.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0616,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,191,764.0,0.0764000000010283,0.9236,1.1412,15.0,14.93717277486911,15.0,15.0,15.0,9999.999999865397,764.0,0.0764000000010283,-0.0764,14.93717277486911,15.0,15.0,15.0,1.3450109798810768,103.8454491550798,residential,0.0,11.597739890036424,0.0,0.3777275531119205,0.9421750903129578,0.051670629531145,0.0,12.07429701570998,13.2,930,0.0816484625570577,31.648447188478425,27.4024435799157,930,0.0408242312785288,930,0.0408242312785288,928,0.0408242312785288,0.0040269557952459,0.3853343077509049,0.0,0.9971483668656036,0.9971483668656036,0.0,764.0,766.1848781857078,764.0,False,False,False,True,True,True,False,False,True,False,zero_old_completeness;high_coverage_gain
TP_0617,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000105138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3450109752257495,103.84634771625896,transport,0.5144902185020013,13.621847761014436,0.0072224595192793,0.422707728022543,0.6374286413192749,0.2964926362037658,0.0,14.83760879855662,6.6,670,0.2728661270156579,33.763877024406895,28.050950423958056,670,0.1364330635078289,670,0.1364330635078289,662,0.1364330635078289,0.1152952263724455,0.4467289947105551,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0618,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,16,64.0,0.0064000000000069,0.9936,0.0192,3.0,3.0,3.0,3.0,3.0,9999.999999989086,64.0,0.0064000000000069,-0.0063999999999999,3.0,3.0,3.0,3.0,1.3450109702375088,103.84724627743488,park_open_space,0.0003240934987391,37.13833075734158,0.6189721792890263,0.686039842063553,0.9711573123931884,0.0276922546327114,0.0,18.667811232114307,3.3,966,0.050307652143732,30.966362454761384,27.06305027673504,966,0.025153826071866,966,0.025153826071866,966,0.025153826071866,0.3390545083442788,0.5451317120593951,0.0,0.9918474316364588,0.9918474316364588,0.0,64.0,64.52605305879129,64.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0619,2500,429,1716.0,0.1716000000009301,0.8284,12.141000518798828,71.30000305175781,70.75175127505145,71.30000305175781,71.30000305175781,71.30000305175781,2500,429,1716.0,0.1716000000009301,0.8284,12.141000518798828,71.30000305175781,70.75175127505145,71.30000305175781,71.30000305175781,71.30000305175781,9999.999999945794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345010964916354,103.84814483860738,residential,0.0,16.20315986573847,0.1502620850320326,0.4800702192386327,0.7821715474128723,0.1241896674036979,0.1365368080212388,20.93418433949036,22.66200079587185,867,0.1320405080720093,32.5158611290393,27.63073546259004,867,0.0660202540360046,867,0.0660202540360046,865,0.0660202540360046,0.3618848013574643,0.5498635927054537,1.1960621391622488,1.1960621391622488,0.0,1716.0,1716.0,1434.708067259723,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0620,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,17,68.0,0.0068000000000227,0.9932,0.0816,12.0,12.0,12.0,12.0,12.0,9999.99999996653,68.0,0.0068000000000227,-0.0068,12.0,12.0,12.0,12.0,1.3450109592622856,103.8490433997762,park_open_space,0.0,13.359004100785604,0.0,0.4168667577952356,0.569236695766449,0.3788136839866638,0.0,21.261457251117008,3.3,774,0.1988431941630528,33.867678632743605,27.72843050349948,774,0.0994215970815264,774,0.0994215970815264,768,0.0994215970815264,0.3703605691007708,0.5664540142175438,0.0,1.005343495161055,1.005343495161055,0.0,68.0,67.63857360921848,68.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0621,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,765,3060.0,0.3059999999958588,0.694,3.672,12.0,12.0,12.0,12.0,12.0,10000.000000135333,3060.0,0.3059999999958588,-0.306,12.0,12.0,12.0,12.0,1.3450109532753034,103.84994196094114,civic_institutional,0.007533507647335,7.530927516948376,0.0,0.287353944821075,0.0529897138476371,0.8631259799003601,0.0,21.10348585765257,6.6,149,0.6201951122704462,40.41756325530034,28.682278601139743,111,0.5392952515469102,96,0.4703099432006727,123,0.4089929379716854,0.3865290149309001,0.6157805135328732,0.0,0.9996342091755273,0.9996342091755273,0.0,3060.0,3061.119729509667,3060.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0622,2500,143,572.0,0.0572000000006659,0.9428,0.9060800086975098,37.70000076293945,15.840559592613808,37.70000076293945,15.300000190734863,15.300000190734863,2500,704,2816.0,0.2816000000032782,0.7183999999999999,3.5988800086975097,37.70000076293945,12.78011366724968,37.70000076293945,12.0,15.300000190734863,9999.999999883585,2244.0,0.2244000000026123,-0.2244,-3.060445925364128,0.0,-3.3000001907348637,0.0,1.3450109469554072,103.85084052210196,civic_institutional,0.1309669496538482,6.525712220144404,0.0,0.2650158271143201,0.0730510950088501,0.7791835069656372,0.0462625845871653,21.07420410173937,9.80599711189056,139,0.6284482846453151,39.93044640036845,28.764619948307462,95,0.5485003681416795,83,0.4806411191727632,102,0.4372808268166621,0.4083779281252743,0.6152852086614561,0.2103418779013654,1.035529245052876,0.8251873671515104,572.0,2816.0,2719.382396444255,2244.0,False,False,False,False,False,True,True,True,True,False,high_coverage_gain;large_building_density_gain
TP_0623,2500,859,3436.0,0.343599999998575,0.6564,6.606600078582764,37.70000076293945,19.22759044989163,37.70000076293945,15.300000190734863,37.70000076293945,2500,859,3436.0,0.343599999998575,0.6564,6.606600078582764,37.70000076293945,19.22759044989163,37.70000076293945,15.300000190734863,37.70000076293945,10000.000000041471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345010940302598,103.85173908325844,residential,0.1426583475383901,7.45906122731329,0.0,0.2857569161625175,0.1173448264598846,0.5754896998405457,0.3101086983533799,20.726107226132083,34.690532795889226,143,0.6262731919245433,38.78416687607936,28.858501949073126,110,0.5399377481154964,94,0.4706291384583841,116,0.4202452504773558,0.4434614565515196,0.4562489861777038,1.0999744270075298,1.0999744270075298,0.0,3436.0,3436.0,3123.708984169392,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0624,2500,613,2452.0,0.2452000000002542,0.7548,5.845960011291504,37.70000076293945,23.84159874099308,37.70000076293945,26.5,26.5,2500,613,2452.0,0.2452000000002542,0.7548,5.845960011291504,37.70000076293945,23.84159874099308,37.70000076293945,26.5,26.5,9999.999999989632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3450109333168745,103.85263764441036,residential,0.082643683544015,7.969902858205732,0.0,0.2971089524045718,0.4117579460144043,0.3764258623123169,0.2170887932252883,21.27247451504242,28.244253370512475,478,0.3985635387002032,35.48373489477116,28.27023093535369,478,0.1992817693501016,478,0.1992817693501016,459,0.1992817693501016,0.4953711284317705,0.2496597501863745,1.1304756390740471,1.1304756390740471,0.0,2452.0,2452.0,2168.99853057284,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0625,2500,806,3224.0,0.322399999999566,0.6776,10.554000039672852,46.09999847412109,32.73573213298031,46.09999847412109,29.299999237060547,37.70000076293945,2500,806,3224.0,0.322399999999566,0.6776,10.554000039672852,46.09999847412109,32.73573213298031,46.09999847412109,29.299999237060547,37.70000076293945,10000.00000001346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3450109259982377,103.85353620555748,residential,0.0,9.310971914278271,0.0,0.3269104869839615,0.4996551275253296,0.2288558036088943,0.2776054944937408,22.68493694539172,32.43806076841624,589,0.3237161794358973,34.54986838785743,28.11727190227904,589,0.1618580897179486,589,0.1618580897179486,579,0.1618580897179486,0.5499435879397668,0.1805949465936765,1.133894285586407,1.133894285586407,0.0,3224.0,3224.0,2843.298569348261,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0626,2500,982,3928.0,0.3927999999985996,0.6072,8.226319792556763,46.09999847412109,20.94276932931966,46.09999847412109,12.5,46.09999847412109,2500,1041,4164.0,0.4163999999985154,0.5836,8.580319792556763,46.09999847412109,20.605955313536896,46.09999847412109,15.0,29.299999237060547,10000.000000035652,236.0,0.0235999999999158,-0.0235999999999999,-0.3368140157827639,0.0,2.5,-16.799999237060547,1.3450109183466867,103.8544347666996,residential,0.0,1.125872274804611,0.0,0.1450193838845469,0.2248240262269973,0.4497577846050262,0.3602905280209534,24.4622344709806,38.16813359185208,247,0.5479464320991235,37.35966622689469,28.666635589061496,234,0.4635978465170706,195,0.4029345407147648,410,0.2128589751815691,0.5501016905259629,0.1354892233165473,0.9771943855126806,1.0359056571473528,0.0587112716346722,3928.0,4164.0,4019.671068759971,236.0,False,False,False,False,False,False,False,False,True,False,
TP_0627,2500,1291,5164.0,0.5164000000041706,0.4836,6.863159968948365,18.0,13.29039498247166,18.0,12.5,18.0,2500,1297,5188.0,0.51880000000419,0.4811999999999999,7.286359968948364,20.0,14.04464142048644,20.0,12.5,20.0,9999.999999919237,24.0,0.0024000000000193,-0.0024,0.7542464380147802,2.0,0.0,2.0,1.3450109103622216,103.85533332783652,residential,7.569504345248792e-07,0.4735577069516254,0.0,0.130523504598925,0.2814604938030243,0.4458864033222198,0.4440115655490614,26.483968721483382,43.970001492549954,248,0.5473997538074636,37.05282576199465,28.707614123938505,248,0.2736998769037318,248,0.2736998769037318,200,0.2736998769037318,0.5068590305948816,0.105233554422969,2.8467508548843736,2.8599813003757037,0.0132304454913296,5164.0,5188.0,1813.997874503052,24.0,False,False,False,False,False,False,False,False,True,False,
TP_0628,2500,454,1816.0,0.1815999999997853,0.8184,4.8509200714111325,62.900001525878906,26.712114930678045,62.900001525878906,12.5,62.900001525878906,2500,686,2744.0,0.2743999999996755,0.7256,9.609320071411132,99.0,35.01938801534669,99.0,15.0,99.0,10000.000000011823,928.0,0.0927999999998902,-0.0928,8.307273084668648,36.09999847412109,2.5,36.09999847412109,1.3450109020448435,103.85623188896795,residential,0.2985372747739558,4.232858975633377,0.0,0.2140635327918528,0.6058247089385986,0.3000275790691376,0.140487984948767,28.69140580715552,22.93581735694956,575,0.3300598781712758,34.19471096160362,28.19097246646268,575,0.1650299390856379,575,0.1650299390856379,565,0.1650299390856379,0.4650488607138012,0.0715940562511443,1.1471227910574842,1.7333176975009563,0.5861949064434722,1816.0,2744.0,1583.0912036242485,928.0,False,False,False,False,False,True,False,False,True,False,high_coverage_gain
