candidate_id,candidate_family,event_target,output_kind,validation_method,operating_point,station_id,focus_station_flag,threshold_mean,n,event_count,observed_event_rate,mean_output_value,probability_bias,Brier,mean_expected_exceedance_above31_c,TP,FP,FN,TN,precision,recall,F1,CSI,false_alarm_ratio,miss_rate
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S150,False,0.7299999999999996,62,3,0.04838709677419355,0.1904236878369213,0.14203659106272776,0.11213585793294828,0.008064516129032258,3,8,0,51,0.2727272727272727,1.0,0.42857142857142855,0.2727272727272727,0.7272727272727273,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S151,False,0.6899999999999998,62,9,0.14516129032258066,0.178339853869007,0.03317856354642634,0.04208281966332173,0.11774193548387109,7,1,2,52,0.875,0.7777777777777778,0.823529411764706,0.7,0.125,0.2222222222222222
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S153,False,0.5600000000000002,62,7,0.11290322580645161,0.15400348174228748,0.04110025593583587,0.0532942287394378,0.040322580645161234,6,4,1,51,0.6,0.8571428571428571,0.7058823529411764,0.5454545454545454,0.4,0.14285714285714285
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S180,False,0.5300000000000002,62,9,0.14516129032258066,0.15131486906593597,0.006153578743355315,0.03338510616072446,0.04838709677419355,8,2,1,51,0.8,0.8888888888888888,0.8421052631578948,0.7272727272727273,0.2,0.1111111111111111
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S184,False,0.5799999999999997,62,6,0.0967741935483871,0.1584072713050922,0.061633077756705096,0.06028099227328994,0.08548387096774189,5,4,1,52,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.5,0.4444444444444444,0.16666666666666666
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S187,False,0.7199999999999998,62,8,0.12903225806451613,0.19088646921003782,0.0618542111455217,0.05060205677263992,0.09838709677419351,8,3,0,51,0.7272727272727273,1.0,0.8421052631578948,0.7272727272727273,0.2727272727272727,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,S124,False,0.3085185185185185,62,0,0.0,0.15618977398030542,0.15618977398030542,0.10746253750771957,0.0,0,14,0,48,0.0,,,0.0,1.0,
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,S125,False,0.3085185185185185,62,8,0.12903225806451613,0.1810361706565821,0.052003912592065965,0.06499664864887972,0.07419354838709685,7,6,1,48,0.5384615384615384,0.875,0.6666666666666667,0.5,0.46153846153846156,0.125
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,S126,False,0.3085185185185185,62,8,0.12903225806451613,0.15319069198610916,0.02415843392159303,0.0701007071672875,0.1129032258064515,7,6,1,48,0.5384615384615384,0.875,0.6666666666666667,0.5,0.46153846153846156,0.125
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,S127,False,0.3085185185185185,62,10,0.16129032258064516,0.19307621080032203,0.03178588821967687,0.034463713744736904,0.09032258064516131,10,4,0,48,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.2857142857142857,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,S128,False,0.3085185185185185,62,11,0.1774193548387097,0.1578797574603635,-0.01953959737834618,0.030950705441915125,0.22258064516129028,11,3,0,48,0.7857142857142857,1.0,0.88,0.7857142857142857,0.21428571428571427,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,S129,False,0.3085185185185185,62,10,0.16129032258064516,0.1504693489816502,-0.010820973598994948,0.03931517168930266,0.12903225806451596,10,4,0,48,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,0.2857142857142857,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,S130,False,0.3085185185185185,62,6,0.0967741935483871,0.15594582288986597,0.059171629341478876,0.05860644686395083,0.020967741935483883,6,7,0,49,0.46153846153846156,1.0,0.631578947368421,0.46153846153846156,0.5384615384615384,0.0
