run_id,source_run_id,cell_id,scenario,hour_sgt,source,target_version,reference_domain_version,tmrt_p90_c,tmrt_ref_p90_c,delta_tmrt_p90_c,rank_average_delta_tmrt_p90_c,n_reference_cells,m_rad_pct01,primary_modifier_delta,normalized_modifier,reference_rule,rank_rule,hour,tmrt_output_path,n_pixels,valid_pixel_count,tmrt_mean_c,tmrt_p50_c,tmrt_p75_c,tmrt_p95_c,tmrt_max_c,pct_pixels_tmrt_ge_40,pct_pixels_tmrt_ge_45,pct_pixels_tmrt_ge_50,pct_pixels_tmrt_ge_55,selection_status,reuse_existing_n24_label
v12_n150_base_TP_0020_h10,v12_n150_base_TP_0020_h10,TP_0020,base,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,46.61700439453125,45.56442070007324,1.0525836944580078,145.0,150,0.9664429530201344,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,37.91862106323242,33.304969787597656,46.21867752075195,46.63027191162109,46.63027191162109,41.04,25.88,0.0,0.0,selected_new,False
v12_n150_base_TP_0020_h12,v12_n150_base_TP_0020_h12,TP_0020,base,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.3538932800293,61.820411682128906,0.5334815979003906,149.0,150,0.9932885906040269,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,53.21868133544922,60.03109359741211,62.30289077758789,62.35667419433594,62.38705062866211,83.96000000000001,64.16,64.16,64.16,selected_new,False
v12_n150_base_TP_0020_h13,v12_n150_base_TP_0020_h13,TP_0020,base,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.61883544921875,61.75910568237305,0.8597297668457031,145.0,150,0.9664429530201344,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,53.54697036743164,58.86711120605469,62.40886306762695,62.62423324584961,62.62423324584961,84.32,67.80000000000001,67.80000000000001,67.75999999999999,selected_new,False
v12_n150_base_TP_0020_h15,v12_n150_base_TP_0020_h15,TP_0020,base,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.84413528442383,59.77000427246094,1.0741310119628906,145.0,150,0.9664429530201344,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.2204704284668,53.183406829833984,60.36929321289063,60.864105224609375,60.864105224609375,56.24,50.84,50.84,38.04,selected_new,False
v12_n150_base_TP_0020_h16,v12_n150_base_TP_0020_h16,TP_0020,base,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,51.8553352355957,50.70027732849121,1.1550579071044922,145.0,150,0.9664429530201344,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,40.98249435424805,35.869224548339844,51.323997497558594,51.87765121459961,51.87765121459961,39.36,38.4,25.88,0.0,selected_new,False
v12_n150_overhead_TP_0020_h10,v12_n150_overhead_TP_0020_h10,TP_0020,overhead_as_canopy,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,46.61700439453125,45.30916595458984,1.3078384399414062,147.0,150,0.9798657718120806,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,37.91862869262695,33.304969787597656,46.21867752075195,46.63027191162109,46.63027191162109,41.04,25.88,0.0,0.0,selected_new,False
v12_n150_overhead_TP_0020_h12,v12_n150_overhead_TP_0020_h12,TP_0020,overhead_as_canopy,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.3538932800293,61.65906524658203,0.6948280334472656,149.0,150,0.9932885906040269,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,53.21860122680664,60.03109359741211,62.30289077758789,62.35667419433594,62.38705062866211,83.96000000000001,64.16,64.16,64.16,selected_new,False
v12_n150_overhead_TP_0020_h13,v12_n150_overhead_TP_0020_h13,TP_0020,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.61883544921875,61.50412178039551,1.1147136688232422,147.0,150,0.9798657718120806,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,53.5468864440918,58.86711120605469,62.40886306762695,62.62423324584961,62.62423324584961,84.32,67.80000000000001,67.80000000000001,67.75999999999999,selected_new,False
v12_n150_overhead_TP_0020_h15,v12_n150_overhead_TP_0020_h15,TP_0020,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.84413528442383,59.58326530456543,1.2608699798583984,147.0,150,0.9798657718120806,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.22040557861328,53.183406829833984,60.36929321289063,60.864105224609375,60.864105224609375,56.24,50.84,50.84,38.04,selected_new,False
v12_n150_overhead_TP_0020_h16,v12_n150_overhead_TP_0020_h16,TP_0020,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,51.8553352355957,50.49507141113281,1.3602638244628906,147.0,150,0.9798657718120806,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0020\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,40.982460021972656,35.869224548339844,51.323997497558594,51.87765121459961,51.87765121459961,39.36,38.4,25.88,0.0,selected_new,False
v12_n150_base_TP_0023_h10,v12_n150_base_TP_0023_h10,TP_0023,base,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,44.306732177734375,45.56442070007324,-1.2576885223388672,31.0,150,0.2013422818791946,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,37.06184387207031,33.7425651550293,42.31682205200195,46.242706298828125,46.6167106628418,36.56,8.959999999999999,0.0,0.0,selected_new,False
v12_n150_base_TP_0023_h12,v12_n150_base_TP_0023_h12,TP_0023,base,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.7532844543457,61.820411682128906,-1.0671272277832031,26.0,150,0.1677852348993288,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,47.166595458984375,40.40595245361328,59.46603393554688,62.08124542236328,62.34739303588867,51.64,43.8,43.64,43.64,selected_new,False
v12_n150_base_TP_0023_h13,v12_n150_base_TP_0023_h13,TP_0023,base,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.4276008605957,61.75910568237305,-1.3315048217773438,28.0,150,0.1812080536912751,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,46.65172958374024,40.18206787109375,58.558067321777344,62.27213668823242,62.61883163452149,51.04,42.36,42.36,41.84,selected_new,False
v12_n150_base_TP_0023_h15,v12_n150_base_TP_0023_h15,TP_0023,base,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,58.221954345703125,59.77000427246094,-1.5480499267578125,31.0,150,0.2013422818791946,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,44.39265823364258,38.43046951293945,55.470458984375,60.56060409545898,60.8446044921875,42.08,37.36,37.36,28.44,selected_new,False
v12_n150_base_TP_0023_h16,v12_n150_base_TP_0023_h16,TP_0023,base,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,49.11055374145508,50.70027732849121,-1.5897235870361328,33.0,150,0.2147651006711409,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,39.247684478759766,35.40073013305664,46.33180618286133,51.552059173583984,51.85580062866211,31.680000000000003,30.72,8.959999999999999,0.0,selected_new,False
v12_n150_overhead_TP_0023_h10,v12_n150_overhead_TP_0023_h10,TP_0023,overhead_as_canopy,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,44.306732177734375,45.30916595458984,-1.0024337768554688,40.0,150,0.261744966442953,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,36.74210357666016,33.65577697753906,42.05956268310547,46.242706298828125,46.6167106628418,33.239999999999995,8.959999999999999,0.0,0.0,selected_new,False
v12_n150_overhead_TP_0023_h12,v12_n150_overhead_TP_0023_h12,TP_0023,overhead_as_canopy,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.74524688720703,61.65906524658203,-0.913818359375,33.0,150,0.2147651006711409,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,46.612525939941406,40.215614318847656,58.96721267700195,62.08124542236328,62.34739303588867,50.92,41.24,41.04,41.04,selected_new,False
v12_n150_overhead_TP_0023_h13,v12_n150_overhead_TP_0023_h13,TP_0023,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.4276008605957,61.50412178039551,-1.076520919799805,37.0,150,0.2416107382550335,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,46.09516143798828,40.02320098876953,57.90840911865234,62.27213668823242,62.61883163452149,50.2,39.8,39.72,38.84,selected_new,False
v12_n150_overhead_TP_0023_h15,v12_n150_overhead_TP_0023_h15,TP_0023,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,58.221954345703125,59.58326530456543,-1.361310958862305,43.0,150,0.2818791946308724,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,43.81867599487305,38.30065155029297,54.49336242675781,60.56060409545898,60.8446044921875,40.88,34.760000000000005,34.68,22.24,selected_new,False
v12_n150_overhead_TP_0023_h16,v12_n150_overhead_TP_0023_h16,TP_0023,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,49.11055374145508,50.49507141113281,-1.3845176696777344,44.0,150,0.2885906040268456,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,38.73031234741211,35.3467903137207,44.905548095703125,51.552059173583984,51.85580062866211,27.84,24.56,8.959999999999999,0.0,selected_new,False
v12_n150_base_TP_0028_h10,v12_n150_base_TP_0028_h10,TP_0028,base,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,45.90656661987305,45.56442070007324,0.3421459197998047,91.0,150,0.6040268456375839,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,43.013668060302734,44.04621887207031,45.5834846496582,46.158016204833984,46.59374237060547,86.04,38.6,0.0,0.0,selected_new,False
v12_n150_base_TP_0028_h12,v12_n150_base_TP_0028_h12,TP_0028,base,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.98798370361328,61.820411682128906,0.167572021484375,95.0,150,0.6308724832214765,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.52628707885742,61.23420715332031,61.837833404541016,62.14089584350586,62.32740783691406,100.0,97.8,97.8,97.8,selected_new,False
v12_n150_base_TP_0028_h13,v12_n150_base_TP_0028_h13,TP_0028,base,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.98642349243164,61.75910568237305,0.2273178100585937,88.0,150,0.5838926174496645,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,59.62506103515625,60.48768615722656,61.676414489746094,62.29908752441406,62.60390472412109,100.0,95.88,95.88,95.88,selected_new,False
v12_n150_base_TP_0028_h15,v12_n150_base_TP_0028_h15,TP_0028,base,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.113887786865234,59.77000427246094,0.3438835144042969,91.0,150,0.6040268456375839,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,56.03620147705078,57.7939682006836,59.66814422607422,60.457149505615234,60.8444709777832,94.56,87.8,87.8,84.36,selected_new,False
v12_n150_base_TP_0028_h16,v12_n150_base_TP_0028_h16,TP_0028,base,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,51.07486343383789,50.70027732849121,0.3745861053466797,91.0,150,0.6040268456375839,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,46.63116455078125,48.42045211791992,50.62924575805664,51.42483901977539,51.85350036621094,78.28,77.48,35.68,0.0,selected_new,False
v12_n150_overhead_TP_0028_h10,v12_n150_overhead_TP_0028_h10,TP_0028,overhead_as_canopy,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,45.90656661987305,45.30916595458984,0.5974006652832031,97.0,150,0.6442953020134228,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,43.013668060302734,44.04621887207031,45.5834846496582,46.158016204833984,46.59374237060547,86.04,38.6,0.0,0.0,selected_new,False
v12_n150_overhead_TP_0028_h12,v12_n150_overhead_TP_0028_h12,TP_0028,overhead_as_canopy,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.98798370361328,61.65906524658203,0.32891845703125,103.0,150,0.6845637583892618,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.52628707885742,61.23420715332031,61.837833404541016,62.14089584350586,62.32740783691406,100.0,97.8,97.8,97.8,selected_new,False
v12_n150_overhead_TP_0028_h13,v12_n150_overhead_TP_0028_h13,TP_0028,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.98642349243164,61.50412178039551,0.4823017120361328,96.0,150,0.6375838926174496,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,59.62506103515625,60.48768615722656,61.676414489746094,62.29908752441406,62.60390472412109,100.0,95.88,95.88,95.88,selected_new,False
v12_n150_overhead_TP_0028_h15,v12_n150_overhead_TP_0028_h15,TP_0028,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.113887786865234,59.58326530456543,0.5306224822998047,100.0,150,0.6644295302013423,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,56.03620147705078,57.7939682006836,59.66814422607422,60.457149505615234,60.8444709777832,94.56,87.8,87.8,84.36,selected_new,False
v12_n150_overhead_TP_0028_h16,v12_n150_overhead_TP_0028_h16,TP_0028,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,51.07486343383789,50.49507141113281,0.5797920227050781,98.0,150,0.6510067114093959,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,46.63116455078125,48.42045211791992,50.62924575805664,51.42483901977539,51.85350036621094,78.28,77.48,35.68,0.0,selected_new,False
v12_n150_base_TP_0037_h10,v12_n24_base_TP_0037_h10,TP_0037,base,10,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,46.506309509277344,45.56442070007324,0.9418888092041016,133.0,150,0.8859060402684564,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,39.52685546875,42.65448760986328,44.46598052978516,46.53591537475586,46.57469177246094,54.8,22.0,0.0,0.0,retained_n24,True
v12_n150_base_TP_0037_h12,v12_n24_base_TP_0037_h12,TP_0037,base,12,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,62.27238082885742,61.820411682128906,0.4519691467285156,133.0,150,0.8859060402684564,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,53.81845474243164,60.58280944824219,61.796531677246094,62.30147933959961,62.31979751586914,73.8,68.0,67.84,67.84,retained_n24,True
v12_n150_base_TP_0037_h13,v12_n24_base_TP_0037_h13,TP_0037,base,13,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,62.51641082763672,61.75910568237305,0.7573051452636719,132.0,150,0.8791946308724832,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,54.51276397705078,59.69611358642578,60.81851577758789,62.54996109008789,62.57920837402344,78.8,73.2,73.11999999999999,72.84,retained_n24,True
v12_n150_base_TP_0037_h15,v12_n24_base_TP_0037_h15,TP_0037,base,15,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,60.72555160522461,59.77000427246094,0.955547332763672,135.0,150,0.8993288590604027,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,47.56985092163086,40.82197189331055,57.98145294189453,60.75756072998047,60.80853271484375,51.92,46.0,46.0,41.28,retained_n24,True
v12_n150_base_TP_0037_h16,v12_n24_base_TP_0037_h16,TP_0037,base,16,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,51.73152160644531,50.70027732849121,1.0312442779541016,135.0,150,0.8993288590604027,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,41.15784454345703,36.70075225830078,48.72393035888672,51.76597213745117,51.81732177734375,38.48,37.8,22.92,0.0,retained_n24,True
v12_n150_overhead_TP_0037_h10,v12_n24_overhead_as_canopy_TP_0037_h10,TP_0037,overhead_as_canopy,10,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,44.148170471191406,45.30916595458984,-1.1609954833984375,36.0,150,0.2348993288590604,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,36.68032836914063,33.450233459472656,43.04587936401367,44.36546325683594,45.45430374145508,33.4,0.32,0.0,0.0,retained_n24,True
v12_n150_overhead_TP_0037_h12,v12_n24_overhead_as_canopy_TP_0037_h12,TP_0037,overhead_as_canopy,12,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,61.5823974609375,61.65906524658203,-0.0766677856445312,70.0,150,0.4630872483221476,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,48.12201690673828,40.37653350830078,60.997520446777344,61.7863883972168,62.18844604492188,51.48,45.56,45.4,45.4,retained_n24,True
