station_id,buffer_m,feature_name,feature_value,feature_unit,feature_group,source_name,extraction_method,coverage_status,notes
S127,250,major_road_length_m,3965.779582,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,Major roads use configured OSM highway classes.
S127,250,distance_to_major_road_m,90.196806,m,roads,osm_station_context_roads,nearest_major_highway_distance,usable_all_27,Nearest configured major OSM highway class; repeated across buffer sizes.
S127,250,building_footprint_fraction,0.040984,fraction,buildings,osm_station_context_buildings,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM building footprints sampled inside metric station buffer.
S127,250,building_count,7.000000,count,buildings,osm_station_context_buildings,polygon_intersects_metric_buffer_count,usable_all_27,Count of building footprint features intersecting the buffer.
S127,250,landuse_majority,green_space,category,landuse,osm_station_context_landuse,deterministic_grid_majority_class,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=0.567623.
S127,250,landuse_entropy,1.125607,bits,landuse,osm_station_context_landuse,deterministic_grid_class_entropy,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=0.567623.
S127,500,water_fraction,0.000000,fraction,water,osm_station_context_water,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM water sampled inside metric station buffer.
S127,500,distance_to_water_m,509.137350,m,water,osm_station_context_water,nearest_geometry_distance,usable_all_27,Nearest OSM water geometry; repeated across buffer sizes.
S127,500,green_space_fraction,0.414479,fraction,green,osm_station_context_green,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM green/park features sampled inside metric station buffer.
S127,500,distance_to_park_or_green_m,105.686975,m,green,osm_station_context_green,nearest_geometry_distance,usable_all_27,Nearest OSM green/park geometry; repeated across buffer sizes.
S127,500,road_length_m,34018.994548,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,OSM highway line length clipped to metric station buffer.
S127,500,road_density_m_per_ha,433.143291,m/ha,roads,osm_station_context_roads,line_circle_intersection_length_per_buffer_ha,usable_all_27,Road length divided by circular buffer area in hectares.
S127,500,major_road_length_m,12979.369036,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,Major roads use configured OSM highway classes.
S127,500,distance_to_major_road_m,90.196806,m,roads,osm_station_context_roads,nearest_major_highway_distance,usable_all_27,Nearest configured major OSM highway class; repeated across buffer sizes.
S127,500,building_footprint_fraction,0.225935,fraction,buildings,osm_station_context_buildings,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM building footprints sampled inside metric station buffer.
S127,500,building_count,98.000000,count,buildings,osm_station_context_buildings,polygon_intersects_metric_buffer_count,usable_all_27,Count of building footprint features intersecting the buffer.
S127,500,landuse_majority,green_space,category,landuse,osm_station_context_landuse,deterministic_grid_majority_class,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=0.575179.
S127,500,landuse_entropy,1.782909,bits,landuse,osm_station_context_landuse,deterministic_grid_class_entropy,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=0.575179.
S128,50,water_fraction,0.144231,fraction,water,osm_station_context_water,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM water sampled inside metric station buffer.
S128,50,distance_to_water_m,30.010074,m,water,osm_station_context_water,nearest_geometry_distance,usable_all_27,Nearest OSM water geometry; repeated across buffer sizes.
S128,50,green_space_fraction,0.214744,fraction,green,osm_station_context_green,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM green/park features sampled inside metric station buffer.
S128,50,distance_to_park_or_green_m,11.501454,m,green,osm_station_context_green,nearest_geometry_distance,usable_all_27,Nearest OSM green/park geometry; repeated across buffer sizes.
S128,50,road_length_m,280.273215,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,OSM highway line length clipped to metric station buffer.
S128,50,road_density_m_per_ha,356.854941,m/ha,roads,osm_station_context_roads,line_circle_intersection_length_per_buffer_ha,usable_all_27,Road length divided by circular buffer area in hectares.
S128,50,major_road_length_m,0.000000,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,Major roads use configured OSM highway classes.
S128,50,distance_to_major_road_m,194.694524,m,roads,osm_station_context_roads,nearest_major_highway_distance,usable_all_27,Nearest configured major OSM highway class; repeated across buffer sizes.
S128,50,building_footprint_fraction,0.000000,fraction,buildings,osm_station_context_buildings,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM building footprints sampled inside metric station buffer.
S128,50,building_count,0.000000,count,buildings,osm_station_context_buildings,polygon_intersects_metric_buffer_count,usable_all_27,Count of building footprint features intersecting the buffer.
S128,50,landuse_majority,sports_centre,category,landuse,osm_station_context_landuse,deterministic_grid_majority_class,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=1.000000.
S128,50,landuse_entropy,2.120223,bits,landuse,osm_station_context_landuse,deterministic_grid_class_entropy,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=1.000000.
S128,100,water_fraction,0.130159,fraction,water,osm_station_context_water,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM water sampled inside metric station buffer.
S128,100,distance_to_water_m,30.010074,m,water,osm_station_context_water,nearest_geometry_distance,usable_all_27,Nearest OSM water geometry; repeated across buffer sizes.
S128,100,green_space_fraction,0.114286,fraction,green,osm_station_context_green,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM green/park features sampled inside metric station buffer.
S128,100,distance_to_park_or_green_m,11.501454,m,green,osm_station_context_green,nearest_geometry_distance,usable_all_27,Nearest OSM green/park geometry; repeated across buffer sizes.
S128,100,road_length_m,561.506784,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,OSM highway line length clipped to metric station buffer.
S128,100,road_density_m_per_ha,178.733160,m/ha,roads,osm_station_context_roads,line_circle_intersection_length_per_buffer_ha,usable_all_27,Road length divided by circular buffer area in hectares.
S128,100,major_road_length_m,0.000000,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,Major roads use configured OSM highway classes.
S128,100,distance_to_major_road_m,194.694524,m,roads,osm_station_context_roads,nearest_major_highway_distance,usable_all_27,Nearest configured major OSM highway class; repeated across buffer sizes.
S128,100,building_footprint_fraction,0.031746,fraction,buildings,osm_station_context_buildings,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM building footprints sampled inside metric station buffer.
S128,100,building_count,2.000000,count,buildings,osm_station_context_buildings,polygon_intersects_metric_buffer_count,usable_all_27,Count of building footprint features intersecting the buffer.
S128,100,landuse_majority,stadium,category,landuse,osm_station_context_landuse,deterministic_grid_majority_class,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=1.000000.
S128,100,landuse_entropy,2.479291,bits,landuse,osm_station_context_landuse,deterministic_grid_class_entropy,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=1.000000.
S128,250,water_fraction,0.056680,fraction,water,osm_station_context_water,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM water sampled inside metric station buffer.
S128,250,distance_to_water_m,30.010074,m,water,osm_station_context_water,nearest_geometry_distance,usable_all_27,Nearest OSM water geometry; repeated across buffer sizes.
S128,250,green_space_fraction,0.093117,fraction,green,osm_station_context_green,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM green/park features sampled inside metric station buffer.
S128,250,distance_to_park_or_green_m,11.501454,m,green,osm_station_context_green,nearest_geometry_distance,usable_all_27,Nearest OSM green/park geometry; repeated across buffer sizes.
S128,250,road_length_m,4001.198978,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,OSM highway line length clipped to metric station buffer.
S128,250,road_density_m_per_ha,203.779391,m/ha,roads,osm_station_context_roads,line_circle_intersection_length_per_buffer_ha,usable_all_27,Road length divided by circular buffer area in hectares.
S128,250,major_road_length_m,409.616008,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,Major roads use configured OSM highway classes.
S128,250,distance_to_major_road_m,194.694524,m,roads,osm_station_context_roads,nearest_major_highway_distance,usable_all_27,Nearest configured major OSM highway class; repeated across buffer sizes.
S128,250,building_footprint_fraction,0.259109,fraction,buildings,osm_station_context_buildings,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM building footprints sampled inside metric station buffer.
S128,250,building_count,22.000000,count,buildings,osm_station_context_buildings,polygon_intersects_metric_buffer_count,usable_all_27,Count of building footprint features intersecting the buffer.
S128,250,landuse_majority,transport,category,landuse,osm_station_context_landuse,deterministic_grid_majority_class,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=0.925101.
S128,250,landuse_entropy,2.528756,bits,landuse,osm_station_context_landuse,deterministic_grid_class_entropy,usable_all_27,OSM landuse polygons are not exhaustive; sampled source-covered fraction=0.925101.
S128,500,water_fraction,0.037450,fraction,water,osm_station_context_water,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM water sampled inside metric station buffer.
S128,500,distance_to_water_m,30.010074,m,water,osm_station_context_water,nearest_geometry_distance,usable_all_27,Nearest OSM water geometry; repeated across buffer sizes.
S128,500,green_space_fraction,0.173705,fraction,green,osm_station_context_green,deterministic_grid_polygon_union_fraction,usable_all_27,Polygonal OSM green/park features sampled inside metric station buffer.
S128,500,distance_to_park_or_green_m,11.501454,m,green,osm_station_context_green,nearest_geometry_distance,usable_all_27,Nearest OSM green/park geometry; repeated across buffer sizes.
S128,500,road_length_m,23818.897892,m,roads,osm_station_context_roads,line_circle_intersection_length,usable_all_27,OSM highway line length clipped to metric station buffer.
