model_name,event_target,official_event_threshold_c,calibrator_id,calibrator_family,diagnostic_only,validation_method,bin_kind,probability_bin,n,event_count,observed_event_rate,mean_predicted_probability,calibration_gap,abs_calibration_gap,p_min,p_max,mean_score,station_count,low_support
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.00883, 0.0497]",168,4,0.023809523809523808,0.02625808860691287,0.0024485647973890613,0.0024485647973890613,0.00884541925813014,0.04970130699136181,27.990147610787506,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.0497, 0.186]",167,23,0.1377245508982036,0.1022942974531235,-0.03543025344508009,0.03543025344508009,0.04971850122852505,0.18400878654682615,29.106895848985577,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.186, 0.538]",167,58,0.3473053892215569,0.3601561808713595,0.012850791649802573,0.012850791649802573,0.18904967419067295,0.5369417658923391,30.336205468810505,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.538, 0.892]",168,119,0.7083333333333334,0.7176043869887024,0.009271053655369066,0.009271053655369066,0.5380949153237248,0.8924040421615879,31.52982639612011,27,False
M7_compact_weather_ridge,ge33,33.0,empirical_score_bin,empirical_bin,False,station_grouped_loso,quantile,"(-0.000999, 0.0311]",1507,5,0.0033178500331785005,0.0033517103125373514,3.386027935885086e-05,3.386027935885086e-05,1e-06,0.031055900621118012,27.065605657237896,27,False
M7_compact_weather_ridge,ge33,33.0,empirical_score_bin,empirical_bin,False,station_grouped_loso,quantile,"(0.0311, 0.0617]",167,10,0.059880239520958084,0.05958453463443483,-0.00029570488652325144,0.00029570488652325144,0.037037037037037035,0.06172839506172839,31.534020554099023,27,False
M7_compact_weather_ridge,ge33,33.0,isotonic_score_only,isotonic,False,station_grouped_loso,quantile,"(-0.000999, 0.0388]",1464,3,0.0020491803278688526,0.002994683754518218,0.0009455034266493655,0.0009455034266493655,1e-06,0.03875968992248062,27.10312565274226,26,False
M7_compact_weather_ridge,ge33,33.0,isotonic_score_only,isotonic,False,station_grouped_loso,quantile,"(0.0388, 0.0909]",148,5,0.033783783783783786,0.07062136956625276,0.03683758578246897,0.03683758578246897,0.0390625,0.09090909090909091,31.546470748529448,26,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,quantile,"(-0.000999, 4.18e-06]",837,0,0.0,1.064628480116611e-06,1.064628480116611e-06,1.064628480116611e-06,1e-06,4.15856636449059e-06,25.909087606627416,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.00066, 0.00507]",167,1,0.005988023952095809,0.0029007408276796607,-0.003087283124416148,0.003087283124416148,0.0006668109810489947,0.005037904440061885,29.056579836526193,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.00507, 0.0415]",167,7,0.041916167664670656,0.021464845653295712,-0.020451322011374944,0.020451322011374944,0.005125367207044247,0.041466553517486425,30.432890688055924,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.0415, 0.0949]",168,7,0.041666666666666664,0.06505420442423152,0.02338753775756485,0.02338753775756485,0.041484361803864174,0.09487034689950574,31.35814035568081,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,quantile,"(4.18e-06, 5.62e-05]",167,0,0.0,1.9548908886169742e-05,1.9548908886169742e-05,1.9548908886169742e-05,4.200495547035444e-06,5.5478537621517935e-05,26.722680898668482,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,quantile,"(5.62e-05, 0.00066]",168,0,0.0,0.0002905551292358568,0.0002905551292358568,0.0002905551292358568,5.6333464797741546e-05,0.0006596615443568428,27.991345022664735,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(-0.0009768, 8.25e-05]",168,0,0.0,6.686593792122923e-05,6.686593792122923e-05,6.686593792122923e-05,2.322441422757375e-05,8.243330141545855e-05,25.38783856859399,26,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(0.000105, 0.000136]",167,0,0.0,0.00012040348308545141,0.00012040348308545141,0.00012040348308545141,0.00010531834149534427,0.0001357788472722263,25.779567886724397,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(0.000136, 0.0002]",168,0,0.0,0.00016358349265443994,0.00016358349265443994,0.00016358349265443994,0.00013622465374710143,0.0002003736781557414,26.03857309817402,26,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(0.0002, 0.000301]",167,0,0.0,0.00024704172803210816,0.00024704172803210816,0.00024704172803210816,0.00020042485659599026,0.0003010918821880055,26.429641229018568,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(0.000301, 0.000711]",167,0,0.0,0.00044034659540361377,0.00044034659540361377,0.00044034659540361377,0.0003012455333617925,0.0007076780688902889,26.93496800912158,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(0.000711, 0.00266]",168,0,0.0,0.001466021727817941,0.001466021727817941,0.001466021727817941,0.0007112256843766723,0.002655968834928677,28.01437974924888,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(0.00266, 0.00853]",167,1,0.005988023952095809,0.00476521529009553,-0.001222808662000279,0.001222808662000279,0.0026710546007436987,0.008518046709314641,29.117023038850462,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(0.00853, 0.0318]",167,6,0.03592814371257485,0.018250326554044457,-0.017677817158530392,0.017677817158530392,0.008551874469891321,0.03176606845310166,30.33696228006347,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(0.0318, 0.134]",168,8,0.047619047619047616,0.06415917226005641,0.01654012464100879,0.01654012464100879,0.03186766573519627,0.1344591794421445,31.52249584290557,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,quantile,"(8.25e-05, 0.000105]",167,0,0.0,9.315384947624874e-05,9.315384947624874e-05,9.315384947624874e-05,8.252259297660963e-05,0.00010521542136156444,25.546848924443527,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,quantile,"(-0.000999, 0.000611]",1004,0,0.0,4.1829831964469514e-05,4.1829831964469514e-05,4.1829831964469514e-05,1e-06,0.000611240879144841,26.06079975309717,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.000611, 0.00293]",168,0,0.0,0.0015817397589835546,0.0015817397589835546,0.0015817397589835546,0.0006113265839156734,0.0029314649587910435,27.796844925958574,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.00293, 0.00973]",167,1,0.005988023952095809,0.0055109140287800925,-0.0004771099233157163,0.0004771099233157163,0.0029509368966785326,0.00971255352163189,29.084336861932425,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.00973, 0.0329]",167,6,0.03592814371257485,0.019534356008203118,-0.01639378770437173,0.01639378770437173,0.009744561853540336,0.03287490815935233,30.340539952748628,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,quantile,"(0.0329, 0.126]",168,8,0.047619047619047616,0.06288621707348359,0.015267169454435972,0.015267169454435972,0.03289668952463066,0.12637210265126403,31.518939465891158,27,False
