row_uid,validation_method,cv_scheme,fold,station_id,timestamp,date,hour_sgt,official_wbgt_c,wbgt_a_c,wbgt_a_model_id,m4_score,m7_score,wbgt_proxy_v09_c,ge31,ge33,exceedance_ge31_c,exceedance_ge33_c,source_path,row_id,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,shortwave_3h_mean,cloud_cover,precipitation,direct_radiation,diffuse_radiation,has_weather_match,weather_source_base,weather_source_relative_path,shortwave_bin,shortwave_3h_mean_bin,humidity_bin,wind_bin,temperature_bin,cloud_cover_bin,direct_radiation_bin,diffuse_radiation_bin,combined_radiation_hot_regime,hour_sin,hour_cos,radiation_hot_flag,shortwave_very_high_flag,shortwave_3h_very_high_flag
time_block|S124|2026-05-07 07:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 07:00:00+08:00,2026-05-07,7,25.4,26.65117908691625,M4_inertia_ridge,26.65117908691625,26.856760200731514,25.56653236518492,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,5,26.3,92.0,2.9,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,high,mid,mid,high,mid,mid,other,0.9659258262890683,-0.25881904510252063,False,False,False
time_block|S124|2026-05-07 08:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 08:00:00+08:00,2026-05-07,8,28.2,28.2738394053432,M4_inertia_ridge,28.2738394053432,27.7705704694288,26.287011592483875,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,6,27.0,92.0,3.1,52.0,10.833333333333332,99.0,0.0,16.0,36.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,mid,high,mid,mid,mid,high,high,highradiation_not_hot,0.8660254037844387,-0.4999999999999998,False,False,False
time_block|S124|2026-05-07 09:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 09:00:00+08:00,2026-05-07,9,28.3,29.723453667206,M4_inertia_ridge,29.723453667206,29.02969096732032,26.841106135087603,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,7,28.0,87.0,3.6,189.0,56.70833333333333,100.0,0.1,53.0,136.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,mid,high,high,high,high,radiation_hot,0.7071067811865476,-0.7071067811865475,True,False,False
time_block|S124|2026-05-07 10:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 10:00:00+08:00,2026-05-07,10,29.0,30.53913787862924,M4_inertia_ridge,30.53913787862924,29.953909154321817,26.6653326672853,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,8,28.3,82.0,5.8,335.0,150.125,100.0,0.3,109.0,226.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,high,high,high,high,very_high,radiation_hot,0.49999999999999994,-0.8660254037844387,True,False,False
time_block|S124|2026-05-07 11:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 11:00:00+08:00,2026-05-07,11,28.8,31.00718491155593,M4_inertia_ridge,31.00718491155593,30.992774742745727,27.00644854511784,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,9,29.1,77.0,5.7,552.0,296.16666666666663,100.0,0.1,280.0,272.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,high,low,high,very_high,high,very_high,very_high,radiation_hot,0.258819045102521,-0.9659258262890682,True,True,False
time_block|S124|2026-05-07 12:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 12:00:00+08:00,2026-05-07,12,29.5,31.626722576136125,M4_inertia_ridge,31.626722576136125,31.74153179388002,27.402787283498864,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,10,29.8,74.0,7.6,759.0,477.4166666666667,100.0,0.1,490.0,269.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,high,very_high,very_high,radiation_hot,1.2246467991473532e-16,-1.0,True,True,True
time_block|S124|2026-05-07 13:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 13:00:00+08:00,2026-05-07,13,30.4,31.245695870168795,M4_inertia_ridge,31.245695870168795,31.08382302738314,27.327544722962617,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,11,29.4,77.0,7.9,745.0,634.0833333333334,100.0,0.2,430.0,315.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,high,very_high,very_high,radiation_hot,-0.2588190451025208,-0.9659258262890683,True,True,True
time_block|S124|2026-05-07 14:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 14:00:00+08:00,2026-05-07,14,29.8,30.43868318143528,M4_inertia_ridge,30.43868318143528,30.255824424004096,27.61828174772976,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,12,29.9,75.0,5.4,676.0,711.1666666666666,100.0,0.1,332.0,344.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,high,very_high,high,very_high,very_high,radiation_hot,-0.4999999999999997,-0.8660254037844388,True,True,True
time_block|S124|2026-05-07 15:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 15:00:00+08:00,2026-05-07,15,30.4,29.99095506206953,M4_inertia_ridge,29.99095506206953,29.493234719651348,26.89754625978612,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,13,28.8,79.0,8.0,564.0,686.0416666666666,100.0,0.2,218.0,346.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,high,very_high,very_high,radiation_hot,-0.7071067811865471,-0.7071067811865479,True,True,True
time_block|S124|2026-05-07 16:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 16:00:00+08:00,2026-05-07,16,29.5,29.26668096688049,M4_inertia_ridge,29.26668096688049,28.609633858494067,26.744230040110484,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,14,28.8,78.0,6.9,378.0,585.2083333333334,100.0,0.0,81.0,297.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,high,high,very_high,radiation_hot,-0.8660254037844385,-0.5000000000000004,True,True,True
time_block|S124|2026-05-07 17:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 17:00:00+08:00,2026-05-07,17,27.5,29.06353028876212,M4_inertia_ridge,29.06353028876212,28.90273150470292,26.759074707289464,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,15,28.9,77.0,5.4,395.0,480.7916666666666,100.0,0.0,173.0,222.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,high,very_high,high,very_high,very_high,radiation_hot,-0.9659258262890683,-0.25881904510252063,True,True,True
time_block|S124|2026-05-07 18:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 18:00:00+08:00,2026-05-07,18,27.0,28.3493971864485,M4_inertia_ridge,28.3493971864485,28.092414827002244,26.81303162271264,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,16,29.0,77.0,3.8,239.0,377.9583333333333,100.0,0.0,125.0,114.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,very_high,low,mid,very_high,high,high,high,radiation_hot,-1.0,-1.8369701987210297e-16,True,False,True
time_block|S124|2026-05-07 19:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 19:00:00+08:00,2026-05-07,19,26.6,27.65244523865671,M4_inertia_ridge,27.65244523865671,27.128849361462084,26.66956893859292,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,17,28.5,81.0,2.6,64.0,271.91666666666663,100.0,0.0,22.0,42.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,low,high,high,high,high,radiation_hot,-0.9659258262890684,0.2588190451025203,True,False,False
time_block|S124|2026-05-07 20:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 20:00:00+08:00,2026-05-07,20,26.5,26.68838207787409,M4_inertia_ridge,26.68838207787409,26.706327137714503,26.26332078465652,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,18,27.3,89.0,2.2,0.0,150.375,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,high,mid,low,high,high,mid,mid,radiation_hot,-0.8660254037844386,0.5000000000000001,True,False,False
time_block|S124|2026-05-07 21:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 21:00:00+08:00,2026-05-07,21,26.6,26.963807289111,M4_inertia_ridge,26.963807289111,26.982359777634347,26.658955098369585,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,19,27.600000000000005,90.0,4.2,0.0,61.16666666666666,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,high,high,mid,high,high,mid,mid,radiation_hot,-0.7071067811865477,0.7071067811865474,True,False,False
time_block|S124|2026-05-07 22:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 22:00:00+08:00,2026-05-07,22,26.7,26.796706733028635,M4_inertia_ridge,26.796706733028635,26.828317670296222,26.658955098369585,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,20,27.6,90.0,4.3,0.0,13.333333333333332,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,high,high,high,mid,mid,hot_not_highradiation,-0.5000000000000004,0.8660254037844384,False,False,False
time_block|S124|2026-05-07 23:00:00+08:00,blocked_time,time_block,time_block_01,S124,2026-05-07 23:00:00+08:00,2026-05-07,23,26.8,26.80016608629256,M4_inertia_ridge,26.80016608629256,26.34940423351891,26.75780581126943,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,21,27.5,92.0,1.5,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,high,low,high,high,mid,mid,hot_not_highradiation,-0.25881904510252157,0.9659258262890681,False,False,False
time_block|S124|2026-05-08 00:00:00+08:00,blocked_time,time_block,time_block_02,S124,2026-05-08 00:00:00+08:00,2026-05-08,0,26.7,26.178878810356284,M4_inertia_ridge,26.178878810356284,25.978503301492548,26.65897607748411,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,22,27.5,91.0,1.4,0.0,0.0,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,high,low,high,mid,mid,mid,hot_not_highradiation,0.0,1.0,False,False,False
time_block|S124|2026-05-08 01:00:00+08:00,blocked_time,time_block,time_block_02,S124,2026-05-08 01:00:00+08:00,2026-05-08,1,26.6,26.01722794944429,M4_inertia_ridge,26.01722794944429,25.74074839706281,26.461057496623013,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,23,27.4,90.0,1.8,0.0,0.0,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,high,low,high,mid,mid,mid,hot_not_highradiation,0.25881904510252074,0.9659258262890683,False,False,False
time_block|S124|2026-05-08 02:00:00+08:00,blocked_time,time_block,time_block_02,S124,2026-05-08 02:00:00+08:00,2026-05-08,2,26.6,25.82723194277439,M4_inertia_ridge,25.82723194277439,25.53135883325377,26.16453689521468,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,24,27.2,89.0,1.8,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,mid,low,high,high,mid,mid,hot_not_highradiation,0.49999999999999994,0.8660254037844387,False,False,False
time_block|S124|2026-05-09 16:00:00+08:00,blocked_time,time_block,time_block_03,S124,2026-05-09 16:00:00+08:00,2026-05-09,16,28.9,29.648761097088645,M4_inertia_ridge,29.648761097088645,29.336812009949007,26.32312821546612,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,25,28.0,81.0,4.8,436.0,436.0,96.0,1.2,179.0,257.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,mid,high,high,low,very_high,very_high,radiation_hot,-0.8660254037844385,-0.5000000000000004,True,True,True
time_block|S124|2026-05-09 17:00:00+08:00,blocked_time,time_block,time_block_03,S124,2026-05-09 17:00:00+08:00,2026-05-09,17,28.8,28.74001679104823,M4_inertia_ridge,28.74001679104823,28.598657537627645,26.28378121092629,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,26,27.8,81.0,0.2,246.0,306.9583333333333,76.0,0.0,102.0,144.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,low,high,low,high,very_high,radiation_hot,-0.9659258262890683,-0.25881904510252063,True,False,False
time_block|S124|2026-05-09 18:00:00+08:00,blocked_time,time_block,time_block_03,S124,2026-05-09 18:00:00+08:00,2026-05-09,18,28.0,27.83507458055684,M4_inertia_ridge,27.83507458055684,28.328415551975603,26.394690847533504,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,27,28.1,81.0,2.3,264.0,277.640873015873,59.0,0.1,169.0,95.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,low,high,low,very_high,high,radiation_hot,-1.0,-1.8369701987210297e-16,True,False,False
time_block|S124|2026-05-09 19:00:00+08:00,blocked_time,time_block,time_block_03,S124,2026-05-09 19:00:00+08:00,2026-05-09,19,26.8,26.319408511694483,M4_inertia_ridge,26.319408511694483,27.29200338628308,26.302956614128263,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,28,27.6,86.0,2.6,79.0,229.342803030303,99.0,0.0,47.0,32.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,low,high,mid,high,high,radiation_hot,-0.9659258262890684,0.2588190451025203,True,False,False
time_block|S124|2026-05-09 20:00:00+08:00,blocked_time,time_block,time_block_03,S124,2026-05-09 20:00:00+08:00,2026-05-09,20,26.8,26.425257446917527,M4_inertia_ridge,26.425257446917527,26.964653328083227,27.02499915991203,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,29,28.9,81.0,3.9,0.0,145.08333333333334,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,high,mid,mid,very_high,high,mid,mid,radiation_hot,-0.8660254037844386,0.5000000000000001,True,False,False
time_block|S124|2026-05-09 21:00:00+08:00,blocked_time,time_block,time_block_03,S124,2026-05-09 21:00:00+08:00,2026-05-09,21,26.8,26.67515229957089,M4_inertia_ridge,26.67515229957089,27.0079495087968,26.948777240271266,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,30,28.3,86.0,4.5,0.0,59.33333333333333,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,high,mid,high,high,high,mid,mid,radiation_hot,-0.7071067811865477,0.7071067811865474,True,False,False
time_block|S124|2026-05-09 22:00:00+08:00,blocked_time,time_block,time_block_03,S124,2026-05-09 22:00:00+08:00,2026-05-09,22,26.6,26.56189920179551,M4_inertia_ridge,26.56189920179551,26.793508146903488,26.757240098842743,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,31,27.8,89.0,4.0,0.0,9.875,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,mid,high,high,mid,mid,hot_not_highradiation,-0.5000000000000004,0.8660254037844384,False,False,False
time_block|S124|2026-05-09 23:00:00+08:00,blocked_time,time_block,time_block_03,S124,2026-05-09 23:00:00+08:00,2026-05-09,23,26.4,26.293174580669262,M4_inertia_ridge,26.293174580669262,26.45086777523492,26.362108682784424,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,32,27.3,90.0,5.7,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,high,high,high,high,mid,mid,hot_not_highradiation,-0.25881904510252157,0.9659258262890681,False,False,False
time_block|S124|2026-05-10 00:00:00+08:00,blocked_time,time_block,time_block_04,S124,2026-05-10 00:00:00+08:00,2026-05-10,0,26.6,26.068127082669942,M4_inertia_ridge,26.068127082669942,25.799951640257053,26.16453689521468,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,33,27.2,89.0,1.3,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,mid,low,high,high,mid,mid,hot_not_highradiation,0.0,1.0,False,False,False
time_block|S124|2026-05-10 01:00:00+08:00,blocked_time,time_block,time_block_04,S124,2026-05-10 01:00:00+08:00,2026-05-10,1,26.7,26.011011786342426,M4_inertia_ridge,26.011011786342426,25.79144055194214,26.06430546005364,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,34,26.9,91.0,2.9,0.0,0.0,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,high,mid,mid,mid,mid,mid,other,0.25881904510252074,0.9659258262890683,False,False,False
time_block|S124|2026-05-10 02:00:00+08:00,blocked_time,time_block,time_block_04,S124,2026-05-10 02:00:00+08:00,2026-05-10,2,26.1,25.658334597174377,M4_inertia_ridge,25.658334597174377,25.409645375668298,25.571833370398554,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,35,26.6,89.0,3.0,0.0,0.0,89.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,mid,mid,mid,low,mid,mid,other,0.49999999999999994,0.8660254037844387,False,False,False
time_block|S124|2026-05-10 03:00:00+08:00,blocked_time,time_block,time_block_04,S124,2026-05-10 03:00:00+08:00,2026-05-10,3,25.9,25.439650235867084,M4_inertia_ridge,25.439650235867084,25.609130119676543,25.67148861017884,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,36,26.9,87.0,5.9,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,mid,high,mid,high,mid,mid,other,0.7071067811865476,0.7071067811865476,False,False,False
time_block|S124|2026-05-10 04:00:00+08:00,blocked_time,time_block,time_block_04,S124,2026-05-10 04:00:00+08:00,2026-05-10,4,26.2,25.045561611789328,M4_inertia_ridge,25.045561611789328,25.387342536714826,25.179796382403588,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,37,26.5,86.0,6.2,0.0,0.0,98.0,0.5,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,mid,very_high,mid,mid,mid,mid,other,0.8660254037844386,0.5000000000000001,False,False,False
time_block|S124|2026-05-10 05:00:00+08:00,blocked_time,time_block,time_block_04,S124,2026-05-10 05:00:00+08:00,2026-05-10,5,26.1,24.980194051924485,M4_inertia_ridge,24.980194051924485,25.4851429228108,24.976824368161665,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,38,25.9,90.0,3.4,0.0,0.0,96.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,high,mid,mid,low,mid,mid,other,0.9659258262890683,0.25881904510252074,False,False,False
time_block|S124|2026-05-10 06:00:00+08:00,blocked_time,time_block,time_block_04,S124,2026-05-10 06:00:00+08:00,2026-05-10,6,26.3,25.104870467366226,M4_inertia_ridge,25.104870467366226,25.73473342011899,25.179248897933,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,39,26.4,87.0,0.7,0.0,0.0,98.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,mid,low,mid,mid,mid,mid,other,1.0,6.123233995736766e-17,False,False,False
time_block|S124|2026-05-10 07:00:00+08:00,blocked_time,time_block,time_block_04,S124,2026-05-10 07:00:00+08:00,2026-05-10,7,26.6,25.03477792652606,M4_inertia_ridge,25.03477792652606,25.894900342459344,25.081519576071084,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,40,26.4,86.0,0.6,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,low,mid,low,mid,high,mid,mid,other,0.9659258262890683,-0.25881904510252063,False,False,False
