model,split_type,hour_sgt_numeric,n,bias_pred_minus_obs,mae,official_wbgt_mean,pred_wbgt_mean
M4_inertia_ridge,apparent,15.25,27,-0.6864878942846575,1.0754897967619756,31.3037037037037,30.61721580941904
M4_inertia_ridge,apparent,15.5,27,-0.9227748093200352,1.1306542356463556,31.392592592592592,30.469817783272546
M4_inertia_ridge,apparent,15.75,27,-0.6868735999559509,1.0568739939071814,31.08888888888889,30.40201528893294
M4_inertia_ridge,apparent,16.0,27,-0.3780227444657624,0.9360173840582777,30.82222222222222,30.44419947775646
M4_inertia_ridge,apparent,16.25,27,-0.27931612525549465,0.7498004541573114,30.4037037037037,30.12438757844821
M4_inertia_ridge,apparent,16.5,27,-0.17928673341229912,0.8371866552555891,29.992592592592594,29.81330585918029
M4_inertia_ridge,apparent,16.75,27,-0.07822453367089939,0.8349076540914665,29.58888888888889,29.510664355217987
M4_inertia_ridge,apparent,17.0,27,0.38916053608345064,0.8015747139887354,28.833333333333332,29.222493869416784
M4_inertia_ridge,apparent,17.25,27,0.7176851098304269,0.751690659544852,28.15555555555555,28.873240665385985
M4_inertia_ridge,apparent,17.5,27,0.7643197664542106,0.7845013315990325,27.72592592592593,28.490245692380135
M4_inertia_ridge,apparent,17.75,27,0.712255214455312,0.7781787727482367,27.35185185185185,28.064107066307162
M4_inertia_ridge,apparent,18.0,27,0.4921893526863357,0.7264096481632346,27.088888888888892,27.581078241575224
M4_inertia_ridge,apparent,18.25,27,0.3621213242322237,0.6394119466022475,26.911111111111108,27.27323243534334
M4_inertia_ridge,apparent,18.5,27,0.29194383879070573,0.7064921880919338,26.677777777777774,26.96972161656848
M4_inertia_ridge,apparent,18.75,27,0.19307437050423,0.6218364806923079,26.48888888888889,26.681963259393118
M4_inertia_ridge,apparent,19.0,27,0.11532560395215691,0.5249708325881715,26.344444444444438,26.459770048396603
M4_inertia_ridge,apparent,19.25,27,0.008804543163163222,0.45500357528298524,26.196296296296296,26.205100839459465
M4_inertia_ridge,apparent,19.5,27,-0.18924834548435893,0.4349203396867153,26.137037037037036,25.947788691552677
M4_inertia_ridge,apparent,19.75,27,-0.42754562660478546,0.513692127583087,26.114814814814817,25.687269188210028
M4_inertia_ridge,apparent,20.0,27,-0.12017656954521751,0.3460248931690464,26.07777777777778,25.95760120823256
M4_inertia_ridge,apparent,20.25,27,-0.08924516006244279,0.3327928462570607,26.05925925925926,25.97001409919682
M4_inertia_ridge,apparent,20.5,27,-0.08408665173401439,0.325814719160395,26.06666666666667,25.982580014932655
M4_inertia_ridge,apparent,20.75,27,-0.04916715227237555,0.31772588272110136,26.04444444444444,25.99527729217207
M4_inertia_ridge,apparent,21.0,27,-0.028951130334175654,0.32453837025681737,26.037037037037035,26.00808590670286
M4_inertia_ridge,apparent,21.5,27,-0.028019281446278233,0.3217563042887691,26.066666666666666,26.03864738522039
M4_inertia_ridge,apparent,21.75,27,-0.0019133651549142936,0.2979876930277439,26.070370370370366,26.068457005215457
M4_inertia_ridge,apparent,22.0,27,-0.03097906758162094,0.3089891053629643,26.129629629629626,26.098650562048007
M4_inertia_ridge,apparent,22.25,27,-0.06215087682677365,0.3127876646081926,26.196296296296296,26.13414541946952
M4_inertia_ridge,apparent,22.5,27,-0.0836853780460762,0.33488881563744843,26.225925925925928,26.142240547879847
M4_inertia_ridge,apparent,22.75,27,-0.09709910782224764,0.32971771644167,26.244444444444444,26.147345336622198
M4_inertia_ridge,apparent,23.25,27,-0.11634547991868016,0.3399526667331366,26.24074074074074,26.12439526082206
M4_inertia_ridge,apparent,23.5,27,-0.10103873177377375,0.3316437808871874,26.2,26.098961268226226
M4_inertia_ridge,apparent,23.75,27,-0.08627154209198037,0.3191804720293438,26.159259259259258,26.072987717167283
M4_inertia_ridge,apparent,0.0,27,-0.17563634953807342,0.3709284529691675,26.1,25.924363650461927
M4_inertia_ridge,apparent,0.25,27,-0.15871372037849407,0.36492663300236833,26.06296296296296,25.904249242584473
M4_inertia_ridge,apparent,0.5,27,-0.14970005335578399,0.3401279402912207,26.03333333333333,25.88363327997755
M4_inertia_ridge,apparent,0.75,27,-0.11895535712305681,0.32989784856268745,25.98148148148148,25.862526124358425
M4_inertia_ridge,apparent,1.0,27,-0.0938264520398563,0.34977074937671015,25.95555555555556,25.8617291035157
M4_inertia_ridge,apparent,1.25,27,-0.09636378213400996,0.34934430316732773,25.92222222222222,25.825858440088208
M4_inertia_ridge,apparent,1.5,27,-0.11043176914874374,0.3543682623452077,25.900000000000002,25.78956823085125
M4_inertia_ridge,apparent,1.75,27,-0.13971614137442237,0.37093499623463155,25.89259259259259,25.752876451218178
M4_inertia_ridge,LOSO,2.0,54,-0.05375660028175383,0.39216758393984913,25.559259259259267,25.505502658977502
M4_inertia_ridge,LOSO,2.25,27,0.08134006529981763,0.38864246697018906,25.185185185185187,25.266525250485003
M4_inertia_ridge,LOSO,2.5,27,0.09379067048367852,0.39237475468379857,25.15185185185185,25.245642522335533
M4_inertia_ridge,LOSO,2.75,27,0.09478297739661043,0.3752552400565205,25.129629629629626,25.22441260702624
M4_inertia_ridge,LOSO,3.0,27,0.12210975143424331,0.37325029176165636,25.1,25.22210975143425
M4_inertia_ridge,LOSO,3.25,27,0.11216641860033255,0.3715763039405289,25.077777777777783,25.189944196378107
M4_inertia_ridge,LOSO,3.5,27,0.07972093400022749,0.37294320501088274,25.07777777777778,25.157498711777997
M4_inertia_ridge,LOSO,3.75,27,0.035914059144661184,0.390312183353363,25.088888888888885,25.124802948033555
M4_inertia_ridge,LOSO,4.0,27,0.017813390519144698,0.3813708718683181,25.074074074074073,25.09188746459322
M4_inertia_ridge,LOSO,4.25,27,0.03734386967372171,0.37882643684465217,25.033333333333335,25.070677203007058
M4_inertia_ridge,LOSO,4.5,27,0.08267287157195495,0.3937718939692302,24.96666666666667,25.049339538238627
M4_inertia_ridge,LOSO,4.75,27,0.09086945567882002,0.4056195307358521,24.93703703703704,25.027906492715854
M4_inertia_ridge,LOSO,5.0,27,0.03604010401682568,0.39290954689568236,24.97037037037037,25.006410474387195
M4_inertia_ridge,LOSO,5.25,27,0.06666604093263893,0.39896109351252995,24.937037037037037,25.003703077969675
M4_inertia_ridge,LOSO,5.5,27,0.11951159175132775,0.41743929410184033,24.88148148148148,25.000993073232806
M4_inertia_ridge,LOSO,5.75,27,0.1612764142811374,0.4247387864604261,24.837037037037035,24.998313451318175
M4_inertia_ridge,LOSO,6.0,27,0.21051184005171025,0.4151738438392218,24.78518518518518,24.9956970252369
M4_inertia_ridge,LOSO,6.25,27,0.2221235860468551,0.43908338912643813,24.777777777777775,24.999901363824637
M4_inertia_ridge,LOSO,6.5,27,0.22635697879163819,0.4527541770791759,24.777777777777782,25.004134756569414
M4_inertia_ridge,LOSO,6.75,27,0.23064777344096846,0.4556392840762345,24.777777777777782,25.008425551218746
M4_inertia_ridge,LOSO,7.0,27,0.23502351018871004,0.4416163437179266,24.77777777777778,25.012801287966493
M4_inertia_ridge,LOSO,7.25,27,0.4876882557109364,0.5480995702043688,24.866666666666667,25.3543549223776
M4_inertia_ridge,LOSO,7.5,27,0.5156726590366115,0.5943017303577875,25.037037037037038,25.55270969607365
M4_inertia_ridge,LOSO,7.75,27,0.39004139392387516,0.5903719130647632,25.362962962962964,25.75300435688684
M4_inertia_ridge,LOSO,8.0,27,0.09705292714551376,0.558567048985117,25.85925925925926,25.95631218640478
M4_inertia_ridge,LOSO,8.25,27,-0.1379032483769571,0.7104673179198862,26.57777777777778,26.43987452940082
M4_inertia_ridge,LOSO,8.5,27,-0.3505517826975075,0.8680713636153122,27.25925925925926,26.908707476561748
M4_inertia_ridge,LOSO,8.75,27,-0.6134822577299779,0.9854434460223722,27.985185185185188,27.371702927455207
M4_inertia_ridge,LOSO,9.0,27,-0.5903919368301488,0.9270248230318763,28.422222222222224,27.831830285392076
M4_inertia_ridge,LOSO,9.25,27,-0.6818448798222654,1.0005340423086932,28.81851851851852,28.13667363869625
M4_inertia_ridge,LOSO,9.5,27,-0.5713915393465785,1.0697811567156994,29.05185185185185,28.480460312505276
M4_inertia_ridge,LOSO,9.75,27,-0.33845740952742226,1.0156363076299588,29.185185185185187,28.846727775657765
M4_inertia_ridge,LOSO,10.0,27,-0.05078040496449624,0.7291632916785625,29.277777777777775,29.22699737281328
M4_inertia_ridge,LOSO,10.25,27,-0.043724379563203644,0.6913395115195696,29.485185185185188,29.44146080562198
M4_inertia_ridge,LOSO,10.5,27,-0.053771103799815104,0.6166802976702995,29.75185185185185,29.698080748052035
M4_inertia_ridge,LOSO,10.75,27,0.01323305158315388,0.5266842429560826,29.97037037037037,29.98360342195352
M4_inertia_ridge,LOSO,11.0,27,0.1898186986428956,0.5639544236281105,30.1,30.289818698642897
M4_inertia_ridge,LOSO,11.25,27,0.1490937171052751,0.7097513263143175,30.133333333333333,30.282427050438613
M4_inertia_ridge,LOSO,11.5,27,0.01068249904289147,0.8021311720694515,30.355555555555558,30.366238054598448
M4_inertia_ridge,LOSO,11.75,27,-0.052477844584497606,0.8625644205188467,30.570370370370373,30.51789252578587
M4_inertia_ridge,LOSO,12.0,27,0.13623847772667488,0.7534392210236057,30.58518518518519,30.72142366291186
M4_inertia_ridge,LOSO,12.25,27,0.26391089070149615,0.8317416241600183,30.57407407407407,30.837984964775572
M4_inertia_ridge,LOSO,12.5,27,0.24074985254445616,0.7889113071115756,30.71481481481481,30.955564667359276
M4_inertia_ridge,LOSO,12.75,27,0.21124260665912648,0.7179315759777284,30.86296296296296,31.074205569622087
M4_inertia_ridge,LOSO,13.0,27,0.24951035015671627,0.6478739730286678,30.94444444444444,31.19395479460116
M4_inertia_ridge,LOSO,13.25,27,0.013375520451234156,0.7397578856565533,31.07407407407408,31.08744959452531
M4_inertia_ridge,LOSO,13.5,27,-0.13475656834547914,0.6377706209603469,31.13333333333333,30.99857676498785
M4_inertia_ridge,LOSO,13.75,27,-0.06352775177851094,0.7717826546626071,31.0,30.936472248221495
M4_inertia_ridge,LOSO,14.0,27,0.3060295397809301,0.98446358600722,30.62962962962963,30.93565916941056
M4_inertia_ridge,LOSO,14.25,27,0.27370060645805666,1.0549130717312152,30.56666666666667,30.840367273124727
M4_inertia_ridge,LOSO,14.5,27,0.16807100691187948,0.9504514001610673,30.633333333333333,30.801404340245213
M4_inertia_ridge,LOSO,14.75,26,0.03247270860676356,0.8013432170826528,30.765384615384615,30.79785732399138
M4_inertia_ridge,LOSO,15.0,27,-0.14838918666735865,0.9611206827088251,30.955555555555552,30.8071663688882
M4_inertia_ridge,LOSO,15.25,27,-0.6903938232716982,1.100216427625197,31.3037037037037,30.61330988043201
M4_inertia_ridge,LOSO,15.5,27,-0.9233494308760456,1.145877607577889,31.392592592592592,30.46924316171655
M4_inertia_ridge,LOSO,15.75,27,-0.6841585256792674,1.0756358735071911,31.08888888888889,30.404730363209623
M4_inertia_ridge,LOSO,16.0,27,-0.37119892582576375,0.9570304571283273,30.82222222222222,30.451023296396457
M4_inertia_ridge,LOSO,16.25,27,-0.27130570796288206,0.7642398162314678,30.4037037037037,30.132397995740824
M4_inertia_ridge,LOSO,16.5,27,-0.17025050981274747,0.8452167403548989,29.992592592592594,29.822342082779844
M4_inertia_ridge,LOSO,16.75,27,-0.06852728628032786,0.8526232320551715,29.58888888888889,29.52036160260856
M4_inertia_ridge,LOSO,17.0,27,0.39952199435617247,0.8328110589484758,28.833333333333332,29.232855327689506
M4_inertia_ridge,LOSO,17.25,27,0.7279150346504137,0.7712983506197733,28.15555555555555,28.88347059020597
M4_inertia_ridge,LOSO,17.5,27,0.7747044025649559,0.7969232543600294,27.72592592592593,28.500630328490885
M4_inertia_ridge,LOSO,17.75,27,0.7230938808510826,0.7988563980580666,27.35185185185185,28.074945732702936
M4_inertia_ridge,LOSO,18.0,27,0.5038591228603969,0.7538783214208382,27.088888888888892,27.592748011749286
M4_inertia_ridge,LOSO,18.25,27,0.37300455910550706,0.6641925772199186,26.911111111111108,27.28411567021662
M4_inertia_ridge,LOSO,18.5,27,0.30203507681789404,0.7241648065485146,26.677777777777774,26.979812854595675
M4_inertia_ridge,LOSO,18.75,27,0.2023448846387264,0.6374970401817422,26.48888888888889,26.691233773527614
M4_inertia_ridge,LOSO,19.0,27,0.12366295305144506,0.545734184384063,26.344444444444438,26.46810739749589
M4_inertia_ridge,LOSO,19.25,27,0.017084352216254137,0.47599799817253624,26.196296296296296,26.21338064851256
M4_inertia_ridge,LOSO,19.5,27,-0.1808607348018401,0.4527864369940428,26.137037037037036,25.956176302235193
M4_inertia_ridge,LOSO,19.75,27,-0.41888448529545164,0.5293678396050394,26.114814814814817,25.69593032951936
M4_inertia_ridge,LOSO,20.0,27,-0.11123758053561884,0.37538627815605047,26.07777777777778,25.966540197242168
M4_inertia_ridge,LOSO,20.25,27,-0.08004879567933451,0.3586632053654968,26.05925925925926,25.979210463579925
M4_inertia_ridge,LOSO,20.5,27,-0.0747035372661801,0.348343043970469,26.06666666666667,25.99196312940049
M4_inertia_ridge,LOSO,20.75,27,-0.03966809493240036,0.3395157777050573,26.04444444444444,26.004776349512046
M4_inertia_ridge,LOSO,21.0,27,-0.019407132247730736,0.3462996549109598,26.037037037037035,26.01762990478931
M4_inertia_ridge,LOSO,21.5,27,-0.017653595436698442,0.3469493982596599,26.066666666666666,26.049013071229965
M4_inertia_ridge,LOSO,21.75,27,0.008793499730951922,0.32499058487149035,26.070370370370366,26.07916387010132
M4_inertia_ridge,LOSO,22.0,27,-0.019911800973802702,0.3361633018119659,26.129629629629626,26.10971782865583
M4_inertia_ridge,LOSO,22.25,27,-0.05117560742356183,0.34095116697257627,26.196296296296296,26.14512068887274
M4_inertia_ridge,LOSO,22.5,27,-0.0730369271758712,0.3639112299563197,26.225925925925928,26.152888998750054
M4_inertia_ridge,LOSO,22.75,27,-0.08661201907724465,0.3598078711040643,26.244444444444444,26.157832425367197
M4_inertia_ridge,LOSO,23.25,27,-0.10655351961054793,0.3664039414705224,26.24074074074074,26.13418722113019
M4_inertia_ridge,LOSO,23.5,27,-0.09186349878759298,0.35574160914768316,26.2,26.108136501212407
M4_inertia_ridge,LOSO,23.75,27,-0.07771232956827674,0.3500283620404931,26.159259259259258,26.08154692969099
M4_inertia_ridge,LOSO,0.0,27,-0.16713220008384064,0.39412003673816476,26.1,25.932867799916156
M4_inertia_ridge,LOSO,0.25,27,-0.1502602324120531,0.38763180683817383,26.06296296296296,25.912702730550908
M4_inertia_ridge,LOSO,0.5,27,-0.14129787761359408,0.36005616758025183,26.03333333333333,25.892035455719732
M4_inertia_ridge,LOSO,0.75,27,-0.1106054025101102,0.3555620684887086,25.98148148148148,25.870876078971374
M4_inertia_ridge,LOSO,1.0,27,-0.08491364688437202,0.37361708654403664,25.95555555555556,25.870641908671182
M4_inertia_ridge,LOSO,1.25,27,-0.087634969449979,0.37001302568814126,25.92222222222222,25.83458725277224
M4_inertia_ridge,LOSO,1.5,27,-0.10188855973384049,0.37071204797096685,25.900000000000002,25.79811144026616
M4_inertia_ridge,LOSO,1.75,27,-0.13136038359934976,0.38311057913081586,25.89259259259259,25.761232208993242
M5_inertia_morphology_ridge,apparent,2.0,54,-0.07075375805934295,0.3473906827444169,25.559259259259267,25.488505501199917
M5_inertia_morphology_ridge,apparent,2.25,27,0.07299893040313263,0.34217613810617,25.185185185185187,25.25818411558832
M5_inertia_morphology_ridge,apparent,2.5,27,0.08490991946670913,0.34070729378569964,25.15185185185185,25.23676177131856
M5_inertia_morphology_ridge,apparent,2.75,27,0.08610155002118755,0.31624534891222844,25.129629629629626,25.215731179650817
M5_inertia_morphology_ridge,apparent,3.0,27,0.11363530869991355,0.3131789740364944,25.1,25.213635308699914
M5_inertia_morphology_ridge,apparent,3.25,27,0.10527933779564441,0.32361369765013953,25.077777777777783,25.183057115573426
M5_inertia_morphology_ridge,apparent,3.5,27,0.07522783798609282,0.3122248365224898,25.07777777777778,25.15300561576387
M5_inertia_morphology_ridge,apparent,3.75,27,0.034636879516418397,0.3148571315646529,25.088888888888885,25.123525768405308
M5_inertia_morphology_ridge,apparent,4.0,27,0.02058586636235173,0.3008852498460862,25.074074074074073,25.094659940436426
M5_inertia_morphology_ridge,apparent,4.25,27,0.042704282620771486,0.29891074442720356,25.033333333333335,25.076037615954107
M5_inertia_morphology_ridge,apparent,4.5,27,0.09146469501425206,0.30213272659050583,24.96666666666667,25.058131361680918
M5_inertia_morphology_ridge,apparent,4.75,27,0.10393727567226246,0.30195482448950023,24.93703703703704,25.040974312709295
M5_inertia_morphology_ridge,apparent,5.0,27,0.05422600563373244,0.30933467926465985,24.97037037037037,25.0245963760041
M5_inertia_morphology_ridge,apparent,5.25,27,0.07008278060196407,0.3177557528831969,24.937037037037037,25.007119817638998
M5_inertia_morphology_ridge,apparent,5.5,27,0.10898645332293047,0.3314919310307667,24.88148148148148,24.990467934804407
M5_inertia_morphology_ridge,apparent,5.75,27,0.13762342101327588,0.3299750400185392,24.837037037037035,24.974660458050316
M5_inertia_morphology_ridge,apparent,6.0,27,0.17452827671197454,0.3200288421959697,24.78518518518518,24.959713461897167
M5_inertia_morphology_ridge,apparent,6.25,27,0.172035873859965,0.34775784106523727,24.777777777777775,24.949813651637744
M5_inertia_morphology_ridge,apparent,6.5,27,0.16292929385990138,0.3467823517867644,24.777777777777782,24.940707071637682
M5_inertia_morphology_ridge,apparent,6.75,27,0.15461796738224878,0.357815896741496,24.777777777777782,24.932395745160026
M5_inertia_morphology_ridge,apparent,7.0,27,0.14710001302764522,0.36366179603198495,24.77777777777778,24.924877790805425
M5_inertia_morphology_ridge,apparent,7.25,27,0.4318175791209583,0.4680945315587646,24.866666666666667,25.298484245787623
M5_inertia_morphology_ridge,apparent,7.5,27,0.48618571037778224,0.5237302513270463,25.037037037037038,25.523222747414817
M5_inertia_morphology_ridge,apparent,7.75,27,0.3865703727327234,0.5132972745467534,25.362962962962964,25.749533335695688
M5_inertia_morphology_ridge,apparent,8.0,27,0.11907615416216347,0.5409595042430922,25.85925925925926,25.978335413421423
M5_inertia_morphology_ridge,apparent,8.25,27,-0.11274277123179928,0.6651155592915368,26.57777777777778,26.465035006545982
M5_inertia_morphology_ridge,apparent,8.5,27,-0.32546115753798804,0.8315630356599575,27.25925925925926,26.933798101721273
M5_inertia_morphology_ridge,apparent,8.75,27,-0.5905747888554328,0.9783679763031805,27.985185185185188,27.39461039632975
M5_inertia_morphology_ridge,apparent,9.0,27,-0.5714849265439325,0.9057267468351528,28.422222222222224,27.850737295678282
M5_inertia_morphology_ridge,apparent,9.25,27,-0.6585541637787101,0.9625276606398329,28.81851851851852,28.159964354739813
M5_inertia_morphology_ridge,apparent,9.5,27,-0.5427484463212205,1.0310472974305276,29.05185185185185,28.509103405530627
M5_inertia_morphology_ridge,apparent,9.75,27,-0.3047592307912461,0.9876645000123239,29.185185185185187,28.88042595439394
M5_inertia_morphology_ridge,apparent,10.0,27,-0.012997216365240169,0.7118422806238909,29.277777777777775,29.26478056141254
M5_inertia_morphology_ridge,apparent,10.25,27,-0.010282339387312649,0.7001995466033658,29.485185185185188,29.474902845797875
M5_inertia_morphology_ridge,apparent,10.5,27,-0.023313637176011624,0.5977446975013253,29.75185185185185,29.72853821467584
M5_inertia_morphology_ridge,apparent,10.75,27,0.0411018998542616,0.5085054739306264,29.97037037037037,30.011472270224633
M5_inertia_morphology_ridge,apparent,11.0,27,0.2148805317845745,0.5609841748592126,30.1,30.314880531784574
M5_inertia_morphology_ridge,apparent,11.25,27,0.14726758285649943,0.6521227899867744,30.133333333333333,30.280600916189833
M5_inertia_morphology_ridge,apparent,11.5,27,-0.01373444895257039,0.7476650812021112,30.355555555555558,30.34182110660299
M5_inertia_morphology_ridge,apparent,11.75,27,-0.096703601086608,0.8130738030026508,30.570370370370373,30.473666769283764
M5_inertia_morphology_ridge,apparent,12.0,27,0.07393255126905195,0.6781997844636384,30.58518518518519,30.659117736454245
M5_inertia_morphology_ridge,apparent,12.25,27,0.21132234967998687,0.7408938786516714,30.57407407407407,30.78539642375406
M5_inertia_morphology_ridge,apparent,12.5,27,0.19995473433567496,0.7315272624825749,30.71481481481481,30.914769549150492
M5_inertia_morphology_ridge,apparent,12.75,27,0.18427329072391252,0.6287191575939199,30.86296296296296,31.047236253686872
M5_inertia_morphology_ridge,apparent,13.0,27,0.2383573707060187,0.6047782492896144,30.94444444444444,31.18280181515047
M5_inertia_morphology_ridge,apparent,13.25,27,0.003901203147303455,0.7266718029339718,31.07407407407408,31.077975277221373
M5_inertia_morphology_ridge,apparent,13.5,27,-0.13940109829326605,0.6097955376467179,31.13333333333333,30.99393223504007
M5_inertia_morphology_ridge,apparent,13.75,27,-0.06071977844591748,0.7347392124188398,31.0,30.939280221554082
M5_inertia_morphology_ridge,apparent,14.0,27,0.3156837260078589,0.9434614891497556,30.62962962962963,30.94531335563749
M5_inertia_morphology_ridge,apparent,14.25,27,0.27137371866901144,0.995047274038794,30.56666666666667,30.838040385335685
M5_inertia_morphology_ridge,apparent,14.5,27,0.15428364687328813,0.9368646335282315,30.633333333333333,30.78761698020662
M5_inertia_morphology_ridge,apparent,14.75,26,0.001856708300864331,0.7484342262035769,30.765384615384615,30.767241323685482
M5_inertia_morphology_ridge,apparent,15.0,27,-0.17273930283336883,0.9046699540277423,30.955555555555552,30.782816252722185
M5_inertia_morphology_ridge,apparent,15.25,27,-0.7017807365886009,1.0326735051858007,31.3037037037037,30.6019229671151
M5_inertia_morphology_ridge,apparent,15.5,27,-0.9174713864269256,1.118893558598756,31.392592592592592,30.475121206165664
M5_inertia_morphology_ridge,apparent,15.75,27,-0.6534386366491303,1.044839705155816,31.08888888888889,30.43545025223976
M5_inertia_morphology_ridge,apparent,16.0,27,-0.3072255243782012,0.919591042657199,30.82222222222222,30.514996697844026
M5_inertia_morphology_ridge,apparent,16.25,27,-0.23014659162881934,0.7932341888478112,30.4037037037037,30.17355711207488
M5_inertia_morphology_ridge,apparent,16.5,27,-0.1524800109463812,0.7894644044402406,29.992592592592594,29.840112581646206
M5_inertia_morphology_ridge,apparent,16.75,27,-0.07467863036566005,0.7769490902831182,29.58888888888889,29.514210258523228
M5_inertia_morphology_ridge,apparent,17.0,27,0.36911577694449443,0.7239925581828875,28.833333333333332,29.202449110277826
M5_inertia_morphology_ridge,apparent,17.25,27,0.705563881241591,0.7225070672013593,28.15555555555555,28.86111943679714
M5_inertia_morphology_ridge,apparent,17.5,27,0.7574469435478179,0.7718243716045484,27.72592592592593,28.483372869473744
M5_inertia_morphology_ridge,apparent,17.75,27,0.7073547035715071,0.73445885541482,27.35185185185185,28.05920655542336
M5_inertia_morphology_ridge,apparent,18.0,27,0.4850131041362961,0.6630084744494608,27.088888888888892,27.57390199302518
M5_inertia_morphology_ridge,apparent,18.25,27,0.34359523688109844,0.6177233327929961,26.911111111111108,27.25470634799221
M5_inertia_morphology_ridge,apparent,18.5,27,0.26180019202047977,0.6841561482754966,26.677777777777774,26.939577969798258
M5_inertia_morphology_ridge,apparent,18.75,27,0.15184530391782955,0.5991378947974992,26.48888888888889,26.64073419280672
M5_inertia_morphology_ridge,apparent,19.0,27,0.06682245205673683,0.4477026510726975,26.344444444444438,26.411266896501186
M5_inertia_morphology_ridge,apparent,19.25,27,-0.0237811552873221,0.3726411770493148,26.196296296296296,26.172515141008972
M5_inertia_morphology_ridge,apparent,19.5,27,-0.20575829896699643,0.3281307540356931,26.137037037037036,25.93127873807004
M5_inertia_morphology_ridge,apparent,19.75,27,-0.4277213443275339,0.4343532450247158,26.114814814814817,25.687093470487277
M5_inertia_morphology_ridge,apparent,20.0,27,-0.06602231465839117,0.2906514385908635,26.07777777777778,26.011755463119385
M5_inertia_morphology_ridge,apparent,20.25,27,-0.039585203636245105,0.2816599893536649,26.05925925925926,26.019674055623014
M5_inertia_morphology_ridge,apparent,20.5,27,-0.040760668674895056,0.28688333060595983,26.06666666666667,26.02590599799177
M5_inertia_morphology_ridge,apparent,20.75,27,-0.013967749242839587,0.2783057676971745,26.04444444444444,26.030476695201607
M5_inertia_morphology_ridge,apparent,21.0,27,-0.003622090073436263,0.2894856510261224,26.037037037037035,26.0334149469636
M5_inertia_morphology_ridge,apparent,21.5,27,-0.020552725118530638,0.2951031175725998,26.066666666666666,26.046113941548136
M5_inertia_morphology_ridge,apparent,21.75,27,0.0014358161318278812,0.260130739901568,26.070370370370366,26.071806186502197
M5_inertia_morphology_ridge,apparent,22.0,27,-0.034193636249113715,0.24146845630111488,26.129629629629626,26.095435993380512
M5_inertia_morphology_ridge,apparent,22.25,27,-0.06530422542316308,0.23526014231122971,26.196296296296296,26.130992070873134
M5_inertia_morphology_ridge,apparent,22.5,27,-0.09192993087819433,0.2699070408786038,26.225925925925928,26.133995995047737
M5_inertia_morphology_ridge,apparent,22.75,27,-0.11136236965373393,0.25623812671522367,26.244444444444444,26.13308207479071
M5_inertia_morphology_ridge,apparent,23.25,27,-0.14135619932456261,0.2907936037019674,26.24074074074074,26.09938454141618
M5_inertia_morphology_ridge,apparent,23.5,27,-0.1297279963992525,0.2764920841968444,26.2,26.07027200360075
M5_inertia_morphology_ridge,apparent,23.75,27,-0.11840586237324889,0.2681468190409192,26.159259259259258,26.040853396886014
M5_inertia_morphology_ridge,apparent,0.0,27,-0.13957329588797787,0.3028006703896646,26.1,25.960426704112024
M5_inertia_morphology_ridge,apparent,0.25,27,-0.13286167264852036,0.2986438736530508,26.06296296296296,25.930101290314447
M5_inertia_morphology_ridge,apparent,0.5,27,-0.13367449269298906,0.30754454360976946,26.03333333333333,25.899658840640345
M5_inertia_morphology_ridge,apparent,0.75,27,-0.11232366062121642,0.3121203596360213,25.98148148148148,25.86915782086027
M5_inertia_morphology_ridge,apparent,1.0,27,-0.09642577570508475,0.319150484149711,25.95555555555556,25.85912977985047
M5_inertia_morphology_ridge,apparent,1.25,27,-0.10387913735936605,0.3273763768207332,25.92222222222222,25.818343084862857
M5_inertia_morphology_ridge,apparent,1.5,27,-0.12230137450869015,0.3426119965297291,25.900000000000002,25.777698625491308
M5_inertia_morphology_ridge,apparent,1.75,27,-0.15533862263561,0.35615431535158215,25.89259259259259,25.737253969956985
M5_inertia_morphology_ridge,LOSO,2.0,54,-0.1520928782281093,0.4851849985830274,25.559259259259267,25.407166381031153
M5_inertia_morphology_ridge,LOSO,2.25,27,-0.007573311407409812,0.5012127013172588,25.185185185185187,25.177611873777774
M5_inertia_morphology_ridge,LOSO,2.5,27,0.004784367075526977,0.5002949273189595,25.15185185185185,25.15663621892738
M5_inertia_morphology_ridge,LOSO,2.75,27,0.006433888101920228,0.471489930593381,25.129629629629626,25.136063517731554
M5_inertia_morphology_ridge,LOSO,3.0,27,0.03481011557075741,0.47158995766968337,25.1,25.134810115570758
M5_inertia_morphology_ridge,LOSO,3.25,27,0.026414971898448176,0.4784141093243057,25.077777777777783,25.10419274967623
M5_inertia_morphology_ridge,LOSO,3.5,27,-0.003663508601384272,0.47216454734266344,25.07777777777778,25.074114269176388
M5_inertia_morphology_ridge,LOSO,3.75,27,-0.04426904269326807,0.46220413558542495,25.088888888888885,25.04461984619562
M5_inertia_morphology_ridge,LOSO,4.0,27,-0.05832206602821852,0.45725638292080995,25.074074074074073,25.015752008045858
M5_inertia_morphology_ridge,LOSO,4.25,27,-0.036745666105484846,0.46217719192535744,25.033333333333335,24.996587667227846
M5_inertia_morphology_ridge,LOSO,4.5,27,0.011485270738165335,0.4689115791753422,24.96666666666667,24.97815193740484
M5_inertia_morphology_ridge,LOSO,4.75,27,0.023440916981188203,0.46151906976491464,24.93703703703704,24.960477954018227
M5_inertia_morphology_ridge,LOSO,5.0,27,-0.026774799960721362,0.4654805253403727,24.97037037037037,24.943595570409652
