target,model,split_family,split_name,fold_id,split_role,n_train,n_test,n_train_cells,n_test_cells,MAE,RMSE,R2,Spearman_observed_vs_predicted,Pearson_observed_vs_predicted,bias,p90_abs_error,top_k_overlap,sign_accuracy,worst_cell_id,worst_cell_error,neutral_boundary_classification_accuracy,anchor_TP_0857_abs_error,anchor_TP_0141_abs_error,anchor_TP_0433_abs_error,anchor_TP_0542_abs_error,anchor_TP_0037_abs_error,robust_priority_anchor_mae,dummy_MAE,MAE_improvement_over_dummy,MAE_improvement_fraction_over_dummy
delta_tmrt_p90_c,random_forest_regressor,random_split,random_row_diagnostic,1,diagnostic_only,587,163,150,101,0.10812843364997445,0.8172036842709072,0.33350433391327183,0.8436722684942422,0.592812819556527,0.049798586655478545,0.11845158377005219,0.9090909090909091,0.4785276073619632,TP_0542,5.434651657650826,1.0,,0.24374318850830143,,5.434651657650826,,2.839197423079564,0.33970945089579846,0.23158101724582403,0.6817031926405208
delta_tmrt_p90_c,hist_gradient_boosting_regressor,random_split,random_row_diagnostic,1,diagnostic_only,587,163,150,101,0.12396940282498227,0.8324984746682157,0.30832259189611666,0.7857029675051636,0.5648817562634987,0.04177198862758252,0.16241973563066542,0.9090909090909091,0.4601226993865031,TP_0542,5.511416147956117,0.8461538461538461,,0.18947290199078365,,5.511416147956117,,2.8504445249734505,0.33970945089579846,0.2157400480708162,0.635072258077953
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.4325272787076324,1.1136506772498125,-0.05279568825067904,,,0.2493883515681641,1.273769257131931,0.25,0.572972972972973,TP_0575,2.7568129277862274,0.0,0.13058254950869402,,,2.417788061631464,,1.2741853055700791,0.4325272787076324,0.0,0.0
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.34240063520772934,0.9160016879074393,0.28773980467707005,0.5216279222895436,0.5479402615511627,0.0844834921682103,0.6835795887561255,0.75,0.43783783783783786,TP_0542,2.4197189148565856,0.0,0.27735101264804857,,,2.4197189148565856,,1.3485349637523172,0.4325272787076324,0.09012664349990307,0.2083721604084637
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.3419930719540833,0.9159633284915015,0.28779945808900054,0.5222871365089417,0.5481675709960173,0.08462892327304596,0.6829566483534546,0.75,0.43783783783783786,TP_0542,2.4192840966955065,0.0,0.27665767389562157,,,2.4192840966955065,,1.347970885295564,0.4325272787076324,0.09053420675354912,0.20931444375961747
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.34117649388808546,0.9156682503878536,0.2882582557898402,0.5276812456754532,0.5488412641468794,0.08482883852354099,0.6825206853642733,0.75,0.43783783783783786,TP_0542,2.4205000291635335,0.0,0.28046932842913697,,,2.420500029163533,,1.350484678796335,0.4325272787076324,0.09135078481954695,0.21120236645535523
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.2796820663298477,0.8408189369667496,0.3998620433569837,0.7836049752944744,0.6432429956053988,0.035916272007286476,0.8183240722474598,0.75,0.572972972972973,TP_0542,3.0198392657174002,1.0,0.17582616369899665,,,3.0198392657174002,,1.5978327147081985,0.4325272787076324,0.1528452123777847,0.35337704672518633
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.2936844188280997,0.8640690220113527,0.36621348082371197,0.6110505992508315,0.6696374737130087,0.14998670213908985,0.9339629231475111,0.75,0.4756756756756757,TP_0542,2.8629815935518304,1.0,0.3731345427334817,,,2.8629815935518304,,1.618058068142656,0.4325272787076324,0.1388428598795327,0.3210037070826781
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.270020485999889,0.40653778459432394,-0.07385106698510913,,,-0.1066122911926499,0.23480198042733327,0.25,0.4105263157894737,TP_0170,1.8868304048265727,0.2,,0.20705637386866985,0.23480198042733327,,,0.22092917714800156,0.270020485999889,0.0,0.0
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.19485943152901827,0.32927852833806615,0.2955193889931481,0.21388082347186382,0.5715477439166753,-0.02080342464300746,0.3708512573285088,0.5,0.33157894736842103,TP_0170,1.5069755225826547,0.1,,0.2529153378631424,0.07630362254595487,,,0.16460948020454863,0.270020485999889,0.07516105447087071,0.27835315603017474
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.19474511239118156,0.3293037197429533,0.295411592500878,0.21462638437983508,0.5719748628491192,-0.020925213230010665,0.3700827188533591,0.5,0.33157894736842103,TP_0170,1.5077472334789839,0.1,,0.2527516101159008,0.07662947912929238,,,0.16469054462259658,0.270020485999889,0.07527537360870742,0.27877652812141956
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.19439332281907978,0.32940991208887277,0.2949570943854696,0.2159968430488296,0.5723608580498465,-0.020831600649649527,0.3694458966257276,0.5,0.33157894736842103,TP_0170,1.5086118256329826,0.1,,0.25245474523880296,0.07655321955986172,,,0.16450398239933234,0.270020485999889,0.0756271631808092,0.28007935361186
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.14010001141967077,0.357076953187229,0.1715508407961407,0.43558879287898705,0.4494375648385776,0.0582444582126361,0.31650668005715676,0.25,0.4105263157894737,TP_0170,1.6244883653827444,0.2,,0.2752281051829036,0.0006712409311995435,,,0.13794967305705155,0.270020485999889,0.12992047458021821,0.4811504360460696
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.1584233434687932,0.36057701873612963,0.15523033961127197,0.4115939462825146,0.40385091995025,0.034790716783594036,0.34387776687322513,0.25,0.38421052631578945,TP_0170,1.5966482354235143,0.7,,0.27971166859790053,0.03949221645721092,,,0.15960194252755572,0.270020485999889,0.11159714253109579,0.41329139201364773
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.2568326969881235,0.3146542827126359,-0.10072341310088917,,,-0.0951830817749782,0.2934655111561645,0.0,0.4857142857142857,TP_0963,0.9493359175972316,0.3333333333333333,,,,,,,0.2568326969881235,0.0,0.0
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.20329261688767492,0.2999360466680979,-0.00015713074727363718,0.12948208261853644,0.4391972859108802,-0.03362984865471186,0.37419703743329036,0.75,0.34285714285714286,TP_0963,1.2326396299389804,0.3333333333333333,,,,,,,0.2568326969881235,0.053540080100448584,0.20846286601477534
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.20195387411265203,0.2983244940546898,0.010561659137871882,0.1361548646178359,0.44340735486877403,-0.033166207508344044,0.37357388073944264,0.75,0.34285714285714286,TP_0963,1.2226872910301878,0.26666666666666666,,,,,,,0.2568326969881235,0.05487882287547147,0.2136753751334441
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.20028473848750544,0.29637665575110894,0.023440079295741434,0.1429866370907649,0.44888640782345846,-0.03249698972082661,0.37319805373300896,0.75,0.3485714285714286,TP_0963,1.2106007716942797,0.26666666666666666,,,,,,,0.2568326969881235,0.056547958500618056,0.22017429697914576
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.14156581866561335,0.33585202930192637,-0.2540269309924237,0.40701647322777895,0.5876860529299698,0.001295763106318499,0.500564746659961,0.75,0.4857142857142857,TP_0963,1.1729674817812297,0.6666666666666666,,,,,,,0.2568326969881235,0.11526687832251015,0.44880141693111736
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.1791337901491582,0.3653914673302087,-0.4843205927404328,0.347897229231905,0.5598073704286718,-0.042454880786873504,0.5847948574923314,0.75,0.38857142857142857,TP_0963,1.1984982093216903,0.3333333333333333,,,,,,,0.2568326969881235,0.0776989068389653,0.3025273173943202
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.3212112315784801,0.5828071657425582,-0.006484955488482269,,,-0.04678156419233845,0.22455168568004238,0.25,0.385,TP_0037,2.4756549973921342,0.0,,,,,2.475654997392134,2.475654997392134,0.3212112315784801,0.0,0.0
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.2708877718763965,0.4941696519947359,0.27638149622431585,0.5930838621337012,0.6254756626260943,-0.044583543196730704,0.5300983135613558,0.75,0.315,TP_0037,1.9565874613827785,0.4,,,,,1.9565874613827785,1.9565874613827785,0.3212112315784801,0.05032345970208357,0.15666780845360406
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.2672350157065066,0.49107328283262847,0.28542118720720966,0.5925770084644008,0.6280579343759145,-0.04469783395995851,0.521636233610607,0.75,0.315,TP_0037,1.9554206417359428,0.5,,,,,1.9554206417359423,1.9554206417359423,0.3212112315784801,0.05397621587197349,0.168039628025229
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.2653165581300378,0.4897139921365771,0.28937162009999307,0.5937705118681252,0.6288944919778097,-0.0443232231676291,0.5225216947840051,0.75,0.315,TP_0037,1.957337775343093,0.5,,,,,1.9573377753430932,1.9573377753430932,0.3212112315784801,0.05589467344844229,0.17401220117293997
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.24830447740972528,0.5990887387795371,-0.06350572991333214,0.5796376294723631,0.5473090569418912,-0.13188299158604977,0.6934741461920363,0.5,0.385,TP_0409,2.162977890150888,0.5,,,,,1.7721841876771713,1.7721841876771713,0.3212112315784801,0.0729067541687548,0.22697448594957312
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.24145061981982763,0.4627931629576648,0.36535422894844904,0.6027467602955995,0.7309391771798248,-0.14123137746195702,0.6588609091313057,0.75,0.365,TP_0089,1.3684540183236344,0.2,,,,,1.306147677844745,1.306147677844745,0.3212112315784801,0.07976061175865246,0.24831202622242338
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.22899665044539305,0.2531791495047712,-1.0168511605980624,,,-0.1797710298091954,0.2401523186908505,0.0,0.37777777777777777,TP_0584,0.6163723395122744,,,,,,,,0.22899665044539305,0.0,0.0
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.16432605607903625,0.2296247707758432,-0.6590346157830442,0.18110450258260852,0.24690990474007962,-0.022961640453419037,0.3734507347958892,0.3333333333333333,0.28888888888888886,TP_0409,0.5266761456474192,,,,,,,,0.22899665044539305,0.0646705943663568,0.28240847296488414
delta_tmrt_p90_c,ridge,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.16368360778457244,0.22886813431858646,-0.6481192609309692,0.18334098266117768,0.24824604673725476,-0.022602432747016194,0.3718050108160591,0.3333333333333333,0.28888888888888886,TP_0409,0.5250519716186669,,,,,,,,0.22899665044539305,0.06531304266082061,0.2852139650679968
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.16214318509510636,0.22646629149736547,-0.6137085974754983,0.1862408491960934,0.2559497738162673,-0.019968111687297316,0.36315427885316287,0.3333333333333333,0.28888888888888886,TP_0409,0.5196489392278617,,,,,,,,0.22899665044539305,0.06685346535028669,0.29194080009580176
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.05570541503050949,0.14399336678846472,0.34761652951370103,0.5287568449271517,0.748144842434366,0.026525243519064528,0.11627016947596851,0.3333333333333333,0.37777777777777777,TP_0584,0.6057949914378267,,,,,,,,0.22899665044539305,0.17329123541488356,0.7567413544164783
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.0793621187871635,0.14625146475298523,0.32699479220372496,0.45908134198837114,0.592781436862162,0.019108164344988948,0.1844931186505859,0.3333333333333333,0.3333333333333333,TP_0584,0.4485813393986926,,,,,,,,0.22899665044539305,0.14963453165822954,0.6534354601571417
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_commercial,3,main,710,40,142,8,0.189487868295589,0.1959197647727232,-3.279582951967341,,,-0.1715089690517372,0.21694067834128797,0.0,0.375,TP_0218,0.216940678341288,,,,,,,,0.189487868295589,0.0,0.0
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_commercial,3,main,710,40,142,8,0.1043516706901029,0.12428348376761317,-0.7221532048086816,0.04941051206953312,0.627284625799521,-0.03706087921368763,0.19897830057315793,1.0,0.175,TP_0293,0.22043756026429495,,,,,,,,0.189487868295589,0.0851361976054861,0.44929629728420956
delta_tmrt_p90_c,ridge,typology_holdout,typology_commercial,3,main,710,40,142,8,0.10394475427645392,0.12390809184488086,-0.7117655643971823,0.04941051206953312,0.6277628820734842,-0.03693483792231701,0.19880652235698343,1.0,0.175,TP_0293,0.22023560024827357,,,,,,,,0.189487868295589,0.08554311401913509,0.45144375093023514
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_commercial,3,main,710,40,142,8,0.10260173701797007,0.12270878230933856,-0.6787894847835723,0.04941051206953312,0.6282278129488675,-0.036497618247753875,0.19878844880096527,1.0,0.175,TP_0293,0.21997955184239665,,,,,,,,0.189487868295589,0.08688613127761893,0.4585313669901131
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_commercial,3,main,710,40,142,8,0.15855905014900445,0.26173340399201744,-6.637711581449273,0.1796515965071706,0.414930223787075,-0.15232343178373112,0.5176480621605704,0.0,0.375,TP_0218,0.5137554342628536,,,,,,,,0.189487868295589,0.030928818146584547,0.16322321014418487
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_commercial,3,main,710,40,142,8,0.09853294084542247,0.14479053855760082,-1.3373584224636765,0.0929996927654907,0.4255585138034644,-0.07893514163997167,0.26238033932192306,1.0,0.3,TP_0218,0.27719788499371933,,,,,,,,0.189487868295589,0.09095492745016653,0.48000396156382236
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_residential,13,main,425,325,85,65,0.30476321742545426,0.3366136536977722,-0.6170125496756047,,,-0.2079323353486903,0.29789754530962775,0.0,0.36615384615384616,TP_0963,0.881441291360294,0.0,,0.21967548684512866,,,,0.21967548684512866,0.30476321742545426,0.0,0.0
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_residential,13,main,425,325,85,65,0.22175500339932927,0.3131835130099597,-0.39974110874646507,-0.006625698215565984,0.09922798008836846,-0.05990741683721285,0.4430232878616298,0.14285714285714285,0.26461538461538464,TP_0963,1.325808125914417,0.2,,0.34591683461898237,,,,0.34591683461898237,0.30476321742545426,0.08300821402612499,0.27236952912937723
delta_tmrt_p90_c,ridge,typology_holdout,typology_residential,13,main,425,325,85,65,0.20522636115964513,0.29726896038212924,-0.2610986578026655,0.02433087088785162,0.15324507782727328,-0.04217111296907326,0.4082091476225847,0.2857142857142857,0.26461538461538464,TP_0963,1.2781700848976487,0.2,,0.3228910595689387,,,,0.3228910595689387,0.30476321742545426,0.09953685626580913,0.32660390288127883
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_residential,13,main,425,325,85,65,0.2090534973094213,0.3005041373197523,-0.28869708538732586,0.017488547344860095,0.14052785265348028,-0.04810674031204187,0.41102487589767706,0.14285714285714285,0.2676923076923077,TP_0963,1.2846006629418658,0.3,,0.3261152041467269,,,,0.3261152041467269,0.30476321742545426,0.09570972011603296,0.3140461664782226
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_residential,13,main,425,325,85,65,0.09468601026514961,0.23194080392600536,0.23227753137638052,0.4975596488127545,0.5102805618135328,0.013471401970144754,0.21104750918647108,0.42857142857142855,0.36615384615384616,TP_0963,1.1423350910537466,0.5,,0.2232037529076356,,,,0.2232037529076356,0.30476321742545426,0.21007720716030465,0.6893128670020358
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_residential,13,main,425,325,85,65,0.1103628325254078,0.24943646199692085,0.11208823486038688,0.4308453415550959,0.46399007255447056,0.015747588956249295,0.2713678216737095,0.42857142857142855,0.31384615384615383,TP_0963,1.136507205208429,0.6,,0.2256426361972371,,,,0.2256426361972371,0.30476321742545426,0.19440038490004646,0.6378735155189691
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_transport,17,main,625,125,125,25,0.5221355959472656,0.9116979142006635,-0.24217946963736936,,,0.40255706176757816,1.7227560363769532,0.0,0.792,TP_0575,2.7623899780273438,,,,,,,,0.5221355959472656,0.0,0.0
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_transport,17,main,625,125,125,25,0.47299162946507584,0.7684605151072499,0.11747800148436338,0.7110175416540324,0.6373160665413008,0.031978870079903875,1.377892077986606,0.6666666666666666,0.648,TP_0746,2.282395376104819,,,,,,,,0.5221355959472656,0.049143966482189716,0.09412108054619808
delta_tmrt_p90_c,ridge,typology_holdout,typology_transport,17,main,625,125,125,25,0.47184951363016703,0.7669143333926332,0.12102578719013168,0.7108632369538983,0.6376499125780652,0.032303635092419646,1.378116064921971,0.6666666666666666,0.648,TP_0746,2.2735983942289733,,,,,,,,0.5221355959472656,0.050286082317098524,0.09630847371336333
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_transport,17,main,625,125,125,25,0.47117092875213584,0.7667405296343888,0.12142414122816814,0.7113045483962819,0.638011009778181,0.03262482305967542,1.3783786771765498,0.6666666666666666,0.648,TP_0746,2.277385327713117,,,,,,,,0.5221355959472656,0.05096466719512971,0.09760810714823782
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_transport,17,main,625,125,125,25,0.44824368533186126,0.8098375921049811,0.01988217013304605,0.7737503733159523,0.625732765964229,-0.06056790931887214,1.4649337423602955,0.3333333333333333,0.792,TP_0170,1.7553883696833885,,,,,,,,0.5221355959472656,0.07389191061540429,0.14151862311043661
