prediction_source,validation_scheme,dataset_label,target_col,model,event_target,official_event_threshold_c,score_threshold_c,TP,FP,TN,FN,precision,recall,F1,specificity,false_alarm_ratio,miss_rate,critical_success_index,predicted_positive_count,official_positive_count,youden_J
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,28.4,1134,1809,7468,62,0.3853211009174312,0.9481605351170569,0.5479584440686156,0.8050016169020158,0.6146788990825688,0.051839464882943144,0.3773710482529118,2943,1196,0.7531621520190726
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,28.5,1121,1689,7588,75,0.398932384341637,0.9372909698996655,0.5596605092361459,0.8179368330279185,0.601067615658363,0.06270903010033445,0.38856152512998265,2810,1196,0.7552278029275841
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,28.6,1108,1605,7672,88,0.40840398083302615,0.9264214046822743,0.5668969045791763,0.8269914843160504,0.5915960191669738,0.07357859531772576,0.3955730096394145,2713,1196,0.7534128889983247
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,28.7,1093,1509,7768,103,0.4200614911606457,0.9138795986622074,0.5755660874144287,0.8373396572167726,0.5799385088393544,0.08612040133779264,0.40406654343807763,2602,1196,0.7512192558789801
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,28.8,1079,1452,7825,117,0.426313709996049,0.9021739130434783,0.5790179769251409,0.8434838848765764,0.573686290003951,0.09782608695652174,0.4074773413897281,2531,1196,0.7456577979200547
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,28.9,1066,1393,7884,130,0.4335095567303782,0.8913043478260869,0.5833105335157319,0.849843699471812,0.5664904432696218,0.10869565217391304,0.4117419853225183,2459,1196,0.7411480472978988
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.0,1048,1329,7948,148,0.44089188052166595,0.8762541806020067,0.5866218863699972,0.8567424814056268,0.559108119478334,0.12374581939799331,0.41504950495049503,2377,1196,0.7329966620076336
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.1,1020,1266,8011,176,0.4461942257217848,0.8528428093645485,0.5858701895462378,0.8635334698717257,0.5538057742782152,0.14715719063545152,0.41429731925264013,2286,1196,0.7163762792362742
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.2,1008,1199,8078,188,0.45672859084730405,0.842809364548495,0.5924184543050249,0.8707556322086881,0.543271409152696,0.15719063545150502,0.4208768267223382,2207,1196,0.7135649967571831
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.3,990,1144,8133,206,0.4639175257731959,0.8277591973244147,0.5945945945945946,0.8766842729330603,0.5360824742268041,0.17224080267558528,0.4230769230769231,2134,1196,0.7044434702574751
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.4,969,1090,8187,227,0.4706168042739194,0.810200668896321,0.5953917050691244,0.8825051201897165,0.5293831957260806,0.18979933110367894,0.4238845144356955,2059,1196,0.6927057890860375
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.5,954,1029,8248,242,0.481089258698941,0.7976588628762542,0.600188738597043,0.8890805217203838,0.518910741301059,0.20234113712374582,0.4287640449438202,1983,1196,0.6867393845966379
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.6,913,978,8299,283,0.48281332628239026,0.7633779264214047,0.5915127955944283,0.8945779885738924,0.5171866737176097,0.23662207357859533,0.4199632014719411,1891,1196,0.6579559149952972
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.7,873,897,8380,323,0.49322033898305084,0.729933110367893,0.5886716115981119,0.9033092594588767,0.5067796610169492,0.270066889632107,0.4171046344959388,1770,1196,0.6332423698267697
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.8,841,822,8455,355,0.5057125676488274,0.7031772575250836,0.5883175935641832,0.911393769537566,0.49428743235117256,0.2968227424749164,0.41674925668979185,1663,1196,0.6145710270626497
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,29.9,820,752,8525,376,0.5216284987277354,0.68561872909699,0.5924855491329479,0.918939312277676,0.47837150127226463,0.31438127090301005,0.4209445585215606,1572,1196,0.6045580413746658
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.0,811,699,8578,385,0.5370860927152318,0.6780936454849499,0.5994087213599409,0.9246523660666164,0.4629139072847682,0.3219063545150502,0.42796833773087073,1510,1196,0.6027460115515662
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.1,777,647,8630,419,0.5456460674157303,0.6496655518394648,0.5931297709923664,0.9302576263878409,0.45435393258426965,0.3503344481605351,0.4215952251763429,1424,1196,0.5799231782273058
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.2,749,591,8686,447,0.558955223880597,0.6262541806020067,0.5906940063091483,0.9362940605799288,0.44104477611940296,0.3737458193979933,0.4191382204812535,1340,1196,0.5625482411819354
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.3,714,528,8749,482,0.5748792270531401,0.596989966555184,0.5857260049220673,0.9430850490460279,0.4251207729468599,0.40301003344481606,0.41415313225058004,1242,1196,0.5400750156012117
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.4,685,449,8828,511,0.6040564373897708,0.572742474916388,0.5879828326180256,0.9516007329955805,0.3959435626102293,0.42725752508361203,0.41641337386018235,1134,1196,0.5243432079119685
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.5,642,392,8885,554,0.620889748549323,0.5367892976588629,0.5757847533632287,0.9577449606553843,0.379110251450677,0.46321070234113715,0.40428211586901763,1034,1196,0.49453425831424713
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.6,605,342,8935,591,0.6388595564941922,0.5058528428093646,0.5646290247316846,0.963134634041177,0.3611404435058078,0.49414715719063546,0.3933680104031209,947,1196,0.46898747685054154
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.7,536,274,9003,660,0.6617283950617284,0.44816053511705684,0.5343968095712861,0.9704645898458554,0.33827160493827163,0.5518394648829431,0.36462585034013606,810,1196,0.41862512496291227
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.8,479,217,9060,717,0.6882183908045977,0.4005016722408027,0.5063424947145877,0.9766088175056592,0.3117816091954023,0.5994983277591973,0.33899504600141545,696,1196,0.3771104897464619
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,30.9,411,158,9119,785,0.7223198594024605,0.34364548494983277,0.46572237960339946,0.9829686321008947,0.27768014059753954,0.6563545150501672,0.30354505169867063,569,1196,0.3266141170507275
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.0,355,119,9158,841,0.7489451476793249,0.2968227424749164,0.42514970059880236,0.9871725773418131,0.2510548523206751,0.7031772575250836,0.26996197718631176,474,1196,0.28399531981672954
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.1,318,106,9171,878,0.75,0.26588628762541805,0.3925925925925926,0.9885738924221192,0.25,0.7341137123745819,0.24423963133640553,424,1196,0.25446018004753723
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.2,290,77,9200,906,0.7901907356948229,0.24247491638795987,0.3710812539987204,0.9916999029858791,0.2098092643051771,0.7575250836120402,0.22780832678711704,367,1196,0.23417481937383888
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.3,241,65,9212,955,0.7875816993464052,0.20150501672240803,0.3209054593874833,0.9929934245984693,0.21241830065359477,0.7984949832775919,0.19111816019032513,306,1196,0.19449844132087724
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.4,202,47,9230,994,0.8112449799196787,0.1688963210702341,0.2795847750865052,0.9949337070173547,0.18875502008032127,0.8311036789297659,0.16251005631536605,249,1196,0.16383002808758884
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.5,166,27,9250,1030,0.8601036269430051,0.13879598662207357,0.2390208783297336,0.9970895763716718,0.13989637305699482,0.8612040133779264,0.1357318070318888,193,1196,0.13588556299374543
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.6,133,23,9254,1063,0.8525641025641025,0.11120401337792642,0.19674556213017752,0.9975207502425353,0.14743589743589744,0.8887959866220736,0.10910582444626743,156,1196,0.1087247636204618
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.7,100,15,9262,1096,0.8695652173913043,0.08361204013377926,0.15255530129672004,0.9983830979842622,0.13043478260869565,0.9163879598662207,0.08257638315441784,115,1196,0.08199513811804149
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.8,71,10,9267,1125,0.8765432098765432,0.05936454849498328,0.11119812059514486,0.9989220653228414,0.12345679012345678,0.9406354515050167,0.05887230514096186,81,1196,0.05828661381782463
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,31.9,51,7,9270,1145,0.8793103448275862,0.042642140468227424,0.08133971291866028,0.9992454457259891,0.1206896551724138,0.9573578595317725,0.04239401496259352,58,1196,0.04188758619421651
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.0,37,6,9271,1159,0.8604651162790697,0.030936454849498328,0.05972558514931396,0.9993532391937049,0.13953488372093023,0.9690635451505016,0.030782029950083195,43,1196,0.03028969404320314
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.1,27,4,9273,1169,0.8709677419354839,0.0225752508361204,0.04400977995110024,0.9995688261291366,0.12903225806451613,0.9774247491638796,0.0225,31,1196,0.022144076965256998
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.2,13,3,9274,1183,0.8125,0.010869565217391304,0.021452145214521448,0.9996766195968524,0.1875,0.9891304347826086,0.010842368640533779,16,1196,0.010546184814243631
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.3,4,2,9275,1192,0.6666666666666666,0.0033444816053511705,0.0066555740432612314,0.9997844130645683,0.3333333333333333,0.9966555183946488,0.00333889816360601,6,1196,0.003128894669919502
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.4,0,2,9275,1196,0.0,0.0,0.0,0.9997844130645683,1.0,1.0,0.0,2,1196,-0.0002155869354316664
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.5,0,1,9276,1196,0.0,0.0,0.0,0.9998922065322842,1.0,1.0,0.0,1,1196,-0.0001077934677158332
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.6,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.7,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.8,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,32.9,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.0,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.1,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.2,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.3,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.4,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.5,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.6,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.7,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.8,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,33.9,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,34.0,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,34.1,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,34.2,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,34.3,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,34.4,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,34.5,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.0,474,4140,5859,0,0.10273081924577374,1.0,0.18632075471698115,0.585958595859586,0.8972691807542262,0.0,0.10273081924577374,4614,474,0.5859585958595859
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.1,474,3987,6012,0,0.1062542030934768,1.0,0.19209726443768999,0.6012601260126013,0.8937457969065232,0.0,0.1062542030934768,4461,474,0.6012601260126011
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.2,474,3876,6123,0,0.10896551724137932,1.0,0.1965174129353234,0.6123612361236124,0.8910344827586207,0.0,0.10896551724137932,4350,474,0.6123612361236124
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.3,474,3746,6253,0,0.11232227488151658,1.0,0.20195994887089902,0.6253625362536254,0.8876777251184834,0.0,0.11232227488151658,4220,474,0.6253625362536255
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.4,474,3622,6377,0,0.11572265625,1.0,0.2074398249452954,0.6377637763776378,0.88427734375,0.0,0.11572265625,4096,474,0.6377637763776378
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.5,474,3482,6517,0,0.1198179979777553,1.0,0.21399548532731374,0.6517651765176518,0.8801820020222447,0.0,0.1198179979777553,3956,474,0.6517651765176518
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.6,473,3325,6674,1,0.12453923117430227,0.9978902953586498,0.22144194756554308,0.6674667466746674,0.8754607688256978,0.002109704641350211,0.12450644906554356,3798,474,0.6653570420333172
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.7,472,3221,6778,2,0.12780936907663146,0.9957805907172996,0.226541876649868,0.6778677867786779,0.8721906309233686,0.004219409282700422,0.12774018944519622,3693,474,0.6736483774959776
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.8,472,3092,6907,2,0.1324354657687991,0.9957805907172996,0.2337790985636454,0.6907690769076907,0.867564534231201,0.004219409282700422,0.13236118900729107,3564,474,0.6865496676249903
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,27.9,469,2946,7053,5,0.13733528550512444,0.989451476793249,0.2411931087683209,0.7053705370537053,0.8626647144948756,0.010548523206751054,0.1371345029239766,3415,474,0.6948220138469543
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.0,469,2834,7165,5,0.14199212836815017,0.989451476793249,0.24834524755096635,0.7165716571657166,0.8580078716318499,0.010548523206751054,0.14177750906892383,3303,474,0.7060231339589655
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.1,467,2733,7266,7,0.1459375,0.9852320675105485,0.2542188350571584,0.7266726672667266,0.8540625,0.014767932489451477,0.14561895852821952,3200,474,0.7119047347772751
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.2,466,2646,7353,8,0.14974293059125965,0.9831223628691983,0.2598996095928611,0.7353735373537353,0.8502570694087404,0.016877637130801686,0.14935897435897436,3112,474,0.7184959002229336
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.3,461,2559,7440,13,0.15264900662251657,0.9725738396624473,0.2638809387521466,0.744074407440744,0.8473509933774834,0.027426160337552744,0.15199472469502143,3020,474,0.7166482471031914
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.4,461,2482,7517,13,0.15664288141352362,0.9725738396624473,0.26982733391864205,0.7517751775177518,0.8433571185864764,0.027426160337552744,0.15595399188092016,2943,474,0.7243490171801992
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.5,452,2358,7641,22,0.1608540925266904,0.9535864978902954,0.2752740560292326,0.7641764176417641,0.8391459074733096,0.046413502109704644,0.1596045197740113,2810,474,0.7177629155320595
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.6,448,2265,7734,26,0.16513085145595283,0.9451476793248945,0.28114213994352055,0.7734773477347735,0.8348691485440471,0.05485232067510549,0.16356334428623584,2713,474,0.7186250270596681
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.7,444,2158,7841,30,0.1706379707916987,0.9367088607594937,0.2886866059817946,0.7841784178417842,0.8293620292083013,0.06329113924050633,0.16869300911854104,2602,474,0.7208872786012779
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.8,438,2093,7906,36,0.17305412880284474,0.9240506329113924,0.29151414309484197,0.7906790679067907,0.8269458711971552,0.0759493670886076,0.17062719127386053,2531,474,0.7147297008181832
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,28.9,433,2026,7973,41,0.1760878405856039,0.9135021097046413,0.29526082509376056,0.7973797379737974,0.8239121594143961,0.08649789029535865,0.1732,2459,474,0.7108818476784386
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.0,430,1947,8052,44,0.1809002944888515,0.9071729957805907,0.30164854437039634,0.8052805280528053,0.8190997055111485,0.09282700421940929,0.17761255679471294,2377,474,0.712453523833396
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.1,425,1861,8138,49,0.18591426071741032,0.8966244725738397,0.30797101449275366,0.8138813881388138,0.8140857392825896,0.10337552742616034,0.18201284796573874,2286,474,0.7105058607126535
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.2,419,1788,8211,55,0.1898504757589488,0.8839662447257384,0.3125699365908243,0.8211821182118212,0.8101495242410512,0.1160337552742616,0.1852343059239611,2207,474,0.7051483629375594
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.3,416,1718,8281,58,0.1949390815370197,0.8776371308016878,0.3190184049079755,0.8281828182818282,0.8050609184629803,0.12236286919831224,0.1897810218978102,2134,474,0.705819949083516
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.4,410,1649,8350,64,0.19912578921806703,0.8649789029535865,0.3237268061587051,0.8350835083508351,0.800874210781933,0.1350210970464135,0.1931229392369289,2059,474,0.7000624113044216
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.5,405,1578,8421,69,0.2042360060514372,0.8544303797468354,0.32967032967032966,0.8421842184218422,0.7957639939485628,0.14556962025316456,0.19736842105263158,1983,474,0.6966145981686775
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.6,384,1507,8492,90,0.20306716023268112,0.810126582278481,0.3247357293868922,0.8492849284928493,0.7969328397673189,0.189873417721519,0.19384149419485108,1891,474,0.6594115107713303
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.7,370,1400,8599,104,0.20903954802259886,0.7805907172995781,0.32976827094474154,0.85998599859986,0.7909604519774012,0.21940928270042195,0.19743863393810032,1770,474,0.6405767158994382
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.8,357,1306,8693,117,0.21467227901383043,0.7531645569620253,0.3341132428638278,0.8693869386938694,0.7853277209861695,0.2468354430379747,0.200561797752809,1663,474,0.6225514956558946
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,29.9,349,1223,8776,125,0.22201017811704835,0.7362869198312236,0.3411534701857282,0.8776877687768777,0.7779898218829516,0.26371308016877637,0.20565704183853858,1572,474,0.6139746886081014
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.0,344,1166,8833,130,0.22781456953642384,0.7257383966244726,0.34677419354838707,0.8833883388338833,0.7721854304635761,0.2742616033755274,0.2097560975609756,1510,474,0.6091267354583558
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.1,334,1090,8909,140,0.2345505617977528,0.7046413502109705,0.3519494204425711,0.890989098909891,0.7654494382022472,0.29535864978902954,0.21355498721227623,1424,474,0.5956304491208615
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.2,326,1014,8985,148,0.24328358208955222,0.6877637130801688,0.35942668136714445,0.8985898589858986,0.7567164179104477,0.31223628691983124,0.21908602150537634,1340,474,0.5863535720660673
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.3,310,932,9067,164,0.249597423510467,0.6540084388185654,0.36130536130536134,0.9067906790679068,0.750402576489533,0.3459915611814346,0.22048364153627312,1242,474,0.5607991178864722
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.4,302,832,9167,172,0.26631393298059963,0.6371308016877637,0.37562189054726364,0.9167916791679168,0.7336860670194003,0.3628691983122363,0.23124042879019907,1134,474,0.5539224808556806
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.5,286,748,9251,188,0.2765957446808511,0.6033755274261603,0.3793103448275862,0.9251925192519251,0.723404255319149,0.39662447257383965,0.23404255319148937,1034,474,0.5285680466780853
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.6,275,672,9327,199,0.29039070749736007,0.580168776371308,0.38705137227304715,0.9327932793279328,0.7096092925026399,0.41983122362869196,0.2399650959860384,947,474,0.5129620556992407
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.7,247,563,9436,227,0.30493827160493825,0.5210970464135021,0.3847352024922118,0.9436943694369437,0.6950617283950618,0.47890295358649787,0.2381870781099325,810,474,0.4647914158504458
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.8,225,471,9528,249,0.3232758620689655,0.47468354430379744,0.38461538461538464,0.9528952895289529,0.6767241379310345,0.5253164556962026,0.23809523809523808,696,474,0.4275788338327504
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,30.9,201,368,9631,273,0.3532513181019332,0.4240506329113924,0.3854266538830297,0.9631963196319632,0.6467486818980668,0.5759493670886076,0.23871733966745842,569,474,0.3872469525433555
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,31.0,173,301,9698,301,0.3649789029535865,0.3649789029535865,0.3649789029535864,0.9698969896989699,0.6350210970464135,0.6350210970464135,0.2232258064516129,474,474,0.33487589265255635
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,31.1,162,262,9737,312,0.38207547169811323,0.34177215189873417,0.3608017817371938,0.9737973797379738,0.6179245283018868,0.6582278481012658,0.22010869565217392,424,474,0.315569531636708
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,31.2,145,222,9777,329,0.39509536784741145,0.3059071729957806,0.3448275862068966,0.9777977797779778,0.6049046321525886,0.6940928270042194,0.20833333333333334,367,474,0.2837049527737583
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,31.3,124,182,9817,350,0.40522875816993464,0.2616033755274262,0.317948717948718,0.9817981798179818,0.5947712418300654,0.7383966244725738,0.18902439024390244,306,474,0.24340155534540786
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,31.4,113,136,9863,361,0.4538152610441767,0.23839662447257384,0.31258644536652835,0.9863986398639863,0.5461847389558233,0.7616033755274262,0.18524590163934426,249,474,0.22479526433656027
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge32,32.0,31.5,94,99,9900,380,0.48704663212435234,0.19831223628691982,0.2818590704647676,0.9900990099009901,0.5129533678756477,0.8016877637130801,0.16404886561954624,193,474,0.18841124618790994
