prediction_source,validation_scheme,dataset_label,target_col,model,hour,event_target,official_event_threshold_c,n,event_count,best_F1_threshold_if_enough_events,best_F1_if_enough_events,fixed_nominal_threshold,fixed_nominal_recall,fixed_nominal_F1,mapped_threshold,mapped_threshold_recall,mapped_threshold_F1,residual_bias_high_tail_official_minus_score,low_support
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,0,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,1,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,2,ge33,33.0,459,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,3,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,4,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,5,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,6,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,7,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,8,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,9,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,10,ge33,33.0,432,5,29.8,0.03902439024390244,33.0,0.0,0.0,31.0,0.0,0.0,3.7057695059776377,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,11,ge33,33.0,431,15,30.5,0.09852216748768472,33.0,0.0,0.0,31.0,0.06666666666666667,0.03389830508474576,2.8426583329160535,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,12,ge33,33.0,431,37,31.4,0.22641509433962265,33.0,0.0,0.0,31.0,0.6486486486486487,0.22325581395348837,2.3814938534713925,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,13,ge33,33.0,431,31,31.0,0.20809248554913298,33.0,0.0,0.0,31.0,0.5806451612903226,0.20809248554913298,2.558841198486745,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,14,ge33,33.0,405,17,30.6,0.11340206185567012,33.0,0.0,0.0,31.0,0.23529411764705882,0.08421052631578947,3.182022544483224,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,15,ge33,33.0,405,14,30.3,0.11570247933884296,33.0,0.0,0.0,31.0,0.0,0.0,3.5280690305520634,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,16,ge33,33.0,459,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,17,ge33,33.0,459,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,18,ge33,33.0,459,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,19,ge33,33.0,459,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,20,ge33,33.0,459,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,21,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,22,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,23,ge33,33.0,432,0,,,33.0,,0.0,31.0,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,0,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,1,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,2,ge31,31.0,459,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,3,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,4,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,5,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,6,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,7,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,8,ge31,31.0,432,1,,,31.0,0.0,0.0,29.7,0.0,0.0,4.850622368233772,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,9,ge31,31.0,432,18,27.9,0.15763546798029557,31.0,0.0,0.0,29.7,0.0,0.0,3.3048225579207804,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,10,ge31,31.0,432,42,29.5,0.3129251700680272,31.0,0.0,0.0,29.7,0.23809523809523808,0.2247191011235955,2.2973048059821726,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,11,ge31,31.0,431,106,29.5,0.4947368421052632,31.0,0.0,0.0,29.7,0.7924528301886793,0.4759206798866856,1.6111334228716436,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,12,ge31,31.0,431,140,30.4,0.5791245791245792,31.0,0.08571428571428572,0.15,29.7,0.9571428571428572,0.5642105263157895,1.3841762356633218,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,13,ge31,31.0,431,117,30.3,0.4727272727272728,31.0,0.1282051282051282,0.18867924528301885,29.7,0.7521367521367521,0.4180522565320665,1.6728122503090455,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,14,ge31,31.0,405,103,27.5,0.407258064516129,31.0,0.02912621359223301,0.046153846153846156,29.7,0.5533980582524272,0.33043478260869563,2.0885274596087156,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,15,ge31,31.0,405,71,27.4,0.3056179775280899,31.0,0.0,0.0,29.7,0.30985915492957744,0.2268041237113402,2.7644759707555324,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,16,ge31,31.0,459,21,28.6,0.11522633744855966,31.0,0.0,0.0,29.7,0.14285714285714285,0.09090909090909091,2.96238651383259,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,17,ge31,31.0,459,4,,,31.0,0.0,0.0,29.7,0.0,0.0,4.075605369158767,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,18,ge31,31.0,459,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,19,ge31,31.0,459,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,20,ge31,31.0,459,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,21,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,22,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,23,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,0,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,1,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,2,ge33,33.0,459,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,3,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,4,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,5,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,6,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,7,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,8,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,9,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,10,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,11,ge33,33.0,431,3,,,33.0,0.0,0.0,30.4,0.0,0.0,3.7657238163392357,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,12,ge33,33.0,431,12,30.6,0.09917355371900827,33.0,0.0,0.0,30.4,0.6666666666666666,0.09467455621301775,2.9110671683007374,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,13,ge33,33.0,431,8,30.8,0.05555555555555555,33.0,0.0,0.0,30.4,0.5,0.05405405405405405,3.1051417382100612,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,14,ge33,33.0,405,6,30.2,0.04411764705882353,33.0,0.0,0.0,30.4,0.3333333333333333,0.0392156862745098,3.832536079855023,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,15,ge33,33.0,405,1,,,33.0,0.0,0.0,30.4,0.0,0.0,5.9015368991223305,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,16,ge33,33.0,459,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,17,ge33,33.0,459,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,18,ge33,33.0,459,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,19,ge33,33.0,459,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,20,ge33,33.0,459,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,21,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,22,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,23,ge33,33.0,432,0,,,33.0,,0.0,30.4,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,0,ge31,31.0,432,0,,,31.0,,0.0,28.9,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,1,ge31,31.0,432,0,,,31.0,,0.0,28.9,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,2,ge31,31.0,459,0,,,31.0,,0.0,28.9,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,3,ge31,31.0,432,0,,,31.0,,0.0,28.9,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,4,ge31,31.0,432,0,,,31.0,,0.0,28.9,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,5,ge31,31.0,432,0,,,31.0,,0.0,28.9,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,6,ge31,31.0,432,0,,,31.0,,0.0,28.9,,0.0,,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,7,ge31,31.0,432,0,,,31.0,,0.0,28.9,,0.0,,True
