prediction_source,validation_scheme,dataset_label,target_col,model,event_target,official_event_threshold_c,bin_type,quantile_bin,bin_lower,bin_upper,n,mean_prediction_score,mean_official_wbgt,event_rate_ge31,official_mean_exceedance_above31,official_mean_exceedance_above33,mean_residual,residual_MAE,residual_bias,residual_p90,station_count,event_count,low_support,event_rate_ge33
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,decile,7,27.424,28.469,1046,27.93848474106444,28.001434034416825,0.06787762906309751,0.048852772466539206,0.0004780114722753346,0.06294929335238574,1.477161002404846,0.06294929335238574,2.559120257909779,27,71,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,decile,8,28.469,29.467,1048,28.937586010875265,28.829103053435116,0.21278625954198474,0.16708015267175574,0.004961832061068698,-0.10848295744015034,2.012354976530794,-0.10848295744015034,2.662706050380597,27,223,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,decile,9,29.467,30.479,1048,30.00521650061717,29.505534351145034,0.30248091603053434,0.23043893129770998,0.008969465648854988,-0.49968214947213313,1.7317394030393223,-0.49968214947213313,1.7846952088838357,27,317,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,decile,10,30.479,32.44,1046,31.018578079078964,30.74369024856597,0.5468451242829828,0.5499999999999999,0.029541108986615685,-0.2748878305129967,1.3508873949534417,-0.2748878305129967,1.6673428771001433,27,572,False,
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,1,23.953999999999997,25.356,1050,25.04584737791259,25.50495238095238,,0.0,0.0,0.4591050030397905,0.6457072564302607,0.4591050030397905,1.4737071549142893,26,0,False,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,2,25.356,25.688,1046,25.53358321134193,25.66271510516253,,0.0,0.0,0.12913189382059104,0.6236126296937323,0.12913189382059104,1.131301278348003,26,0,False,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,3,25.688,25.963,1046,25.830602546215623,25.778776290630972,,0.0,0.0,-0.05182625558464778,0.6757179868822515,-0.05182625558464778,1.0161416363721827,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,4,25.963,26.294,1050,26.126832777400086,25.920095238095236,,0.0004761904761904762,0.0,-0.2067375393048457,0.6541511290588875,-0.2067375393048457,0.7303911566961077,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,5,26.294,26.677,1047,26.46425144562061,26.32129894937918,,0.0010506208213944582,0.0,-0.14295249624143475,0.7169754117726197,-0.14295249624143475,0.8701459899313,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,6,26.677,27.424,1046,27.022661001002838,26.989770554493308,,0.004875717017208418,0.0,-0.032890446509527195,0.9716144142710076,-0.032890446509527195,1.9960216813605225,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,7,27.424,28.469,1046,27.93848474106444,28.001434034416825,,0.048852772466539206,0.0004780114722753346,0.06294929335238574,1.477161002404846,0.06294929335238574,2.559120257909779,27,2,False,0.0019120458891013384
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,8,28.469,29.467,1048,28.937586010875265,28.829103053435116,,0.16708015267175574,0.004961832061068698,-0.10848295744015034,2.012354976530794,-0.10848295744015034,2.662706050380597,27,13,False,0.012404580152671756
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,9,29.467,30.479,1048,30.00521650061717,29.505534351145034,,0.23043893129770998,0.008969465648854988,-0.49968214947213313,1.7317394030393223,-0.49968214947213313,1.7846952088838357,27,24,False,0.022900763358778626
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,decile,10,30.479,32.44,1046,31.018578079078964,30.74369024856597,,0.5499999999999999,0.029541108986615685,-0.2748878305129967,1.3508873949534417,-0.2748878305129967,1.6673428771001433,27,80,False,0.07648183556405354
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,1,23.834999999999997,25.243,1052,24.916529314272807,25.368955956907474,0.0,0.0,0.0,0.45242664263467275,0.6360135310878031,0.45242664263467275,1.3956012807776257,26,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,2,25.243,25.57,1043,25.416286860654157,25.55182965803771,0.0,0.0,0.0,0.13554279738355782,0.6448625754374325,0.13554279738355782,1.1765820668798468,27,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,3,25.57,25.848,1048,25.709815251747678,25.70096215012723,0.0009541984732824427,0.00035782442748091603,0.0,-0.008853101620450903,0.6618269077873725,-0.008853101620450903,1.0047672056641654,27,1,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,4,25.848,26.137,1046,25.99325407823252,25.893395474824732,0.0,0.0,0.0,-0.09985860340778913,0.6878499818876833,-0.09985860340778913,0.8894456949671472,27,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,5,26.137,26.502,1050,26.308856814423294,26.14194444444444,0.0019047619047619048,0.0007936507936507926,0.0,-0.16691236997884942,0.6993742597098663,-0.16691236997884942,0.822938298618488,27,2,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,6,26.502,27.064,1046,26.769101668771185,26.72903919694073,0.0038240917782026767,0.0005497131931166375,0.0,-0.04006247183046044,0.868072696506366,-0.04006247183046044,1.6270930458815887,27,4,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,7,27.064,27.905,1048,27.451757843451734,27.49013199745547,0.026717557251908396,0.019584923664122157,0.0002624045801526772,0.03837415400373801,1.2275017091284823,0.03837415400373801,2.2284236741649126,27,28,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,8,27.905,28.897,1045,28.397336614621963,28.291108452950557,0.09090909090909091,0.05833333333333334,0.0003508771929824566,-0.10622816167140689,1.9159918372811566,-0.10622816167140689,2.5483007077681274,27,95,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,9,28.897,29.96,1047,29.488221386090633,28.905284941101563,0.1623686723973257,0.11060967844635466,0.0031518624641833784,-0.5829364449890696,1.7640099210463134,-0.5829364449890696,1.8242996967796485,27,170,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,decile,10,29.96,32.07,1048,30.458414268889722,29.886020992366415,0.30820610687022904,0.23904262086513997,0.005780852417302809,-0.5723932765233077,1.441988325627056,-0.5723932765233077,1.4518678902258713,27,323,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,1,23.834999999999997,25.243,1052,24.916529314272807,25.368955956907474,,0.0,0.0,0.45242664263467275,0.6360135310878031,0.45242664263467275,1.3956012807776257,26,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,2,25.243,25.57,1043,25.416286860654157,25.55182965803771,,0.0,0.0,0.13554279738355782,0.6448625754374325,0.13554279738355782,1.1765820668798468,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,3,25.57,25.848,1048,25.709815251747678,25.70096215012723,,0.00035782442748091603,0.0,-0.008853101620450903,0.6618269077873725,-0.008853101620450903,1.0047672056641654,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,4,25.848,26.137,1046,25.99325407823252,25.893395474824732,,0.0,0.0,-0.09985860340778913,0.6878499818876833,-0.09985860340778913,0.8894456949671472,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,5,26.137,26.502,1050,26.308856814423294,26.14194444444444,,0.0007936507936507926,0.0,-0.16691236997884942,0.6993742597098663,-0.16691236997884942,0.822938298618488,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,6,26.502,27.064,1046,26.769101668771185,26.72903919694073,,0.0005497131931166375,0.0,-0.04006247183046044,0.868072696506366,-0.04006247183046044,1.6270930458815887,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,7,27.064,27.905,1048,27.451757843451734,27.49013199745547,,0.019584923664122157,0.0002624045801526772,0.03837415400373801,1.2275017091284823,0.03837415400373801,2.2284236741649126,27,2,False,0.0019083969465648854
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,8,27.905,28.897,1045,28.397336614621963,28.291108452950557,,0.05833333333333334,0.0003508771929824566,-0.10622816167140689,1.9159918372811566,-0.10622816167140689,2.5483007077681274,27,2,False,0.0019138755980861245
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,9,28.897,29.96,1047,29.488221386090633,28.905284941101563,,0.11060967844635466,0.0031518624641833784,-0.5829364449890696,1.7640099210463134,-0.5829364449890696,1.8242996967796485,27,7,False,0.0066857688634192934
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,33.0,decile,10,29.96,32.07,1048,30.458414268889722,29.886020992366415,,0.23904262086513997,0.005780852417302809,-0.5723932765233077,1.441988325627056,-0.5723932765233077,1.4518678902258713,27,19,False,0.01812977099236641
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,1,22.567999999999998,24.923,1048,24.29475998493224,25.214845737913485,0.0,0.0,0.0,0.9200857529812475,0.9856331668479579,0.9200857529812475,2.120715739277994,26,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,2,24.923,25.62,1047,25.315167059920984,25.399880611270298,0.0,0.0,0.0,0.08471355134931163,0.5645181497564509,0.08471355134931163,0.9898714552233959,27,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,3,25.62,26.116,1051,25.878555058876444,25.739486203615606,0.0009514747859181732,0.0002220107833809046,0.0,-0.1390688552608445,0.7245435505468286,-0.1390688552608445,0.9050397130658041,27,1,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,4,26.116,26.549,1045,26.34869040832694,25.9418341307815,0.0,0.0,0.0,-0.40685627754544584,0.8550021842891312,-0.40685627754544584,0.7092909614262941,27,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,5,26.549,27.02,1046,26.791302054167616,26.188073613766733,0.0009560229445506692,0.00026290630975143265,0.0,-0.603228440400888,0.9489906591962586,-0.603228440400888,0.4225319489133721,27,1,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,6,27.02,27.45,1049,27.224184098232502,26.547664442326024,0.00667302192564347,0.0029551954242135413,0.0,-0.6765196559064776,1.2332748505432438,-0.6765196559064776,1.104137511430586,27,7,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,7,27.45,27.927,1046,27.686498214736822,27.495132249840662,0.029636711281070746,0.024426386233269627,0.00039037603569152824,-0.19136596489615787,1.4222022029167272,-0.19136596489615787,2.3921228357065925,27,31,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,8,27.927,28.437,1048,28.17796805331114,28.427592239185753,0.08396946564885496,0.0528466921119593,0.00042938931297710194,0.2496241858746078,1.5396046121859297,0.2496241858746078,2.6824140618528043,27,88,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,9,28.437,28.947,1047,28.694654260992042,29.194858325374085,0.15854823304680038,0.11342725246736707,0.002634511302133078,0.5002040643820433,1.5906759240786053,0.5002040643820433,2.5866427736031445,27,166,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,decile,10,28.947,30.97,1046,29.42082147718679,29.811806883365204,0.31453154875717015,0.2354604843849586,0.0061026131293817785,0.3909854061784092,1.644276642442316,0.3909854061784092,2.4685565772398803,27,329,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,1,22.567999999999998,24.923,1048,24.29475998493224,25.214845737913485,,0.0,0.0,0.9200857529812475,0.9856331668479579,0.9200857529812475,2.120715739277994,26,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,2,24.923,25.62,1047,25.315167059920984,25.399880611270298,,0.0,0.0,0.08471355134931163,0.5645181497564509,0.08471355134931163,0.9898714552233959,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,3,25.62,26.116,1051,25.878555058876444,25.739486203615606,,0.0002220107833809046,0.0,-0.1390688552608445,0.7245435505468286,-0.1390688552608445,0.9050397130658041,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,4,26.116,26.549,1045,26.34869040832694,25.9418341307815,,0.0,0.0,-0.40685627754544584,0.8550021842891312,-0.40685627754544584,0.7092909614262941,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,5,26.549,27.02,1046,26.791302054167616,26.188073613766733,,0.00026290630975143265,0.0,-0.603228440400888,0.9489906591962586,-0.603228440400888,0.4225319489133721,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,6,27.02,27.45,1049,27.224184098232502,26.547664442326024,,0.0029551954242135413,0.0,-0.6765196559064776,1.2332748505432438,-0.6765196559064776,1.104137511430586,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,7,27.45,27.927,1046,27.686498214736822,27.495132249840662,,0.024426386233269627,0.00039037603569152824,-0.19136596489615787,1.4222022029167272,-0.19136596489615787,2.3921228357065925,27,3,False,0.0028680688336520078
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,8,27.927,28.437,1048,28.17796805331114,28.427592239185753,,0.0528466921119593,0.00042938931297710194,0.2496241858746078,1.5396046121859297,0.2496241858746078,2.6824140618528043,27,2,False,0.0019083969465648854
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,9,28.437,28.947,1047,28.694654260992042,29.194858325374085,,0.11342725246736707,0.002634511302133078,0.5002040643820433,1.5906759240786053,0.5002040643820433,2.5866427736031445,27,6,False,0.0057306590257879654
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,33.0,decile,10,28.947,30.97,1046,29.42082147718679,29.811806883365204,,0.2354604843849586,0.0061026131293817785,0.3909854061784092,1.644276642442316,0.3909854061784092,2.4685565772398803,27,19,False,0.018164435946462717
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,1,24.293,25.315,1049,25.07652416518246,25.2202335557674,0.0,0.0,0.0,0.14370939058493803,0.5422727994842629,0.14370939058493803,1.0407086900767226,26,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,2,25.315,25.638,1046,25.492605476850244,25.38896590184831,0.0,0.0,0.0,-0.10363957500193106,0.5185179993132231,-0.10363957500193106,0.6693653713436394,27,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,3,25.638,25.888,1047,25.769836610870165,25.741547277936963,0.0009551098376313276,0.00022285896211397395,0.0,-0.02828933293320174,0.5990118230329978,-0.02828933293320174,0.8214189111228783,27,1,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,4,25.888,26.12,1047,26.002298049045084,25.891372174466728,0.0,0.0,0.0,-0.11092587457835415,0.6183107792673604,-0.11092587457835415,0.7840663476992908,27,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,5,26.12,26.404,1051,26.263288482402096,26.213590231525533,0.0,0.0,0.0,-0.04969825087656404,0.6672190923479212,-0.04969825087656404,0.8634685822616497,27,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,6,26.404,26.912,1045,26.611928921202797,26.588915470494417,0.0009569377990430622,0.0008851674641148332,0.0,-0.023013450708376404,0.8103799402888942,-0.023013450708376404,1.4605213363724219,27,1,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,7,26.912,27.719,1046,27.314656319734645,27.522944550669216,0.028680688336520075,0.015511472275334627,7.17017208413029e-05,0.20828823093456628,1.4994792546386133,0.20828823093456628,2.769308040286946,27,30,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,8,27.719,28.762,1048,28.240601871053993,28.167525445292622,0.06297709923664122,0.04207220101781172,0.0003180661577608165,-0.07307642576137283,1.641849313533844,-0.07307642576137283,2.5112899793614214,27,66,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,9,28.762,29.791,1046,29.289687998652,29.239818355640537,0.18546845124282982,0.12249840662842575,0.002445825366475466,-0.049869643011461205,1.6320994289804278,-0.049869643011461205,2.194498307814653,27,194,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,decile,10,29.791,32.088,1048,30.344003565450027,29.982633587786264,0.31583969465648853,0.24807569974554708,0.006711195928753186,-0.3613699776637673,1.3905731158020358,-0.3613699776637673,1.6667168456331696,27,331,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,1,24.293,25.315,1049,25.07652416518246,25.2202335557674,,0.0,0.0,0.14370939058493803,0.5422727994842629,0.14370939058493803,1.0407086900767226,26,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,2,25.315,25.638,1046,25.492605476850244,25.38896590184831,,0.0,0.0,-0.10363957500193106,0.5185179993132231,-0.10363957500193106,0.6693653713436394,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,3,25.638,25.888,1047,25.769836610870165,25.741547277936963,,0.00022285896211397395,0.0,-0.02828933293320174,0.5990118230329978,-0.02828933293320174,0.8214189111228783,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,4,25.888,26.12,1047,26.002298049045084,25.891372174466728,,0.0,0.0,-0.11092587457835415,0.6183107792673604,-0.11092587457835415,0.7840663476992908,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,5,26.12,26.404,1051,26.263288482402096,26.213590231525533,,0.0,0.0,-0.04969825087656404,0.6672190923479212,-0.04969825087656404,0.8634685822616497,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,6,26.404,26.912,1045,26.611928921202797,26.588915470494417,,0.0008851674641148332,0.0,-0.023013450708376404,0.8103799402888942,-0.023013450708376404,1.4605213363724219,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,7,26.912,27.719,1046,27.314656319734645,27.522944550669216,,0.015511472275334627,7.17017208413029e-05,0.20828823093456628,1.4994792546386133,0.20828823093456628,2.769308040286946,27,1,False,0.0009560229445506692
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,8,27.719,28.762,1048,28.240601871053993,28.167525445292622,,0.04207220101781172,0.0003180661577608165,-0.07307642576137283,1.641849313533844,-0.07307642576137283,2.5112899793614214,27,2,False,0.0019083969465648854
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,9,28.762,29.791,1046,29.289687998652,29.239818355640537,,0.12249840662842575,0.002445825366475466,-0.049869643011461205,1.6320994289804278,-0.049869643011461205,2.194498307814653,27,7,False,0.006692160611854685
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,33.0,decile,10,29.791,32.088,1048,30.344003565450027,29.982633587786264,,0.24807569974554708,0.006711195928753186,-0.3613699776637673,1.3905731158020358,-0.3613699776637673,1.6667168456331696,27,20,False,0.019083969465648856
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,1,23.877,25.235,1048,24.943829050841412,25.344648536895672,0.0,0.0,0.0,0.4008194860542611,0.575143067639744,0.4008194860542611,1.2460977267491522,26,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,2,25.235,25.538,1048,25.400050834746366,25.501972010178115,0.0,0.0,0.0,0.10192117543174752,0.5974346995428932,0.10192117543174752,1.0313448220945618,26,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,3,25.538,25.789,1049,25.6627481217709,25.653852875754687,0.0,0.0,0.0,-0.008895246016212282,0.6532739561521748,-0.008895246016212282,0.9930650770529093,27,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,4,25.789,26.118,1044,25.950730178937953,25.877083333333335,0.0,0.0,0.0,-0.07364684560461976,0.5979196617495153,-0.07364684560461976,0.8249490655877489,27,0,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,5,26.118,26.533,1048,26.31148219383258,26.355120865139952,0.003816793893129771,0.001486959287531807,0.0,0.04363867130737016,0.7322583801564417,0.04363867130737016,1.2679323584346935,27,4,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,6,26.533,27.217,1047,26.83279959898707,26.74730977395734,0.008595988538681949,0.005802292263610325,0.00019102196752626824,-0.08548982502972999,1.0088990540895004,-0.08548982502972999,1.869232534674061,27,9,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,7,27.217,28.012,1047,27.606356468073635,27.497580388411336,0.030563514804202482,0.019484240687679098,7.163323782235229e-05,-0.10877607966229762,1.3147678531928275,-0.10877607966229762,2.265486592741759,27,32,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,8,28.012,28.954,1049,28.47921428906731,28.074563075945346,0.08102955195424213,0.05346361614235781,0.0003495392437241822,-0.40465121312196656,1.8741666291010453,-0.40465121312196656,2.2731183679100546,27,85,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,9,28.954,29.937,1049,29.482488722008892,28.799443914839532,0.14394661582459486,0.09331108992691452,0.0020972354623450934,-0.6830448071693624,1.7946535168409226,-0.6830448071693624,1.7480435137748256,27,151,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,decile,10,29.937,31.684,1044,30.394749363931282,30.109618454661558,0.3275862068965517,0.2563138569604087,0.0068566411238825085,-0.285130909269722,1.2799431780905783,-0.285130909269722,1.5948648089416038,27,342,False,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,33.0,decile,1,23.877,25.235,1048,24.943829050841412,25.344648536895672,,0.0,0.0,0.4008194860542611,0.575143067639744,0.4008194860542611,1.2460977267491522,26,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,33.0,decile,2,25.235,25.538,1048,25.400050834746366,25.501972010178115,,0.0,0.0,0.10192117543174752,0.5974346995428932,0.10192117543174752,1.0313448220945618,26,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,33.0,decile,3,25.538,25.789,1049,25.6627481217709,25.653852875754687,,0.0,0.0,-0.008895246016212282,0.6532739561521748,-0.008895246016212282,0.9930650770529093,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,33.0,decile,4,25.789,26.118,1044,25.950730178937953,25.877083333333335,,0.0,0.0,-0.07364684560461976,0.5979196617495153,-0.07364684560461976,0.8249490655877489,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,33.0,decile,5,26.118,26.533,1048,26.31148219383258,26.355120865139952,,0.001486959287531807,0.0,0.04363867130737016,0.7322583801564417,0.04363867130737016,1.2679323584346935,27,0,False,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,33.0,decile,6,26.533,27.217,1047,26.83279959898707,26.74730977395734,,0.005802292263610325,0.00019102196752626824,-0.08548982502972999,1.0088990540895004,-0.08548982502972999,1.869232534674061,27,1,False,0.0009551098376313276
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,33.0,decile,7,27.217,28.012,1047,27.606356468073635,27.497580388411336,,0.019484240687679098,7.163323782235229e-05,-0.10877607966229762,1.3147678531928275,-0.10877607966229762,2.265486592741759,27,1,False,0.0009551098376313276
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge33,33.0,decile,8,28.012,28.954,1049,28.47921428906731,28.074563075945346,,0.05346361614235781,0.0003495392437241822,-0.40465121312196656,1.8741666291010453,-0.40465121312196656,2.2731183679100546,27,2,False,0.0019065776930409914
