prediction_source,validation_scheme,dataset_label,target_col,model,event_target,score_bin,n,score_min,score_max,mean_score,event_rate,event_count,mean_official_wbgt,station_count,mean_residual_official_minus_score,low_support,official_event_threshold_c,bin_kind
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(28.353, 28.937]",1047,28.35291748898566,28.936874423817773,28.646059216418344,0.1929321872015282,202,28.937058261700095,27,0.290999045281751,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(28.937, 29.535]",1047,28.93775926183642,29.534409652817008,29.241044608567453,0.3037249283667622,318,29.763132760267432,27,0.5220881516999789,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(29.535, 31.919]",1048,29.53495904438647,31.91854609503198,30.08791648773793,0.5505725190839694,577,30.620515267175573,27,0.5325987794376417,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(22.641, 25.001]",1049,22.642129025465128,25.000613110877502,24.389345649558983,0.0,0,25.365395614871304,26,0.9760499653123205,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(25.001, 25.778]",1046,25.001583447125427,25.777723856857403,25.454213105295754,0.0,0,25.566539196940724,27,0.1123260916449702,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(25.778, 26.339]",1048,25.778453517440692,26.33909890437911,26.0789617447332,0.0,0,25.9199427480916,27,-0.15901899664159913,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(26.339, 26.856]",1046,26.339568543269195,26.853675629849675,26.60033658795736,0.0,0,26.1046845124283,27,-0.4956520755290619,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(26.856, 27.343]",1048,26.85651311335601,27.3425178438405,27.09012278015113,0.0,0,26.35114503816794,27,-0.7389777419831915,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(27.343, 27.821]",1047,27.342654198278787,27.821064921764425,27.574580963854235,0.0,0,26.800382043935052,27,-0.7741989199191828,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(27.821, 28.353]",1047,27.82116328552496,28.352894639380622,28.087700508057335,0.0038204393505253103,4,27.822349570200572,27,-0.26535093785676267,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(28.353, 28.937]",1047,28.35291748898566,28.936874423817773,28.646059216418344,0.013371537726838587,14,28.937058261700095,27,0.290999045281751,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(28.937, 29.535]",1047,28.93775926183642,29.534409652817008,29.241044608567453,0.03247373447946514,34,29.763132760267432,27,0.5220881516999789,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,"(29.535, 31.919]",1048,29.53495904438647,31.91854609503198,30.08791648773793,0.06393129770992366,67,30.620515267175573,27,0.5325987794376417,False,33.0,quantile
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,"(23.573999999999998, 25.204]",1048,23.57461114696436,25.20423488235798,24.903057078335028,0.0,0,25.177679707379134,26,0.2746226290441065,False,31.0,quantile
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,"(25.204, 25.499]",1047,25.20442805339286,25.499146995205564,25.368616852743756,0.0,0,25.394436485195797,26,0.02581963245204122,False,31.0,quantile
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,"(25.499, 25.758]",1047,25.499254576965104,25.757522591206406,25.627938907266422,0.0,0,25.669595670168736,27,0.04165676290231346,False,31.0,quantile
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,"(25.758, 26.04]",1047,25.757672291190627,26.039666456286227,25.897433403067264,0.0,0,25.73455905762496,27,-0.1628743454423045,False,31.0,quantile
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,"(26.04, 26.411]",1048,26.03986531673678,26.41100434456464,26.208105466015105,0.0009541984732824427,1,26.015028625954198,27,-0.19307684006090753,False,31.0,quantile
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,"(26.411, 26.99]",1047,26.41132840455717,26.989323627653413,26.673970163642604,0.0028653295128939827,3,26.543457497612227,27,-0.13051266603037703,False,31.0,quantile
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,"(26.99, 27.786]",1047,26.990803747034708,27.786372419260328,27.399514452971857,0.015281757402101241,16,27.37230977395734,27,-0.02720467901451684,False,31.0,quantile
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,"(27.786, 28.774]",1047,27.78666726230941,28.773542972018035,28.263601190375073,0.061127029608404965,64,28.395168736071312,27,0.13156754569623885,False,31.0,quantile
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,"(28.774, 29.809]",1047,28.77405165912018,29.808455461817537,29.304052638455158,0.13753581661891118,144,29.211278255332694,27,-0.09277438312246389,False,31.0,quantile
