source_path,row_id,model_name,official_wbgt_c,model_score,station_id,hour_sgt,timestamp,date,cv_scheme,fold,residual_c,abs_error_c,obs_ge31,pred_ge31_fixed,obs_ge33,pred_ge33_fixed,ge31_event_class,observed_wbgt_bin,predicted_score_bin
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,570,M4_inertia_ridge,32.3,30.361607458558986,S137,14,2026-05-07 14:00:00+08:00,2026-05-07,time_block,time_block_01,1.9383925414410115,1.9383925414410115,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,322,M4_inertia_ridge,32.3,30.43868318143528,S129,14,2026-05-07 14:00:00+08:00,2026-05-07,time_block,time_block_01,1.8613168185647169,1.8613168185647169,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1129,M7_compact_weather_ridge,32.3,30.47808422375722,S147,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S147,1.8219157762427756,1.8219157762427756,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1409,M4_inertia_ridge,32.3,30.62556666014058,S151,12,2026-05-10 12:00:00+08:00,2026-05-10,time_block,time_block_04,1.6744333398594158,1.6744333398594158,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1532,M4_inertia_ridge,32.3,30.655509425715152,S180,11,2026-05-10 11:00:00+08:00,2026-05-10,time_block,time_block_04,1.6444905742848448,1.6444905742848448,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,136,M7_compact_weather_ridge,32.3,30.68503752498067,S126,14,2026-05-07 14:00:00+08:00,2026-05-07,time_block,time_block_01,1.6149624750193254,1.6149624750193254,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,570,M7_compact_weather_ridge,32.3,30.716643391085228,S137,14,2026-05-07 14:00:00+08:00,2026-05-07,time_block,time_block_01,1.5833566089147695,1.5833566089147695,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1129,M4_inertia_ridge,32.3,30.73689560935278,S147,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S147,1.5631043906472186,1.5631043906472186,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,257,M7_compact_weather_ridge,32.3,30.80089414587018,S128,11,2026-05-07 11:00:00+08:00,2026-05-07,loso,S128,1.499105854129816,1.499105854129816,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,257,M7_compact_weather_ridge,32.3,30.859603205945,S128,11,2026-05-07 11:00:00+08:00,2026-05-07,time_block,time_block_01,1.4403967940549975,1.4403967940549975,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,262,M7_compact_weather_ridge,32.2,28.48624883084954,S128,16,2026-05-07 16:00:00+08:00,2026-05-07,time_block,time_block_01,3.7137511691504628,3.7137511691504628,True,False,False,False,miss,32-33,28-29
