run_id,cell_id,scenario,hour_sgt,forcing_label,target_version,reference_domain_version_future,selection_status,raw_output_root_expected,output_dir_expected,tmrt_output_expected,do_not_commit_raw_output,reuse_existing_n24_label,b5_primary_target,b5_primary_modifier_delta,b5_normalized_modifier,execution_status_hint,source_existing_summary,notes
v12_n150_base_TP_0669_h10,TP_0669,base,10,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h10,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h10/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0669_h12,TP_0669,base,12,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h12,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h12/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0669_h13,TP_0669,base,13,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h13,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h13/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0669_h15,TP_0669,base,15,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h15,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h15/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0669_h16,TP_0669,base,16,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h16,data/solweig/v12_n150_tiles/TP_0669/solweig_base/solweig_outputs_h16/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0407_h10,TP_0407,base,10,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h10,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h10/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0407_h12,TP_0407,base,12,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h12,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h12/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0407_h13,TP_0407,base,13,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h13,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h13/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0407_h15,TP_0407,base,15,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h15,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h15/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0407_h16,TP_0407,base,16,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h16,data/solweig/v12_n150_tiles/TP_0407/solweig_base/solweig_outputs_h16/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0808_h10,TP_0808,base,10,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h10,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h10/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0808_h12,TP_0808,base,12,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h12,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h12/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0808_h13,TP_0808,base,13,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h13,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h13/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0808_h15,TP_0808,base,15,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h15,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h15/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0808_h16,TP_0808,base,16,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h16,data/solweig/v12_n150_tiles/TP_0808/solweig_base/solweig_outputs_h16/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0020_h10,TP_0020,base,10,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h10,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h10/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0020_h12,TP_0020,base,12,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h12,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h12/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0020_h13,TP_0020,base,13,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h13,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h13/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0020_h15,TP_0020,base,15,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h15,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h15/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0020_h16,TP_0020,base,16,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h16,data/solweig/v12_n150_tiles/TP_0020/solweig_base/solweig_outputs_h16/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0584_h10,TP_0584,base,10,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h10,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h10/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0584_h12,TP_0584,base,12,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h12,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h12/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0584_h13,TP_0584,base,13,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h13,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h13/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0584_h15,TP_0584,base,15,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h15,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h15/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0584_h16,TP_0584,base,16,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h16,data/solweig/v12_n150_tiles/TP_0584/solweig_base/solweig_outputs_h16/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0233_h10,TP_0233,base,10,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h10,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h10/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0233_h12,TP_0233,base,12,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h12,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h12/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0233_h13,TP_0233,base,13,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h13,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h13/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0233_h15,TP_0233,base,15,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h15,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h15/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0233_h16,TP_0233,base,16,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h16,data/solweig/v12_n150_tiles/TP_0233/solweig_base/solweig_outputs_h16/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0403_h10,TP_0403,base,10,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h10,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h10/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0403_h12,TP_0403,base,12,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h12,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h12/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0403_h13,TP_0403,base,13,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h13,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h13/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0403_h15,TP_0403,base,15,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h15,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h15/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0403_h16,TP_0403,base,16,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h16,data/solweig/v12_n150_tiles/TP_0403/solweig_base/solweig_outputs_h16/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0599_h10,TP_0599,base,10,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h10,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h10/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0599_h12,TP_0599,base,12,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h12,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h12/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0599_h13,TP_0599,base,13,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h13,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h13/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0599_h15,TP_0599,base,15,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h15,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h15/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
v12_n150_base_TP_0599_h16,TP_0599,base,16,b7_future_same_formal_hotday_forcing_as_n24,systemb_target_family_v0_1_b5,n150_training_future,selected_new,data/solweig/v12_n150_tiles,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h16,data/solweig/v12_n150_tiles/TP_0599/solweig_base/solweig_outputs_h16/Tmrt_average.tif,True,False,tmrt_p90_c,delta_tmrt_p90_c,m_rad_pct01,pending_b7_new_run,,Future B7 new-run-only SOLWEIG execution row.
